time_s,time_h,NTP_uM,NXP_uM,nt_uM,A_uM,T_uM,AT_uM,a_uM,CP_uM,C_uM,TLcat_uM,D_nt_uM,D_TLcat_uM,mRNA_molecules_uM,protein_molecules_uM
430,0.119444444444444,1490.15173559921,0.113241119710372,38.6184557094128,295.550649302502,0.00278634160429515,1.8972136583957,1.71518566374495,19907.6958558723,92.3041441276528,2.03089657957601,0.661360774054389,0.169103420423986,0.0540874729823709,0.00720666245270989
440,0.122222222222222,1489.92288707047,0.115299296624765,39.5008563532554,295.546934371192,0.00283839647127005,1.89716160352873,1.7918788138301,19907.4702291229,92.529770877098,2.02712262280583,0.692296068227795,0.17287737719417,0.0553233282258479,0.00752890257911807
450,0.125,1489.69404650631,0.117332763788272,40.3825512667553,295.543151792184,0.00288984322586044,1.89711015677414,1.86989694468721,19907.2405747482,92.7594252517883,2.02335567907109,0.723929944205139,0.176644320928905,0.0565581950514779,0.00785670985162693
460,0.127777777777778,1489.46521383939,0.119341792383053,41.2635410067935,295.539302382697,0.00294068749208558,1.89705931250791,1.9492239706787,19907.0069415351,92.9930584649081,2.01959573533968,0.756261843268545,0.180404264660316,0.0577920742392066,0.00819001668352393
470,0.130555555555556,1489.2363890005,0.121326661034807,42.1438261298077,295.535386951358,0.00299093542695655,1.89700906457304,2.02984400246463,19906.7693777134,93.2306222865933,2.01584277860369,0.78929120714101,0.184157221396306,0.0590249665683581,0.00852875631287658
480,0.133333333333333,1489.00757191987,0.123287650752366,43.0234071917919,295.53140629773,0.00304059344912541,1.89695940655087,2.11174134404985,19906.5279309474,93.4720690526008,2.01209679587939,0.823017477986053,0.187903204120608,0.0602568728176358,0.00887286279012543
490,0.136111111111111,1488.77876252779,0.12522504211755,43.9022847482973,295.527361212098,0.00308966808417945,1.89691033191582,2.19490048989057,19906.2826483344,93.717351665541,2.00835777420717,0.857440098407366,0.191642225792829,0.0614877937651223,0.00922227096592676
500,0.138888888888889,1488.54996075511,0.127139113660997,44.7804593544322,295.523252475415,0.0031381658775979,1.8968618341224,2.2793061220562,19906.033576408,93.9664235920058,2.00462570065151,0.892558511448461,0.195374299348491,0.0627177301882804,0.00957691647922774
510,0.141666666666667,1488.32116653339,0.129030140982322,45.6579315648626,295.519080859325,0.00318609334714061,1.89681390665286,2.36494310744455,19905.7807611428,94.2192388571811,2.00090056230092,0.928372160592324,0.199099437699079,0.0639466828639532,0.00993673574556532
520,0.144444444444444,1488.09237979498,0.1308983965014,46.5347019338126,295.514847126247,0.00323345695680506,1.89676654304319,2.45179649504945,19905.5242479616,94.4757520383298,1.99718234626791,0.964880489761057,0.202817653732087,0.065174652568365,0.0103016659455859
530,0.147222222222222,1487.86360047315,0.13274414899902,47.4107710150647,295.51055202947,0.0032802631019824,1.89671973689802,2.53985151327972,19905.2640817422,94.7359182577956,1.99347103968894,1.00208294331554,0.206528960311057,0.0664016400771215,0.0106716450137803
540,0.15,1487.63482850211,0.134567663542367,48.2861393619603,295.506196313277,0.00332651810135899,1.89667348189864,2.62909356711479,19905.0003068252,94.9996931747667,1.98976662972436,1.03997896605503,0.210233370275633,0.0676276461652106,0.0110466116265327
550,0.152777777777778,1487.40606381695,0.136369201587149,49.1608075273998,295.501780713048,0.00337222819464954,1.89662777180535,2.71950823597138,19904.732967021,95.2670329789999,1.9860691035584,1.0785680032169,0.213930896441596,0.0688526716070025,0.0114265051931571
560,0.155555555555556,1487.17730635369,0.13814902091048,50.0347760638432,295.49730595539,0.00341739954049024,1.89658260045951,2.81108127104794,19904.462105617,95.5378943829973,1.98237844839909,1.11784950047627,0.217621551600908,0.0700767171762509,0.0118112658447393
570,0.158333333333333,1486.94855604927,0.139907375653032,50.9080455233103,295.492772758264,0.00346203821576834,1.89653796178423,2.90379859262449,19904.1877653861,95.8122346139191,1.97869465147824,1.15782290394561,0.221305348521761,0.0712997836460929,0.012200834422792
580,0.161111111111111,1486.71981284152,0.141644516367555,51.7806164573815,295.488181831117,0.00350615021628283,1.89649384978372,2.99764628758865,19903.9099885939,96.0900114060717,1.97501770005137,1.1984876601744,0.224982299948624,0.0725218717890497,0.0125951524688599
590,0.163888888888889,1486.49107666914,0.143360690075982,52.6524894171975,295.483533874996,0.00354974145789033,1.89645025854211,3.09261060711614,19903.6288170061,96.3711829938317,1.97134758139772,1.23984321614881,0.228652418602282,0.0737429823770273,0.0129941622147737
600,0.166666666666667,1486.26234747173,0.145056140322738,53.5236649534603,295.478829582664,0.00359281777748906,1.89640718222251,3.18867796446443,19903.344291895,96.6557081049297,1.96768428282012,1.28188901929135,0.232315717179879,0.074963116181317,0.0133978065733799
610,0.169444444444444,1486.03362518972,0.14673110723755,54.3941436164332,295.474069638728,0.00363538493416578,1.89636461506583,3.28583493238666,19903.0564540474,96.9435459525762,1.96402779164503,1.3246245174605,0.235972208354968,0.0761822739725956,0.0138060291276751
620,0.172222222222222,1485.80490976438,0.148385827584281,55.2639259559414,295.46925471975,0.0036774486101839,1.89632255138981,3.38406824104624,19902.7653437709,97.234656229113,1.96037809522245,1.36804915895037,0.239621904777548,0.0774004565209263,0.014218774122043
630,0.175,1485.57620113783,0.15002053482186,56.133012521372,295.464385494366,0.00371901441221911,1.89628098558778,3.48336477561726,19902.4710009013,97.5289990986952,1.95673518092588,1.41216239249036,0.243264819074114,0.0786176645957591,0.0146359864521734
640,0.177777777777778,1485.34749925298,0.151635459156718,57.0014038616749,295.459462623398,0.00376008787253361,1.89623991212746,3.58371157415282,19902.1734648092,97.8265351907922,1.9530990361523,1.4569636672448,0.246900963847695,0.0798338989659312,0.0150576116561043
650,0.180555555555556,1485.11880405356,0.153230827600259,57.8691005253627,295.45448675996,0.00380067445022838,1.89619932554977,3.68509582549839,19901.8727744062,98.1272255938107,1.9494696483221,1.50245243281263,0.250530351677903,0.0810491603996677,0.0154835959054554
660,0.183333333333333,1484.89011548406,0.154806864022982,58.7361030605114,295.44945854957,0.0038407795323644,1.89615922046763,3.78750486707981,19901.5689681516,98.4310318483537,1.94584700487903,1.54862813922705,0.254152995120973,0.0822634496645818,0.0159138859961337
670,0.186111111111111,1484.66143348977,0.156363789209054,59.6024120147604,295.444378630255,0.00388040843519678,1.8961195915648,3.89092618290585,19901.2620840589,98.7379159411155,1.9422310932902,1.59549023695513,0.257768906709803,0.0834767675276757,0.0163484293399406
680,0.188888888888889,1484.43275801672,0.157901820906001,60.4680279353135,295.439247632659,0.00391956640520274,1.8960804335948,3.9953474014458,19900.9521597016,99.0478402984184,1.93862190104599,1.64303817689753,0.261378098954006,0.084689114755341,0.0167871739556546
690,0.191666666666667,1484.2040890117,0.159421173877244,61.3329513689383,295.434066180145,0.00395825862024619,1.89604174137975,4.10075629360553,19900.6392322199,99.3607677800345,1.93501941566005,1.69127141038812,0.264980584339946,0.085900492113359,0.0172300684605274
700,0.194444444444444,1483.97542642222,0.160922059949389,62.1971828619677,295.428834888898,0.00399649019059827,1.8960035098094,4.20714077078119,19900.3233383267,99.6766616732533,1.93142362466921,1.74018938919362,0.268576375330785,0.0871109003669015,0.0176770620621058
710,0.197222222222222,1483.74677019653,0.162404688061713,63.0607229602993,295.423554368018,0.00403426616002797,1.89596573383997,4.31448888299063,19900.0045143128,99.9954856871753,1.92783451563347,1.78979156551329,0.272165484366525,0.0883203402805312,0.0181281045503808
720,0.2,1483.51812028357,0.163869264322541,63.9235722093962,295.418225219641,0.00407159150698565,1.89592840849301,4.42278881647407,19899.6827960546,100.317203945405,1.92425207613595,1.84007739197855,0.275747923864053,0.089528812618202,0.0185831462877062
730,0.202777777777778,1483.289476633,0.165315992037174,64.7857311542876,295.412848038996,0.00410847114532404,1.89589152885467,4.53202889275012,19899.3582190168,100.641780983154,1.92067629378282,1.89104632165268,0.279323706217177,0.0907363181432599,0.0190421382048324
740,0.205555555555556,1483.06083919515,0.16674507177923,65.6472003395685,295.407423414546,0.0041449099257406,1.89585509007426,4.64219756564067,19899.0308182618,100.969181738184,1.91710715620332,1.94269780803043,0.28289284379668,0.0919428576184433,0.0195050317884062
750,0.208333333333333,1482.83220792103,0.168156701419274,66.5079803094007,295.401951928056,0.00418091263646897,1.89581908736353,4.75328342013842,19898.7006284526,101.299371547343,1.91354465104964,1.9950313050377,0.286455348950354,0.0931484318058834,0.0199717790762119
760,0.211111111111111,1482.60358276232,0.169551076161689,67.3680716075129,295.396434154663,0.00421648400410877,1.89578351599589,4.8652751709025,19898.367683858,101.632316141981,1.90998876599695,2.04804626703121,0.290011234003044,0.0943530414671049,0.0204423326508508
770,0.213888888888889,1482.37496367134,0.170928388620811,68.2274747772009,295.390870663033,0.00425162869522793,1.89574837130477,4.97816165929552,19898.0320183611,101.96798163891,1.9064394887433,2.10174214879811,0.293560511256695,0.0955566873630265,0.0209166456272921
780,0.216666666666667,1482.14635060107,0.172288828813546,69.0861903613283,295.385262015354,0.00428635131624159,1.89571364868376,5.09193185343968,19897.6936654594,102.306334540583,1.90289680700961,2.15611840555571,0.297103192990389,0.0967593702539612,0.0213946716531079
790,0.219444444444444,1481.91774350512,0.173632584254991,69.9442189023266,295.379608767523,0.00432065641550129,1.8956793435845,5.20657484463251,19897.3526582758,102.647341724154,1.89936070853961,2.21117449295108,0.300639291460392,0.097961090899617,0.0218763648934139
800,0.222222222222222,1481.68914233769,0.174959839960868,70.8015609421956,295.37391146916,0.00435454848335512,1.89564545151664,5.32207984701646,19897.0090295595,102.990970440479,1.89583118109981,2.26690986706071,0.304168818900193,0.0991618500590975,0.0223616800294809
810,0.225,1481.46054705365,0.176270778499149,71.658217022504,295.368170663715,0.00438803195327813,1.89561196804672,5.43843619553753,19896.6628116921,103.337188307888,1.89230821247945,2.3233239843902,0.307691787520549,0.100361648490902,0.0228505722501577
820,0.227777777777778,1481.23195760842,0.177565580043254,72.5141876843895,295.362386888574,0.00442111120303866,1.89557888879696,5.55563334384557,19896.3140366942,103.685963305779,1.88879179049047,2.3804163018739,0.311208209509526,0.101560486952926,0.0233429972430486
830,0.230555555555556,1481.00337395805,0.178844422379567,73.369473468559,295.356560675087,0.00445379055492883,1.89554620944507,5.67366086376127,19895.962736227,104.037263773002,1.88528190296746,2.43818627687457,0.31471809703254,0.102758366202464,0.0238389111922742
840,0.233333333333333,1480.77479605913,0.180107480985552,74.2240749152895,295.35069254872,0.00448607427739197,1.89551392572261,5.79250844235014,19895.608941601,104.39105839893,1.8817785377676,2.49663336718303,0.318221462232402,0.103955286996204,0.0243382707661771
850,0.236111111111111,1480.54622386888,0.181354929029282,75.0779925644279,295.344783029062,0.0045179665851023,1.8954820334149,5.91216588164861,19895.2526837773,104.747316222627,1.87828168277064,2.55575703101784,0.321718317229358,0.105151250090235,0.0248410331161706
860,0.238888888888889,1480.31765734504,0.182586937429682,75.9312269553917,295.338832629955,0.00454947164025631,1.89545052835974,6.0326230963394,19894.8939933742,105.106006625762,1.87479132587887,2.61555672702494,0.325208674121131,0.106346256240044,0.0253471558669723
870,0.241666666666667,1480.08909644592,0.183803674887325,76.7837786271694,295.332841859549,0.00458059355325217,1.89541940644675,6.15387011244993,19894.5329006713,105.467099328638,1.87130745501704,2.67603191427733,0.328692544982963,0.107540306200517,0.0258565971111341
880,0.244444444444444,1479.86054113037,0.185005307903323,77.6356481183204,295.326811220357,0.00461133638311527,1.89538866361688,6.27589706647189,19894.1694356125,105.830564387514,1.86783005813234,2.73718205227471,0.332169941867657,0.108733400725939,0.0263693154053441
890,0.247222222222222,1479.63199135781,0.186192000851982,78.4868359669758,295.320741209394,0.00464170413911097,1.89535829586089,6.3986942025101,19893.8036278141,106.196372185904,1.86435912319438,2.79900660094314,0.335640876805618,0.109925540569994,0.0268852697584458
900,0.25,1479.40344708814,0.18736391597243,79.3373427108388,295.314632318176,0.00467170078058377,1.89532829921941,6.5222518723677,19893.4355065651,106.564493434848,1.8608946381951,2.86150502063475,0.339105361804898,0.111116726485769,0.0274044196317971
910,0.252777777777778,1479.17490828182,0.188521213416134,80.1871688871846,295.308485032819,0.004701330218004,1.89529866978199,6.64656053363629,19893.0651008329,106.934899167089,1.85743659114877,2.92467677212731,0.34256340885123,0.112306959225749,0.0279267249312449
920,0.255555555555556,1478.9463748998,0.189664051307387,81.0363150328611,295.302299834154,0.00473059631427365,1.89526940368572,6.77161074736294,19892.69243927,107.30756072995,1.85398497009192,2.98852131662397,0.34601502990808,0.113496239541822,0.0284521459973233
930,0.258333333333333,1478.71784690356,0.190792585719911,81.8847816842892,295.296077197701,0.00475950288426773,1.89524049711573,6.89739317863367,19892.3175502128,107.682449787129,1.85053976308332,3.0530381157529,0.349460236916677,0.114684568185279,0.0289806436077045
940,0.261111111111111,1478.48932425505,0.191906970756216,82.7325693774631,295.289817593825,0.00478805369655998,1.89521194630344,7.02389859353032,19891.9404616906,108.059538309418,1.84710095820393,3.11822663156693,0.352899041796064,0.115871945906811,0.0295121789644131
950,0.263888888888889,1478.26080691673,0.193007358570542,83.5796786479509,295.283521487784,0.00481625247394165,1.89518374752606,7.15111785810051,19891.5612014284,108.438798571554,1.84366854355686,3.18408632654323,0.356331456443135,0.117058373456514,0.0300467136894979
960,0.266666666666667,1478.03229485154,0.194093899358735,84.4261100308943,295.277189339723,0.00484410289324134,1.89515589710676,7.27904193861301,19891.179796847,108.820203153016,1.84024250726733,3.25061666358299,0.359757492732673,0.118243851583886,0.0305842098261051
970,0.269444444444444,1477.80378802288,0.195166741450829,85.2718640610098,295.270821604856,0.00487160858732099,1.89512839141268,7.40766189786879,19890.7962750732,109.203724926764,1.8368228374826,3.31781710601104,0.363177162517397,0.119428381037829,0.0311246298229781
980,0.272222222222222,1477.57528639463,0.196226031300682,86.1169412725883,295.264418733459,0.00489877314489738,1.8951012268551,7.53696889547328,19890.4106629399,109.589337060079,1.833409522372,3.38568711757555,0.366590477628002,0.12061196256665,0.031667936535602
990,0.275,1477.34678993114,0.197271913503018,86.961342199496,295.257981170904,0.00492560011095384,1.89507439988904,7.66695418700913,19890.0229869879,109.977013012045,1.83000255012681,3.45422616244768,0.369997449873193,0.121794596918062,0.0322140932227274
1000,0.277777777777778,1477.11829859718,0.198304530868774,87.8050673751745,295.251509357817,0.00495209298834271,1.89504790701166,7.79760912110494,19889.6332734754,110.366726524607,1.82660190896026,3.52343370522125,0.373398091039737,0.12297628483918,0.0327630635340544
1010,0.280555555555556,1476.88981235801,0.199324024411465,88.648117332641,295.24500373006,0.00497825523755391,1.89502174476244,7.92892513971404,19889.2415483765,110.758451623428,1.8232075871075,3.59330921091237,0.376792412892496,0.124157027076528,0.0333148115114035
1020,0.283333333333333,1476.66133117929,0.200330533377763,89.4904926044891,295.238464718797,0.00500409027739473,1.8949959097226,8.06089377679748,19888.8478373861,111.152162613879,1.81981957282553,3.66385214495917,0.380180427174466,0.125336824376035,0.0338693015831827
1030,0.286111111111111,1476.43285502715,0.201324195306755,90.3321937228887,295.231892750615,0.00502960148628127,1.89497039851372,8.19350665604374,19888.4521659259,111.54783407408,1.81643785439317,3.73506197322139,0.383562145606829,0.126515677483037,0.0344264985548056
1040,0.288888888888889,1476.2043838681,0.20230514601333,91.1732212195866,295.225288247502,0.00505479220190596,1.89494520779809,8.32675549122121,19888.054559144,111.945440855987,1.81306242011102,3.80693816198011,0.386937579888978,0.127693587142278,0.0349863676101731
1050,0.291666666666667,1475.97591766913,0.203273519638007,92.0135756259066,295.218651626951,0.00507966572234232,1.89492033427766,8.46063208419054,19887.6550419206,112.344958079331,1.80969325830143,3.87948017793737,0.39030674169857,0.128870554097908,0.0355488743033216
1060,0.294444444444444,1475.74745639759,0.204229448681012,92.8532574727503,295.211983302031,0.0051042253068081,1.89489577469319,8.59512832347395,19887.2536388727,112.746361127252,1.80633035730844,3.95268748821586,0.393669642691561,0.130046579093488,0.0361139845524116
1070,0.297222222222222,1475.51900002126,0.205173063985857,93.6922672905968,295.205283681364,0.00512847417532359,1.89487152582467,8.73023618476023,19886.8503743521,113.149625647855,1.80297370549775,4.02655956035858,0.397026294502245,0.131221662871984,0.0366816646418497
1080,0.3,1475.29054850834,0.20610449481747,94.5306056095039,295.198553169287,0.00515241551043348,1.89484758448957,8.86594772771402,19886.4452724555,113.554727544469,1.7996232912567,4.10109586232848,0.400376708743299,0.132395806175776,0.0372518812088825
1090,0.302777777777778,1475.06210182738,0.207023868861475,95.3682729591073,295.191792165856,0.00517605245721039,1.89482394754279,9.0022550959025,19886.0383570245,113.961642975439,1.79627910299418,4.17629586250816,0.403720897005821,0.133569009746649,0.0378246012432878
1100,0.305555555555556,1474.83365994737,0.207931312215546,96.2052698686223,295.185001066837,0.00519938812314664,1.89480061187685,9.13915051690894,19885.6296516455,114.370348354471,1.79294112914063,4.25215902969954,0.407058870859365,0.134741274325802,0.0383997920878527
1110,0.308333333333333,1474.60522283764,0.208826949471718,97.0415968668429,295.178180263876,0.00522242557987833,1.89477757442012,9.27662629914633,19885.219179659,114.780820340918,1.78960935814801,4.32868483312351,0.41039064185199,0.135912600653842,0.0389774214249846
