time_s,NTP,NXP,nt,A,T,AT,a,CP,C,TLcat,D_nt,D_TLcat,V_TX,V_nt_deg,V_RS,V_TL,V_TL_deg,V_EN,mRNA,protein,diag_tau_M,diag_tau_A,diag_tau_NTP,diag_tau_T,diag_tau_slow_state,diag_epsilon_state,diag_dh_dt,diag_tau_slow_track,diag_epsilon_track
2770,1436.73628995099,0.253400931214783,226.983287956317,293.960997032635,0.0454990870824561,1.85450091291755,35.4730173530099,19808.527306878,191.472693122022,1.31421214968112,25.8181513084903,0.885787850318874,0.0911612685916182,0.0179770764061403,0.0166105567965197,0.0166209630735726,0.000244443459840689,0.0498577503619367,0.317903764644702,0.149046291399201,0.000602071958962839,361216.06719752,65821.2286933266,8398776.96463006,65821.2286933266,9.14707869960929e-09,-1.40710073410605e-07,1137089.87652295,5.294849346508e-10
2780,1436.50840119562,0.253347080497443,227.714836332538,293.952692299368,0.04550112331929,1.85449887668071,35.6392056852332,19808.0287816975,191.971218302515,1.31176998699809,25.9982118044516,0.888230013001908,0.0911605058079928,0.018035015037537,0.0166083488168796,0.016616678984623,0.000243989217581644,0.0498472091410406,0.318928342202434,0.14974456170266,0.000602077493366004,361264.088691477,65821.9491274392,10491985.5988793,65821.9491274392,9.14706266446637e-09,-1.40691861196154e-07,1137237.07000312,5.29421269537364e-10
2790,1436.28051493207,0.253290891476214,228.4457979259,293.944388711117,0.0455027102199722,1.85449728978003,35.8053504476853,19807.5303642185,192.469635781461,1.30933236251581,26.1788514543304,0.890667637484183,0.0911597428034273,0.0180929071957313,0.0166059769734317,0.0166122493330557,0.000243535819427941,0.0498362107217304,0.319952097935434,0.150442648939854,0.0006020830349452,361315.688297014,65822.6681414677,13934150.0231196,65822.6681414677,9.14704693603711e-09,-1.40673535214149e-07,1137385.22143792,5.29357181363784e-10
2800,1436.05263115538,0.253232386144529,229.176173198743,293.936086349434,0.0455038517454237,1.85449614825458,35.9714501915227,19807.0320589918,192.967941008134,1.30689926780108,26.3600697935777,0.893100732198912,0.0911589795778091,0.0181507529173405,0.0166034428012756,0.016607675489631,0.000243083263811002,0.0498247594007319,0.320975032491237,0.151140547023204,0.000602088583626525,361370.835664238,65823.3857499215,20648815.2825891,65823.3857499215,9.14703151117144e-09,-1.40655096675298e-07,1137534.32176979,5.29292674606765e-10
2810,1435.82474986066,0.253171586296893,229.905962613039,293.927785295104,0.0455045518208975,1.8544954481791,36.1375034815899,19806.5338705253,193.466129474712,1.30447069443636,26.5418663580106,0.895529305563631,0.091158216131026,0.0182085522389527,0.0166007478214236,0.0166029588128194,0.000242631549165164,0.0498128594357642,0.321997146516861,0.151838249922647,0.00060209413933675,361429.500920183,65824.1019670573,39529778.4367154,65824.1019670573,9.14701638676479e-09,-1.40636546780642e-07,1137684.36201409,5.29227753707396e-10
2820,1435.59687104306,0.253108513530549,230.635166630392,293.919485628152,0.0455048143361991,1.8544951856638,36.3035088963371,19806.035803284,193.964196716016,1.30204663401976,26.724240683812,0.897953365980235,0.0911574524629655,0.018266305197127,0.0165978935408929,0.0165981006489292,0.000242180673927675,0.0498005150458695,0.323018440658812,0.152535751665282,0.000602099702003315,361491.654661994,65824.8168068911,422001973.133537,65824.8168068911,9.14700155975643e-09,-1.40617886721784e-07,1137835.33325717,5.29162423072013e-10
2830,1435.36899469779,0.253043189248928,231.363785712041,293.911187427851,0.0455046431463692,1.85449535685363,36.4694650276166,19805.5378616911,194.462138308868,1.29962707816499,26.9071923075301,0.900372921835004,0.0911566885735157,0.0183240118283936,0.0165948814529662,0.0165931023322309,0.000241730636538688,0.0497877304120919,0.324038915563082,0.153233046334524,0.000602105271554315,361557.267944682,65825.530283282,49125390.0119562,65825.530283282,9.14698702711757e-09,-1.40599117680494e-07,1137987.22665951,5.29096687070694e-10
2840,1435.14112082009,0.252975634665512,232.091820318857,293.90289077274,0.045504042072459,1.85449595792754,36.635370480456,19805.0400501286,194.959949871369,1.29721201850136,27.0907207660785,0.902787981498637,0.0911559244625644,0.0183816721692535,0.0165917130374867,0.0165879651850779,0.000241281435441253,0.0497745096782366,0.32505857187515,0.153930128069143,0.000602110847918489,361626.312270696,65826.2424101333,23320021.8333576,65826.2424101333,9.14697278582318e-09,-1.40580240827828e-07,1138140.03346285,5.2903055003393e-10
2850,1434.91324940527,0.252905870803148,232.819270911348,293.894595740614,0.0455030149013234,1.85449698509868,36.8012238730888,19804.542372937,195.457627063003,1.29480144667372,27.2748255967355,0.90519855332628,0.0911551601299996,0.0184392862561788,0.0165883897607931,0.0165826905180331,0.000240833069081311,0.0497608569507403,0.326077410239983,0.154626991063399,0.00060211643102522,361698.759585521,65826.9532011401,15335370.623754,65826.9532011401,9.14695883288718e-09,-1.4056125732546e-07,1138293.74497933,5.28964016257645e-10
2860,1434.68538044867,0.252833918493703,233.546137949653,293.886302408536,0.0455015653856349,1.85449843461437,36.967023836932,19804.0448344154,195.955165584563,1.29239535434245,27.4595063371438,0.907604645657543,0.0911543955757093,0.0184968541256125,0.0165849130757366,0.0165772796299919,0.000240385535907696,0.0497467762986079,0.327095431302035,0.155323629566941,0.000602122020804536,361774.582272497,65827.6626695571,11449613.048014,65827.6626695571,9.14694516539465e-09,-1.40542168326633e-07,1138448.35258372,5.28897090006774e-10
2870,1434.45751394568,0.252759798387086,234.272421893547,293.878010852853,0.0454996972454229,1.85450030275458,37.1327690161484,19803.5474388232,196.452561176769,1.28999373318345,27.6447625253108,0.91000626681655,0.0911536307995819,0.0185543758139689,0.0165812844222532,0.0165717338082946,0.000239938834372121,0.0497322717551798,0.328112635705248,0.156020037882977,0.000602127617187083,361853.753135566,65828.370828902,9151244.13760936,65828.370828902,9.14693178040368e-09,-1.40522974973426e-07,1138603.84773563,5.28829775504931e-10
2880,1434.22964989175,0.252683530948243,234.998123202441,293.869721149193,0.0454974141676043,1.8545025858324,37.2984580677534,19803.0501903794,196.949809620602,1.28759657488804,27.8305936996076,0.912403425111953,0.0911528658015055,0.0186118513576333,0.0165775052272038,0.0165660543288493,0.000239492962929176,0.0497173473175475,0.329129024093055,0.156716210368712,0.000602133220104132,361936.245398006,65829.077692468,7632588.92835768,65829.077692468,9.14691867501322e-09,-1.40503678398788e-07,1138760.22196284,5.28762076942111e-10
2890,1434.00178828234,0.252605136457608,235.723242335379,293.861433372471,0.0454947198060551,1.85450528019395,37.4640896615763,19802.5530932628,197.446906737193,1.28520387116304,28.0169993987691,0.91479612883696,0.0911521005813684,0.018669280792962,0.0165735769044106,0.016560242456251,0.000239047920036325,0.0497020069466476,0.330144597108374,0.157412141435195,0.000602138829487577,362022.032697334,65829.7832732019,6554451.96939269,65829.7832732019,9.14690584637998e-09,-1.40484279727197e-07,1138917.46685608,5.28693998477123e-10
2900,1433.77392911301,0.252524635016875,236.447779751042,293.853147596898,0.0454916177826559,1.85450838221735,37.6296624799549,19802.0561516131,197.943848386846,1.28281561373062,28.2039791618935,0.917184386269371,0.0911513351390592,0.0187266641562825,0.0165695008550496,0.0165542994438917,0.000238603704153896,0.0496862545683913,0.331159355393616,0.158107825546029,0.000602144445269919,362111.089071896,65830.4875840632,5749466.22338977,65830.4875840632,9.14689329166828e-09,-1.40464780073191e-07,1139075.57408078,5.28625544232079e-10
2910,1433.54607237931,0.252442046549982,237.171735907746,293.844863895994,0.0454881116874766,1.85451188831253,37.7951752176651,19801.5593695312,198.440630468821,1.28043179432839,28.3915325284424,0.919568205671607,0.0911505694744661,0.0187840014838935,0.0165652784677286,0.0165482265340758,0.00023816031374508,0.0496700940738626,0.332173299590681,0.15880325721708,0.000602150067384259,362203.388955322,65831.1906379592,5125518.41800409,65831.1906379592,9.14688100805898e-09,-1.40445180541747e-07,1139234.53537404,5.28556718293795e-10
2920,1433.31821807687,0.252357390803272,237.895111263443,293.836582342582,0.0454842050787839,1.85451579492122,37.9606265818995,19801.0627510787,198.937248921271,1.27805240470926,28.57965903824,0.921947595290731,0.0911498035874779,0.0188412928120647,0.0165609111185001,0.0165420249581345,0.000237717747275923,0.0496535293193516,0.333186430340957,0.159498431016385,0.000602155695764297,362298.90717169,65831.8924475823,4627727.30444038,65831.8924475823,9.14686899277207e-09,-1.40425482229103e-07,1139394.34253793,5.28487524716889e-10
2930,1433.09036620136,0.252270687346888,238.617906275723,293.828303008798,0.045479901483271,1.85452009851673,38.1260152921847,19800.566300279,199.433699720977,1.27567743664152,28.7683582314731,0.924322563358479,0.0911490374779832,0.0188985381770373,0.0165564001709559,0.0165356959365379,0.000237276003215322,0.0496365641266313,0.334198748285327,0.160193341563801,0.000602161330344333,362397.618929567,65832.5930253854,4221358.69578194,65832.5930253854,9.1468572430701e-09,-1.40405686223001e-07,1139554.98743746,5.28417967524694e-10
2940,1432.86251674847,0.252181955580341,239.34012140181,293.820025966106,0.0454752043971707,1.85452479560283,38.291340080058,19800.0700211177,199.929978882324,1.2733068819087,28.9576296486908,0.926693118091295,0.0911482711458707,0.0189557376150234,0.0165517469766427,0.0165292406789996,0.000236835080035018,0.0496192022840495,0.33521025406416,0.160887983529655,0.000602166971059241,362499.499809128,65833.2923839234,3883357.51113039,65833.2923839234,9.1468457562103e-09,-1.40385793601117e-07,1139716.46201334,5.28348050703328e-10
2950,1432.63466971397,0.252091214731401,240.061757098567,293.811751285297,0.0454701172859731,1.85452988271403,38.4565996891247,19799.5739175425,200.426082457488,1.27094073230964,29.1474728308042,0.929059267690355,0.091147504591029,0.0190128911622065,0.0165469528749694,0.0165226603845892,0.000236394976209593,0.0496014475463144,0.336220948317321,0.161582351634978,0.000602172617844478,362604.525759945,65833.9905355905,3597819.68138745,65833.9905355905,9.1468345294812e-09,-1.40365805432425e-07,1139878.75827085,5.28277778206823e-10
2960,1432.40682509364,0.251998483855151,240.782813822493,293.803479036486,0.0454646435842752,1.85453535641573,38.6217928750778,19799.0779934635,200.922006536502,1.26857897965841,29.3378873190861,0.931421020341587,0.0911467378133472,0.0190699988547414,0.0165420191931629,0.0165159562418425,0.000235955690216464,0.0495833036343143,0.337230831684163,0.162276440651588,0.000602178270636082,362712.673098514,65834.6874923713,3353419.14756885,65834.6874923713,9.14682356023731e-09,-1.40345722778314e-07,1140041.86827076,5.28207153961352e-10
2970,1432.17898288331,0.251903781842166,241.503292029724,293.795209289136,0.0454587866972705,1.85454121330273,38.7869184052744,19798.5822527541,201.417747245907,1.26622161578428,29.5288726551707,0.933778384215716,0.0911459708127142,0.0191270607287542,0.0165369472468205,0.0165091294288605,0.000235517220535876,0.0495647742367182,0.338239904803535,0.162970245400313,0.000602183929370651,362823.918492725,65835.3832664621,3141871.16062224,65835.3832664621,9.1468128458123e-09,-1.40325546690008e-07,1140205.7841503,5.28136181855462e-10
2980,1431.95114307887,0.251807127416219,242.223192176036,293.786942112055,0.045452550000332,1.85454744999967,38.9519750588277,19798.0866992509,201.913300749052,1.26386863253171,29.7204283810532,0.936131367468282,0.0911452035890188,0.0191840768203421,0.0165317383397675,0.0165021811134178,0.000235079565650899,0.0495458630095308,0.339248168313776,0.163663760751377,0.000602189593985345,362938.238960983,65836.0778698788,2956975.69745569,65836.0778698788,9.14680238357361e-09,-1.40305278210318e-07,1140370.49810884,5.280648657467e-10
2990,1431.72330567623,0.25170853913518,242.942514716842,293.778677573399,0.0454459368391749,1.85455406316083,39.116961626544,19797.5913367541,202.408663245895,1.26152002176033,29.9125540390897,0.938479978239665,0.0911444361421502,0.0192410471655739,0.0165263937641267,0.0164951124530682,0.000234642724047422,0.0495265735762711,0.340255622852719,0.164356981624135,0.000602195264417885,363055.611867543,65836.7713143938,2794000.5403375,65836.7713143938,9.14679217093119e-09,-1.40284918374005e-07,1140536.002405,5.27993209462971e-10
3000,1431.49547067135,0.251608035393783,243.661260107191,293.770415740677,0.0454389505303617,1.85456104946964,39.2818769107647,19797.0961690275,202.903830972504,1.25917577534488,30.105249171997,0.940824224655121,0.0911436684719975,0.0192979718004896,0.0165209148005123,0.0164879245952447,0.000234206694214147,0.0495069095285165,0.341262269057691,0.165049902986406,0.000602200940606543,363176.014914937,65837.4636116433,2649271.17885376,65837.4636116433,9.14678220532244e-09,-1.402644682074e-07,1140702.28935968,5.27921216801081e-10
3010,1431.26763806023,0.251505634427549,244.379428801775,293.762156680771,0.0454315943620187,1.85456840563798,39.4467197251504,19796.6011997996,203.398800200371,1.25683588517519,30.2985133228519,0.943164114824809,0.0911429005784499,0.0193548507611006,0.0165153027182996,0.0164806186773585,0.000233771474642585,0.0494868744266724,0.342268107565511,0.165742519853573,0.000602206622490131,363299.426134701,65838.1547733421,2519890.92471767,65838.1547733421,9.14677248418215e-09,-1.4024392872755e-07,1140869.35136301,5.2784889152353e-10
3020,1431.03980783891,0.251401354311992,245.097021254921,293.753900459926,0.0454238715936894,1.85457612840631,39.6114888947019,19796.1064327635,203.893567236484,1.25450034315618,30.4923460350913,0.945499656843817,0.0911421324613966,0.0194116840833897,0.0165095587755814,0.0164731958269014,0.000233337063827049,0.0494664717998192,0.343273139012494,0.166434827288664,0.000602212310008002,363425.823885353,65838.844811062,2403545.45417139,65838.844811062,9.14676300497333e-09,-1.4022330094326e-07,1141037.18086584,5.27776237362425e-10
3030,1430.81198000348,0.251295212960929,245.814037920597,293.745647143754,0.0454157854560596,1.85458421454394,39.7761832558213,19795.6118715765,204.388128423524,1.25216914120781,30.6867468525118,0.947830858792184,0.0911413641207269,0.0194684718033113,0.0165036842190779,0.0164656571615486,0.000232903460264653,0.0494457051453849,0.34427736403445,0.16712682040261,0.000602218003100053,363555.186851194,65839.5337359075,2298363.47270996,65839.5337359075,9.14675376523233e-09,-1.40202585856493e-07,1141205.7703684,5.27703258024755e-10
3040,1430.58415455004,0.251187228135739,246.530479252412,293.737396797255,0.0454073391525872,1.85459266084742,39.9408016558364,19795.1175198616,204.882480138355,1.24984227126506,30.8817153192694,0.950157728734941,0.0911405955563302,0.019525213956791,0.0164976802847384,0.016458003789247,0.0002324706624553,0.0494245779309576,0.345280783266683,0.167818494352254,0.000602223701706698,363687.494026049,65840.2215592604,2202815.51880055,65840.2215592604,9.14674476246497e-09,-1.40181784459359e-07,1141375.11244471,5.27629957181034e-10
3050,1430.35633147476,0.251077417442052,247.246345703611,293.729149484814,0.0453985358589383,1.85460146414106,40.1053429531425,19794.6233812075,205.376618792474,1.24751972527787,31.0772509798792,0.95248027472213,0.091139826768096,0.019581910579726,0.0164915481975456,0.0164502368083177,0.000232038668901683,0.0494030935936413,0.346283397343992,0.168509844340935,0.000602229405768877,363822.724715037,65840.9082923201,2115639.33417856,65840.9082923201,9.14673599421051e-09,-1.40160897736099e-07,1141545.19972649,5.27556338472772e-10
3060,1430.12851077384,0.2509657983315,247.961637727081,293.720905270204,0.0453893787232538,1.85461062127675,40.2698060171081,19794.1294591683,205.870540831723,1.24520149521116,31.2733533792151,0.954798504788836,0.0911390577559137,0.0196385617079848,0.0164852891716217,0.0164423573075511,0.000231607478109276,0.0493812555403996,0.347285206900674,0.169200865618101,0.000602235115228052,363960.858528914,65841.59394612,2035783.95422465,65841.59394612,9.14672745803932e-09,-1.40139926663177e-07,1141716.02490243,5.27482405512807e-10
3070,1429.9006924435,0.250852388102513,248.676355775352,293.712664216587,0.0453798708662521,1.85462012913375,40.4341897280279,19793.6357572638,206.364242736134,1.24288757304479,31.4700220625095,0.957112426955203,0.0911382885196728,0.0196951673774079,0.0164789044102751,0.016434366366302,0.000231177088586331,0.0493590671482144,0.348286212570521,0.169891553479109,0.000602240830026202,364101.875380697,65842.2785314831,1962367.27533278,65842.2785314831,9.14671915155904e-09,-1.40118872209631e-07,1141887.58071522,5.27408161886646e-10
3080,1429.67287648003,0.250737203905772,249.390500300589,293.704426386536,0.0453700153823998,1.8546299846176,40.5984929767827,19793.1422789811,206.857721018852,1.24057795077351,31.6672565753532,0.959422049226484,0.091137519059263,0.0197517276238067,0.0164723951064344,0.0164262650545776,0.000230747498843873,0.0493365317651544,0.34928641498682,0.170581903263793,0.000602246550105805,364245.755473377,65842.9620593516,1894643.4370207,65842.9620593516,9.14671107236843e-09,-1.40097735335393e-07,1142059.85997533,5.27333611146105e-10
3090,1429.44506287973,0.250620262742601,250.104071754604,293.696191842029,0.0453598153394669,1.85464018466054,40.7627146649415,19792.6490277735,207.350972226466,1.23827262040694,31.8650564636949,0.961727379593052,0.0911367493745738,0.0198082424829646,0.0164657624424963,0.0164180544331333,0.000230318707395692,0.0493136527100626,0.350285814782358,0.171271910356897,0.000602252275409846,364392.479300835,65843.6445405357,1831977.50580888,65843.6445405357,9.14670321809234e-09,-1.40076516992733e-07,1142232.85554923,5.27258756814746e-10
3100,1429.21725163896,0.250501581464371,250.817070588845,293.687960644449,0.0453492737785142,1.85465072622149,40.9268537047511,19792.156007061,207.843992938977,1.23597157396957,32.0634212738409,0.964028426030425,0.0911359794654951,0.0198647119906365,0.0164590075903292,0.016409735553566,0.00022989071275834,0.0492904332724417,0.351284412589419,0.17196157018803,0.000602258005881813,364542.027644808,65844.3259854793,1773825.59645728,65844.3259854793,9.14669558641438e-09,-1.40055218127137e-07,1142406.5603522,5.27183602391201e-10
3110,1428.98944275408,0.250381176778271,251.529497254405,293.679732854598,0.0453383937148634,1.85466160628514,41.0909090188439,19791.6632202311,208.33677976887,1.23367480350069,32.2623505524551,0.966325196499307,0.0911352093319166,0.0199211361825489,0.0164521317116347,0.0164013094583995,0.000229463513451128,0.0492668767135853,0.352282209039783,0.172650878230437,0.000602263741465685,364694.381565008,65845.0064047095,1719719.10799527,65845.0064047095,9.1466881750141e-09,-1.40033839675623e-07,1142580.96736208,5.2710815134279e-10
3120,1428.76163622154,0.250259065247732,252.241352202017,293.671508532704,0.0453271781381944,1.85467282186181,41.254879540194,19791.170670639,208.829329360977,1.23138230105439,32.4618438465584,0.968617698945609,0.091134438973728,0.0199775150943998,0.0164451359579919,0.016392777181174,0.000229037107996116,0.0492429862666617,0.35327920476473,0.173339830000815,0.000602269482105923,364849.52239538,65845.6858087227,1669252.13520373,65845.6858087227,9.14668098158284e-09,-1.40012382567244e-07,1142756.06961518,5.27032407107439e-10
3130,1428.53383203777,0.250135263292487,252.952635882057,293.66328773842,0.0453156300125774,1.85468436998742,41.4187642120918,19790.6783616076,209.321638392404,1.22909405869952,32.6619007035285,0.970905941300477,0.0911336683908193,0.0200338487618589,0.0164380214708769,0.0163841397465356,0.00022861149491811,0.0492187651367292,0.354275400395038,0.174028421059209,0.000602275227747476,365007.431741666,65846.3642078612,1622071.32508289,65846.3642078612,9.14667400384078e-09,-1.3999084772366e-07,1142931.86020159,5.26956373095809e-10
3140,1428.30603019929,0.250009787188156,253.663348744543,293.655070530824,0.0453037522763929,1.85469624772361,41.5825619881526,19790.1862964274,209.813703572556,1.22681006851968,32.8625206710998,0.973189931480311,0.0911328975830803,0.0200901372205678,0.0164307893816427,0.0163753981703256,0.000228186672744661,0.0491942165006555,0.355270796560985,0.174716647009045,0.000602280978335781,365168.091479783,65847.0416121458,1577867.64220765,65847.0416121458,9.14666723956036e-09,-1.39969236059927e-07,1143108.33225879,5.26880052694278e-10
3150,1428.0782307026,0.249882653073249,254.373491239135,293.646856968439,0.0452915478435929,1.85470845215641,41.7462718319372,19789.6944783581,210.305521641933,1.22453032261319,33.0637032973628,0.975469677386807,0.0911321265504011,0.0201463805061395,0.0164234408119856,0.0163665534596592,0.000227762640006053,0.0491693435084893,0.356265393892346,0.175404503495535,0.000602286733816736,365331.483742509,65847.7180317886,1536369.62217114,65847.7180317886,9.14666068649451e-09,-1.39947548482379e-07,1143285.4789889,5.26803449256947e-10
3160,1427.85043354428,0.24975387694655,255.083063815137,293.63864710923,0.0452790196032351,1.85472098039677,41.9098927170716,19789.2029106275,210.797089372519,1.22225481309301,33.2654481307641,0.977745186906981,0.0911313552926715,0.0202025786541588,0.0164159768737841,0.0163576066130157,0.000227339395235301,0.0491441492829508,0.357259193018398,0.176091986206183,0.000602292494136711,365497.590922004,65848.3934768464,1497337.83693037,65848.3934768464,9.14665434242506e-09,-1.39925785890187e-07,1143463.29364602,5.26726566111499e-10
3170,1427.62263872093,0.249623474668159,255.792066921495,293.630441010601,0.0452661704196268,1.85473382958038,42.0734236271888,19788.7115964324,211.288403567596,1.21998353208681,33.4677547201061,0.980016467913184,0.0911305838097818,0.0202587317001824,0.0164083986691595,0.0163485586203224,0.000226916936968147,0.0491186369196372,0.35825219456792,0.176779090870541,0.000602298259242547,365666.395665883,65849.0679571846,1460560.30532196,65849.0679571846,9.14664820516767e-09,-1.39903949175644e-07,1143641.7695338,5.266494065603e-10
3180,1427.39484622917,0.249491461961928,256.500501006799,293.622238729412,0.0452530031327968,1.85474699686721,42.2368635557791,19788.2205389387,211.779461061267,1.21771647173686,33.6706226145463,0.98228352826314,0.0911298121016218,0.0203148396797385,0.0164007072906553,0.0163394104630363,0.000226495263743055,0.0490928094875003,0.359244399169186,0.177465813259576,0.000602304029081543,365837.880871066,65849.7414825693,1425848.66778633,65849.7414825693,9.14664227255888e-09,-1.39882039223786e-07,1143820.90000868,5.26571973878929e-10
3190,1427.16705606567,0.249357854418252,257.208366519284,293.614040321981,0.045239520559043,1.85476047944096,42.4002115060166,19787.7297412821,212.270258717916,1.21545362420002,33.8740513635977,0.984546375799977,0.0911290401680819,0.0203709026283273,0.0163929038214439,0.0163301631142243,0.000226074374101204,0.0490666700293948,0.360235807449978,0.178152149184944,0.000602309803601451,366012.029677778,65850.414062815,1393034.98276027,65850.414062815,9.14663654243548e-09,-1.39860056911758e-07,1144000.67848499,5.26494271313802e-10
3200,1426.93926822713,0.249222667493677,257.915663906827,293.605845844085,0.0452257254908052,1.8547742745092,42.5634664907803,19787.2392065677,212.76079343227,1.21319498164775,34.0780405171279,0.986805018352246,0.0911282680090522,0.0204269205814207,0.0163849893352886,0.0163208175386463,0.000225654266586482,0.0490402215620022,0.361226420037573,0.178838094499077,0.000602315582750473,366188.825468279,65851.0857076285,1361969.03582222,65851.0857076285,9.14663101265615e-09,-1.39838003109641e-07,1144181.09842823,5.26416302085288e-10
3210,1426.71148271029,0.249085916509447,258.622393616952,293.597655350962,0.0452116206964255,1.85478837930358,42.7266275327062,19786.7489378704,213.251062129573,1.21094053626605,34.2825896253593,0.989059463733943,0.0911274956244229,0.0204828935744626,0.0163769648964645,0.0163113746928383,0.000225234939745486,0.0490134670755488,0.362216237558756,0.179523645095404,0.00060232136647727,366368.251866666,65851.7564263367,1332516.06441372,65851.7564263367,9.14662568113943e-09,-1.39815878681637e-07,1144362.15334542,5.26338069392147e-10
3220,1426.48369951191,0.248947616659227,259.328556096823,293.589468897326,0.0451972089215347,1.85480279107847,42.8896936637757,19786.2589382357,213.741061764277,1.20869028025544,34.4876982388684,0.991309719744553,0.0911267230140842,0.0205388216428684,0.016368831560269,0.0163018355251849,0.000224816392127512,0.0489864095353176,0.363205260639808,0.180208796906621,0.000602327154730933,366550.292726079,65852.4262285179,1304554.81268736,65852.4262285179,9.14662054577559e-09,-1.39793684483466e-07,1144543.83680633,5.26259576401748e-10
3230,1426.25591862878,0.248807783006081,260.034151793254,293.581286537367,0.0451824928885125,1.85481750711149,43.0526639254539,19785.7692106795,214.230789320484,1.20644420583093,34.6933659085859,0.993555794169065,0.0911259501779265,0.0205947048220257,0.0163605903728342,0.0162922009760016,0.000224398622284553,0.0489590518810583,0.364193489906518,0.180893545905268,0.000602332947460995,366734.932130696,65853.0951235747,1277975.88585013,65853.0951235747,9.14661560448609e-09,-1.39771421364231e-07,1144726.14242833,5.26180826257061e-10
3240,1426.02814005775,0.248666430483798,260.739181152701,293.573108324748,0.0451674752967267,1.85483252470328,43.2155373686058,19785.2797581883,214.720241811684,1.204202305222,34.899592185796,0.995797694778001,0.0911251771158401,0.0206505431472939,0.0163522423712209,0.0162824719776128,0.000223981628771291,0.0489313970272491,0.365180925984175,0.181577888103386,0.000602338744617425,366922.154392774,65853.7631207689,1252680.33445486,65853.7631207689,9.14661085521869e-09,-1.39749090166347e-07,1144909.06387689,5.26101822076405e-10
3250,1425.80036379567,0.248523573897687,261.443644621267,293.564934312616,0.0451521588226746,1.85484784117733,43.3783130534401,19784.7905837194,215.20941628058,1.20196457067256,35.1063766221366,0.998035429327436,0.0911244038277155,0.0207063366540043,0.0163437885834776,0.0162726494544289,0.000223565410145096,0.0489034478632515,0.366167569497572,0.182261819552269,0.000602344546150625,367111.944048633,65854.4302291439,1228578.43733369,65854.4302291439,9.14660629595817e-09,-1.39726691725912e-07,1145092.59486266,5.26022566954829e-10
3260,1425.57258983944,0.248379227929513,262.147542644699,293.556764553612,0.0451365461208796,1.85486345387912,43.5409900492357,19784.3016902018,215.698309798217,1.19973099444095,35.3137187695986,1.00026900555904,0.091123630313443,0.0207620853774601,0.0163352300289732,0.0162627343230172,0.000223149964966017,0.0488752072542796,0.367153421071007,0.182945336341327,0.000602350352011417,367304.285850802,65855.0964579189,1205588.64621546,65855.0964579189,9.14660192467133e-09,-1.39704226871118e-07,1145276.72915442,5.25943063958128e-10
3270,1425.34481818598,0.248233407135571,262.850875668392,293.548599099868,0.0451206398235395,1.85487936017646,43.7035674344275,19783.8130805357,216.186919464264,1.19750156879989,35.5216181805259,1.00249843120011,0.091122856572913,0.0208177893529366,0.0163265677182768,0.016252727492181,0.000222735291796779,0.0488466780410222,0.36813848132828,0.183628434598435,0.000602356162151044,367499.164768304,65855.7618161602,1183636.6790997,65855.7618161602,9.14659773935275e-09,-1.39681696423688e-07,1145461.46056733,5.25863316128248e-10
3280,1425.11704883226,0.248086125946833,263.553644137386,293.54043800301,0.0451044425405732,1.85489555745943,43.8660442965816,19783.324757593,216.675242406932,1.19527628603644,35.730074407615,1.00472371396355,0.0911220826060162,0.020873448615681,0.016317802653182,0.0162426298630345,0.000222321389202778,0.0488178630396746,0.369122750892698,0.184311110489839,0.000602361976521175,367696.565985247,65856.4263126967,1162654.72956998,65856.4263126967,9.14659373803651e-09,-1.39659101199274e-07,1145646.78295976,5.25783326484783e-10
3290,1424.88928177526,0.247937398671978,264.255848496369,293.532281314163,0.0450879568601532,1.85491204313985,44.0284197322235,19782.8367242175,217.163275782431,1.19305513845203,35.9390870039146,1.00694486154796,0.0911213084126429,0.0209290632009124,0.0163089358269072,0.0162324423290736,0.000221908255752078,0.0487887650425317,0.370106230387071,0.184993360219426,0.000602367795073888,367896.474894497,65857.0899562881,1142580.77451471,65857.0899562881,9.14658991877265e-09,-1.39636442006821e-07,1145832.69023844,5.25703098022573e-10
3300,1424.66151701199,0.247787239500099,264.957489189673,293.524129083965,0.0450711853491819,1.85492881465082,44.1906928466825,19782.3489832255,217.651016774485,1.19083811836237,36.1486555228256,1.00916188163763,0.0911205339926838,0.0209846331438221,0.0162999682242753,0.0162221657762472,0.000221495890015401,0.0487593868185186,0.371088920433716,0.185675180028078,0.000602373617761669,368098.877092577,65857.7527557863,1123357.96899876,65857.7527557863,9.14658627960463e-09,-1.39613719647975e-07,1146019.17636338,5.25622633709464e-10
3310,1424.43375453952,0.247635662499647,265.658566661281,293.515981362561,0.0450541305531225,1.85494586944688,44.3528627541301,19781.8615374055,218.138462594447,1.18862521809745,36.3587795181005,1.01137478190255,0.0911197593460295,0.0210401584795734,0.01629090082166,0.0162118010830308,0.000221084290566125,0.048729731112985,0.372070821654455,0.186356566193824,0.000602379444537408,368303.758379218,65858.4147199086,1104934.11880609,65858.4147199086,9.14658281860089e-09,-1.39590934918054e-07,1146206.2353399,5.25541936489968e-10
