time_s,NTP,NXP,nt,A,T,AT,a,CP,C,TLcat,M,D_nt,D_TLcat,V_TX,V_nt_deg,V_RS,V_TL,V_TL_deg,V_EN,mRNA,protein,diag_tau_M,diag_tau_A,diag_tau_NTP,diag_tau_T,diag_tau_slow_state,diag_epsilon_state,diag_dh_dt,diag_tau_slow_track,diag_epsilon_track
100,1499.30886094997,1.75496212135127,1.00544551559581,297.57272039702,0.844796120407753,1.05520387959225,0.00605185475884135,19953.1974280958,46.8025719041686,2.15945820748354,0.00816174353258938,0.00398681965206658,0.0405417925164581,0.010094345535181,7.96312848351881e-05,0.317861176449258,0.00015772407323216,0.000401659226591939,0.332903361484483,0.00140818699663279,2.54279611716023e-05,0.000587401503767529,18876.0985190026,1295540.24068265,275.099308321508,275.099308321508,2.13523438990633e-06,1.11876315513192e-06,143015.078094106,4.10726974802622e-09
110,1499.31891109186,1.61380731778498,1.10555302828728,297.420014381993,0.778439316003985,1.12156068399602,0.00774839008492589,19949.9987706837,50.0012293162865,2.15544534833354,0.00817250617655832,0.00482278030600297,0.0445546516664607,0.0100943489626963,8.75597998403524e-05,0.293280137862069,0.000181679076124473,0.000400912834790038,0.307165237915988,0.00154839359704101,3.25562608610331e-05,0.000588474134679447,20458.1833419096,1751130.40338766,298.1933114286,298.1933114286,1.97346523924415e-06,1.03474393517968e-06,154627.627725324,3.80575026168543e-09
120,1499.32607644112,1.48419246660303,1.20558131648953,297.279131184004,0.717228114485204,1.1827718855148,0.00968712846593848,19947.0476243475,52.9523756524754,2.15143994616441,0.00818245771069962,0.0057379947336013,0.0485600538355864,0.010094351406351,9.54820402659711e-05,0.270547612885255,0.000206142523720394,0.000400167829986581,0.283377119156227,0.00168848923878086,4.07022204451197e-05,0.000589467112774009,22177.164025786,2584075.78460033,323.294831100525,323.294831100525,1.82331128143128e-06,9.56486739470099e-07,167278.848098449,3.52385922951291e-09
130,1499.3305970919,1.3651571445794,1.30553043350445,297.14917954467,0.660775110312887,1.23922488968711,0.0118725268207205,19944.3251946385,55.6748053614899,2.14744198711907,0.00819165411443579,0.00673240021012242,0.0525580128809285,0.0100943529480523,0.000103398010333553,0.249532957582599,0.000230992503149071,0.000399424209604147,0.261399394836693,0.00182847399650484,4.98845664736154e-05,0.000590385921921079,24044.8348404942,4582896.7035149,350.578865161157,350.578865161157,1.68403169897217e-06,8.83664579435612e-07,181064.177204195,3.26064454624435e-09
140,1499.33269236181,1.25582403721686,1.40540043337441,297.02933151081,0.60872039758141,1.29127960241859,0.014307924345559,19941.8140385529,58.1859614470749,2.14345145736617,0.00820014813665335,0.00780593405334018,0.0565485426338301,0.0100943536626102,0.000111307714323253,0.23011354591563,0.000256126771607725,0.000398681971070107,0.241101322422543,0.00196834794590254,6.0117329183021e-05,0.00059123573206631,26073.9918666259,15774805.6576849,380.235714494113,380.235714494113,1.55491898716806e-06,8.15958638303324e-07,196088.370769257,3.01514939283184e-09
150,1499.33256271929,1.15539122903241,1.50519137081409,296.918818502098,0.560729864207047,1.33927013579295,0.0169957221108145,19939.4979778162,60.5020221837759,2.13946834310007,0.00820798938576352,0.00895853362410052,0.060531656899932,0.0100943536183977,0.000119211156568476,0.212174459786856,0.000281459452785466,0.000397941111816612,0.222360631111628,0.00210811116360517,7.14105971042624e-05,0.000592021407490989,28278.515286498,12715790.6084134,412.472332083671,412.472332083671,1.43529968301218e-06,7.53059871083487e-07,212466.506507371,2.78642228002393e-09
160,1499.33039151572,1.06312527521641,1.60490330114866,296.816927538404,0.516493554901202,1.3835064450988,0.0199375328721547,19937.3620162021,62.6379837979448,2.13549263054078,0.00821522443381222,0.0101901363268291,0.0645073694592201,0.0100943528779437,0.000127108341450974,0.195608161389169,0.000306918358106832,0.000397201629280585,0.205063113703355,0.00224776372709897,8.37711465216585e-05,0.000592747516539644,30673.4578422219,4784948.6440932,447.513792762186,447.513792762186,1.32453463139322e-06,6.94670225022291e-07,230325.115769667,2.57352531684999e-09
170,1499.32634654001,0.97835498316664,1.70453628025753,296.722997634049,0.475724106187324,1.42427589381268,0.0231343066454865,19935.3922609478,64.6077390521529,2.13152430593392,0.00822189693113227,0.011500679609992,0.0684756940660736,0.0100943514984645,0.000134999273396396,0.180314154145891,0.000332442798543179,0.00039646352090371,0.189102216374876,0.0023873057146464,9.72029690986829e-05,0.000593418342461413,33275.139799646,3042881.2363525,485.604894773593,485.604894773593,1.22201886523011e-06,6.40503535785771e-07,249803.460965616,2.37554091591667e-09
180,1499.32058141625,0.900465821772323,1.80409036452328,296.636416363303,0.438155255440584,1.46184474455942,0.0265864364161715,19933.5758482628,66.4241517372093,2.12756335555069,0.00822804772853081,0.0128901009665144,0.0724366444493123,0.010094349532342,0.000142883956870244,0.166198637593895,0.000357981784912213,0.000395726784132428,0.174378631027453,0.00252673720521467,0.000111707716034334,0.000594037895058561,36101.2507484865,2280579.76023808,527.011905335616,527.011905335616,1.12718116809953e-06,5.90286145332932e-07,271054.981156227,2.19157712034879e-09
190,1499.31323686281,0.828894885035178,1.9035656107851,296.556616599031,0.403540424851103,1.4964595751489,0.0302938474572883,19931.9008728858,68.0991271141859,2.12360976568775,0.00823371500443631,0.0143583379341602,0.0763902343122442,0.0100943470275542,0.00015076239637418,0.15317416071429,0.000383492538322985,0.000394991416417922,0.160799893568048,0.0026660582784105,0.000127285073349951,0.000594609922879227,39170.9585509748,1854058.97749205,572.024463557831,572.024463557831,1.03948338010043e-06,5.4375728284337e-07,294248.932471013,2.02077172510321e-09
200,1499.3044418288,0.76312634603843,2.0029620762964,296.483073424207,0.371651380253328,1.52834861974667,0.034256073048789,19930.3563216185,69.6436783814548,2.11966352266729,0.00823893439483011,0.0159053280958765,0.0803364773327125,0.0100943440280635,0.000158634596442675,0.141159277430255,0.00040893925012407,0.000394257415216115,0.148279990743494,0.00280526901442073,0.000143933080036929,0.000595137925732283,42505.0257281967,1582274.35569356,620.957655449086,620.957655449086,9.58419500121744e-07,5.00669245924566e-07,319572.255141285,1.86229535310933e-09
210,1499.29431452161,0.702687346659393,2.10227981868611,296.415301214568,0.342276964116901,1.5577230358831,0.0384723188356101,19928.9320107395,71.06798926047,2.11572461283685,0.00824373912413,0.0175310090801065,0.0842753871631438,0.0100943405741682,0.00016650056163994,0.130078207347592,0.000434292044001995,0.000393524777987655,0.136738977759758,0.00294436949395814,0.00016164839846895,0.000595625167336548,46125.9335287621,1394500.77335547,674.154277085304,674.154277085304,8.83514630971006e-07,4.60787415739741e-07,347231.704978614,1.71535363504099e-09
220,1499.2829633376,0.647144275000192,2.2015188959234,296.352850889007,0.315221901260952,1.58477809873905,0.0429415176636001,19927.61852718,72.3814728199868,2.1117930225694,0.00824816013552071,0.0192353185610723,0.0882069774305941,0.0100943367028198,0.000174360296557133,0.119860504164485,0.00045952610299889,0.000392793502197909,0.126102608319641,0.00308335979821204,0.000180426544805043,0.000596074687950789,50058.013877273,1257411.22214441,731.987303780649,731.987303780649,8.14323807082604e-07,4.23890135607607e-07,377456.294826618,1.57918862692326e-09
230,1499.27048770599,0.596099389274161,2.30067936628536,296.295307323454,0.2903056754727,1.6096943245273,0.0476623763827763,19926.4071733319,73.5928266681299,2.1078687382632,0.00825222621949991,0.0210181942590316,0.0921312617367974,0.0100943324479116,0.000182213805809801,0.110440733690242,0.000484620931926677,0.000392063585316955,0.116301978416952,0.00322224000880303,0.000200262085641917,0.000596489316857645,54327.5893255347,1153243.06204278,794.862584785133,794.862584785133,7.50430738941987e-07,3.8976847932718e-07,410500.100665381,1.45307958729071e-09
240,1499.25697885543,0.549187751884933,2.3997612883276,296.242286923023,0.267361474793787,1.63263852520621,0.0526334158515731,19925.2899153449,74.7100846551556,2.10395174634179,0.00825596413964999,0.0228795739405097,0.0960482536582113,0.0100943278405406,0.000190061094035546,0.101758162942171,0.000509559731621069,0.000391335024819572,0.107273184825417,0.00336101020774174,0.000221148806099047,0.000596871684600118,58963.1210342098,1071661.34235477,863.221785077356,863.221785077356,6.91446502994164e-07,3.58225931992383e-07,446645.498582728,1.33634322184838e-09
250,1499.24252051078,0.506074441866514,2.49876472085721,296.193435346622,0.246235202965573,1.65376479703443,0.0578530051621277,19924.2593347628,75.7406652372035,2.10004203325393,0.00825939875486695,0.0248193954185092,0.0999579667460651,0.0100943229092447,0.000197902165891891,0.0937564614039047,0.000534328866105521,0.000390607818185232,0.0989569989084608,0.00349967047739105,0.000243079853622385,0.000597224234890659,63995.364699268,1006243.36844302,937.54559803233,937.54559803233,6.3700820114145e-07,3.29078003020545e-07,486206.913046118,1.22833349108307e-09
260,1499.22718952742,0.466452017719579,2.59768972290811,296.148425377705,0.226784554309312,1.67321544569069,0.063319390937377,19923.3085833431,76.6914166568641,2.09613958547359,0.00826255313744832,0.0268375965526994,0.103860414526406,0.0100943176802201,0.000205737026054323,0.0863834151923347,0.000558917407359321,0.000389881962898088,0.0912985561245164,0.00363822090043153,0.000266047861081416,0.000597549236131661,69457.5341785748,952787.21541121,1018.35725527893,1018.35725527893,5.86777609757385e-07,3.02151788243711e-07,529535.174787535,1.12844106413028e-09
270,1499.21105646911,0.43003820592449,2.69653635371849,296.106954934642,0.208878149217274,1.69112185078273,0.0690307224099324,19922.4313409027,77.5686590973106,2.09224438949985,0.00826544868661263,0.0289341152495866,0.107755610500146,0.0100943121775176,0.000213565679214505,0.0795906546154878,0.000583316745227606,0.000389157456446972,0.0842470613762059,0.00377666155982982,0.000290045052142573,0.000597848792501352,75385.4723978145,908428.005284648,1106.22636271484,1106.22636271484,5.4043983460505e-07,2.77285495493469e-07,577022.608828698,1.03609249161819e-09
280,1499.19418613485,0.396573793193683,2.79530467271006,296.068745213883,0.192394727300958,1.70760527269904,0.0749850728832986,19921.6217760304,78.3782239696121,2.08835643185689,0.00826810523713808,0.0311088894626678,0.11164356814311,0.010094306423223,0.000221388130078637,0.0733333953521034,0.000607520252282972,0.000388434296325381,0.0777555101600767,0.00391499253880961,0.000315063331442431,0.000598124854573372,81817.8288697189,871145.089662775,1201.7730949272,1201.7730949272,4.97701984757452e-07,2.54327945681176e-07,629109.001653223,9.50749159528112e-10
290,1499.17663803981,0.365820702957952,2.89399473946913,296.033538959123,0.17722239525596,1.72277760474404,0.081180458080489,19920.8745095105,79.1254904895093,2.08447569909392,0.00827054116293908,0.0333618571925686,0.115524300906079,0.0100943004376208,0.000229204383365955,0.0675701933103545,0.000631522995240339,0.000387712480031469,0.0717804253204038,0.00405321392082511,0.000341094361682727,0.000598379229448725,88796.2429027692,839472.259112901,1305.67278358778,1305.67278358778,4.58291876012359e-07,2.3313805953772e-07,686288.632226147,8.71906077633449e-10
300,1499.15846685438,0.337560238779341,2.99260661372923,296.001098849643,0.163257926482704,1.7367420735173,0.0876148518099316,19920.1845803016,79.815419698446,2.08060217778516,0.0082727734754657,0.035692956487166,0.119397822214841,0.0100942942393442,0.000237014443807355,0.062262713057701,0.000655321485978562,0.000386992005068039,0.0662816091034428,0.00419132578953673,0.000368129629453494,0.000598613590388613,96365.5311998309,812319.667064941,1418.66093938176,1418.66093938176,4.21956771890457e-07,2.13584338286589e-07,749118.597756502,7.99090547453194e-10
310,1499.13972280556,0.311591479044529,3.09114035535518,295.971206001068,0.150406109536166,1.74959389046383,0.0942861993156401,19919.5474139198,80.4525860802387,2.07673585452977,0.00827481791691791,0.0381021254416993,0.123264145470233,0.0100942878455117,0.00024481831614413,0.0573755095888612,0.000678913466389834,0.000386272868942537,0.0612219100752321,0.00432932822878877,0.000396160501326219,0.000598829485944315,104573.878195207,788860.258521637,1541.53875148352,1541.53875148352,3.88462168315927e-07,1.95544345081965e-07,818228.72419519,7.31860747779692e-10
320,1499.12045204381,0.287729809175214,3.18959602432848,295.943658572008,0.138579142563055,1.76142085743694,0.101192428623797,19918.9587930812,81.0412069187956,2.07287671595181,0.00827668904829089,0.0405893021988674,0.127123284048191,0.0100942812718525,0.000252616005126816,0.0528758231101143,0.000702297722217764,0.000385555069167036,0.0565670044427013,0.00446722132258891,0.000425178271528558,0.000599028348586123,113473.026918768,768454.995337713,1675.1791133569,1675.1791133569,3.57590626464849e-07,1.78904192666375e-07,894333.428498078,6.69804269300452e-10
330,1499.10069697882,0.265805578701109,3.2879736807339,295.918270470098,0.127696070923972,1.77230392907603,0.108331460156218,19918.4148304607,81.5851695392648,2.0690247487002,0.00827840033235717,0.0431544249489168,0.130975251299795,0.0100942745328208,0.000260407515514125,0.0487333864278465,0.000725473921827697,0.000384838603258238,0.0522851912014165,0.0046050051550895,0.000455174202337052,0.000599211502838991,123118.467702951,750602.249369511,1820.53322958049,1820.53322958049,3.29140656760805e-07,1.63558041599859e-07,978246.000226856,6.12536624427837e-10
340,1499.08049658675,0.245662872111964,3.38627338474721,295.894870151317,0.117682265335942,1.78231773466406,0.115701214840956,19917.9119434331,82.0880565669575,2.06517993944868,0.00827996421168808,0.0457974319297177,0.134820060551315,0.0100942676417007,0.000268192852071979,0.0449202444896942,0.000748442476473844,0.000384123468737455,0.0483472005557192,0.00474267981057032,0.000486139558155277,0.00059938017293577,133569.62126512,734902.715606142,1978.6378643516,1978.6378643516,3.02925655944721e-07,1.49407612413459e-07,1070895.90292915,5.59699753539373e-10
350,1499.05988669164,0.2271583832161,3.48449519662385,295.873299506586,0.108468937932285,1.79153106206771,0.123299620921376,19917.4468306654,82.5531693346629,2.06134227489574,0.00828139218188705,0.0485182614268318,0.138657725104257,0.0100942606107018,0.000275972019572609,0.0414105855706921,0.000771204419161166,0.000383409663130608,0.0447260149734032,0.00488024537342276,0.000518065634123429,0.000599535490002607,144890.012055241,721034.56277076,2150.62329994923,2150.62329994923,2.78772898078785e-07,1.36361714252882e-07,1173349.87226166,5.10960544826232e-10
360,1499.03890022317,0.210160383987352,3.58263917668864,295.853412829979,0.0999926937856569,1.80000730621434,0.1311246196358,19917.0164504392,82.9835495607798,2.05751174176459,0.00828269486019041,0.0513168517735711,0.142488258235408,0.0100942534510475,0.00028374502279374,0.0381805835843643,0.000793761299621316,0.000382697183968214,0.0413967022757812,0.00501770192813535,0.000550943779982354,0.000599678498792772,157147.426718172,708735.49733373,2337.72208117475,2337.72208117475,2.56522579660719e-07,1.24335791845516e-07,1286837.82541712,4.66009381250811e-10
370,1499.01756745294,0.194547779510602,3.68070538532622,295.835075863103,0.0921951155238163,1.80780488447618,0.139174169919015,19916.6180005839,83.3819994161508,2.05368832680311,0.00828388204964412,0.0541931413510493,0.146311673196886,0.0100942461730554,0.000291511866517836,0.0352082509711972,0.000816115093290745,0.000381986028785379,0.0383362601110981,0.00515504955928041,0.000584765419827794,0.000599810163987305,170414.051673558,697789.596785524,2541.27863155326,2541.27863155326,2.36026918315798e-07,1.1325149209912e-07,1412784.91818867,4.24558725298625e-10
380,1498.995916211,0.18020924164498,3.77869388297233,295.818164910513,0.0850223788127304,1.81497762118727,0.147446252255467,19916.2488999103,83.7511000897358,2.04987201678382,0.00828496279903935,0.0571470685882256,0.150127983216179,0.0100942387862108,0.000299272555531409,0.0324733016206177,0.00083826812247173,0.00038127619512179,0.0355234712069478,0.00529228835150187,0.000619522068300281,0.000599931376081563,184766.582480791,688017.494552405,2762.75983728996,2762.75983728996,2.1714930410674e-07,1.03036251104495e-07,1552851.52832021,3.86341749446283e-10
390,1498.97397208449,0.1670424145141,3.87660473010585,295.802566021263,0.0784248965780235,1.82157510342198,0.155938871798713,19915.9067710417,84.0932289582929,2.0460627985038,0.00828594545882939,0.0601785719619419,0.153937201496199,0.0100942312992348,0.000307027094624383,0.0299570232752335,0.000860222988116306,0.000380567680521707,0.0329387687659329,0.00542941838950399,0.000655205343692071,0.000600042956877758,200286.296585454,679268.961964948,3003.76670759558,3003.76670759558,1.99763502059078e-07,9.36229019841627e-08,1708983.55647068,3.51111018362834e-10
400,1498.95175859983,0.154953185735056,3.97443798724134,295.788174232005,0.0723569899727227,1.82764301002728,0.164650060855925,19915.5894245419,84.4105754580874,2.04226065878468,0.00828683773322528,0.0632875899969536,0.157739341215321,0.0100942237201463,0.000314775488589514,0.027642158880103,0.000881982510880239,0.00037986048253395,0.0305641114175665,0.00556643975804109,0.000691806978386241,0.000600145664603585,217059.079459333,671417.230441636,3266.04723354963,3266.04723354963,1.8375290425648e-07,8.494930366344e-08,1883476.2982155,3.18637226904418e-10
410,1498.92929738984,0.143855017727937,4.07219371492236,295.774892867278,0.066776584199325,1.83322341580067,0.173577880824369,19915.2948442484,84.7051557515762,2.03846558447257,0.00828764672868552,0.066474061265956,0.16153441552743,0.0100942160563188,0.000322517742221851,0.0255127963453482,0.00090354968027964,0.000379154598711898,0.0283828671315081,0.00570335254190807,0.000729318826993149,0.000600240198677311,235175.392773581,664354.595367927,3551.51058419271,3551.51058419271,1.69009829605717e-07,7.69579904095536e-08,2079056.36761712,2.88707996582732e-10
420,1498.90660834722,0.133668334030593,4.16987197371526,295.762632892935,0.0616449274221301,1.83835507257787,0.182720423655805,19915.0211737245,84.9788262755188,2.03467756243803,0.0082883789990004,0.0697379243896041,0.16532243756197,0.0100942083145328,0.000330253860318249,0.0235542662111277,0.000924927610931547,0.000378450026613473,0.0263797055331404,0.00584015682593174,0.000767732872503383,0.000600327204139232,254730.171512932,657988.975704717,3862.24279658101,3862.24279658101,1.55434869260592e-07,6.95958417705318e-08,2298987.92700208,2.61126731936373e-10
430,1498.8837097653,0.124319955980384,4.26747282420342,295.751312318849,0.0569263310988944,1.84307366890111,0.192075812914783,19914.7667037478,85.2332962522147,2.03089657957601,0.00828904058717997,0.0730791180365284,0.169103420423986,0.0100942005010237,0.000337983847676911,0.0217530467155209,0.000946119504996456,0.000377746763801138,0.0245404980816173,0.00597685269496278,0.000807041230734381,0.000600407275769291,275822.635466516,652241.196059382,4200.52413870087,4200.52413870087,1.42936275556075e-07,6.28137724171794e-08,2547212.08172876,2.35711537361193e-10
440,1498.86061846738,0.115742585505765,4.36499632698208,295.740855647348,0.0525879301861603,1.84741206981384,0.201642204489164,19914.5298607606,85.4701392393983,2.02712262280583,0.00828963706433473,0.0764975809233469,0.17287737719417,0.0100941926215262,0.000345707709096981,0.0200966757930853,0.000967128620046468,0.000377044807841884,0.0228522255887002,0.00611344023386846,0.000847236153315814,0.000600480961909762,298555.998687528,647042.818997729,4568.84834802476,4568.84834802476,1.31429392303942e-07,5.65664412338838e-08,2828532.19170094,2.12294194024591e-10
450,1498.83734992545,0.107874330180903,4.46244254265347,295.731193364001,0.0485994617531796,1.85140053824682,0.211417787003756,19914.3091962098,85.690803790184,2.02335567907109,0.00829017356574049,0.0799932518146717,0.176644320928905,0.010094184681314,0.000353425449378154,0.0185736695450366,0.000987958241686601,0.000376344156307223,0.0213028925891947,0.00624991952752586,0.000888310029427546,0.000600548768011638,323037.05906497,642334.402006802,4969.94397851572,4969.94397851572,1.20836124231524e-07,5.0811978933723e-08,3148863.77892696,1.90719195930504e-10
460,1498.8139183692,0.100658267031072,4.55981153182242,295.722261467655,0.0449330606512957,1.8550669393487,0.221400781981206,19914.1033767111,85.8966232889529,2.01959573533968,0.00829065482426915,0.0835660695231133,0.180404264660316,0.010094176685238,0.000361137073320336,0.0171734467497158,0.00100861166033502,0.000375644806773181,0.0198814480987061,0.00638629066081572,0.000930255386475654,0.000600611159922342,349375.648749073,638064.085097865,5406.79812177087,5406.79812177087,1.11084443398013e-07,4.55117334297708e-08,3515576.92802222,1.70842843783319e-10
470,1498.79033688624,0.0940420418443572,4.65710335509231,295.714001036783,0.0415630709720308,1.85843692902797,0.231589443789434,19913.9111749752,86.0888250248105,2.01584277860369,0.00829108520135869,0.0872159729092811,0.184157221396306,0.0100941686377595,0.000368842585723311,0.0158862590021559,0.0010290921516421,0.000374946756820287,0.0185777123123856,0.00652255371861668,0.000973064889871572,0.000600668566931733,377683.925092645,634186.437610793,5882.68280752177,5882.68280752177,1.02107930443522e-07,4.06300321329531e-08,3937973.74996983,1.5253239484807e-10
480,1498.76661751407,0.0879775010609277,4.75431807306132,295.70635782944,0.0384658721084661,1.86153412789153,0.241982059409502,19913.7314614398,86.2685385601781,2.01209679587939,0.00829146871568688,0.0909429008817801,0.187903204120608,0.0100941605429821,0.000376541991386456,0.0147031260916888,0.00104940296009341,0.000374250004033567,0.0173823088309962,0.00665870878580016,0.00101673134205673,0.00060072138459264,408075.481185083,630661.51030137,6401.18443574941,6401.18443574941,9.38453485635758e-08,3.61339603260036e-08,4427967.44548526,1.35665266736578e-10
490,1498.74277132467,0.0824203535569034,4.85145574631898,295.699281914299,0.0356197183296768,1.86438028167032,0.25257694805367,19913.5631965526,86.4368034474389,2.00835777420717,0.00829180906970648,0.0947467923972065,0.191642225792829,0.0100941524046802,0.000384235295108463,0.0136157762535618,0.00106954728539144,0.000373554546002534,0.0162866020240173,0.00679475594722546,0.00106124768089777,0.000600769977331135,440664.255185242,627454.051314588,6966.23664542813,6966.23664542813,8.62402482013605e-08,3.19931547826593e-08,5001069.79405239,1.20128292959561e-10
500,1498.71880850215,0.0773298598340225,4.94851643544308,295.692727330412,0.0330045908399541,1.86699540916005,0.263372460659781,19913.4054236565,86.5945763435074,2.00462570065151,0.00829210967418934,0.0986275864601383,0.19537429934849,0.0100941442263257,0.000391922501687092,0.0126165909462568,0.00108952827126481,0.000372860380321181,0.015282639156513,0.00693069528773541,0.0011066069775621,0.000600814680861186,475563.218642016,624532.853428733,7582.1570910354,7582.1570910354,7.92406004844646e-08,2.81796117621156e-08,5677863.88792986,1.05817027797798e-10
510,1498.6947384142,0.0726685464030714,5.04550020099674,295.686651773523,0.0306020613797261,1.86939793862027,0.27436697928448,19913.257262432,86.7427375679829,2.00090056230092,0.00829237367091524,0.102585222123126,0.199099437699079,0.0100941360111122,0.000399603615918942,0.0116985538319816,0.00110934899639099,0.000372167504587971,0.0143630969430253,0.00706652689215229,0.0011528024339684,0.00060085580441729,512882.825914836,621870.207547693,8253.68867228314,8253.68867228314,7.27984575472339e-08,2.46675085482733e-08,6486265.10808283,9.26350980733946e-11
