time_s,NTP,NXP,nt,A,T,AT,a,CP,C,TLcat,D_nt,D_TLcat,V_TX,V_nt_deg,V_RS,V_TL,V_TL_deg,V_EN,mRNA,protein,diag_tau_M,diag_tau_A,diag_tau_NTP,diag_tau_T,diag_tau_slow_state,diag_epsilon_state,diag_dh_dt,diag_tau_slow_track,diag_epsilon_track
100,1499.30890137459,1.75496216565298,1.00544551634857,297.572728255205,0.844796020858393,1.05520397914161,0.00605185531925214,19953.1974235592,46.8025764408187,2.15945820748354,0.00398681965412618,0.0405417925164581,0.0100943455489676,7.96312848948069e-05,0.317861181542217,0.000157724085351777,0.000401659226591939,0.332903369534231,0.00140818699768708,2.54279635262695e-05,0.000587401503751838,18876.164654296,1295226.5388599,275.099303922012,275.099303922012,2.1352344239968e-06,1.11876614913862e-06,143014.695361663,4.10728073969173e-09
110,1499.31895421378,1.61380733537653,1.10555302918191,297.420022776878,0.778439215834447,1.12156078416555,0.00774839077124517,19949.9987660915,50.0012339085526,2.15544534833354,0.00482278030871433,0.0445546516664607,0.0100943489774026,8.75597999112074e-05,0.293280138631086,0.000181679089204255,0.000400912834790039,0.307165241133739,0.00154839359829399,3.25562637447276e-05,0.000588474134565694,20458.2554686643,1750600.49770047,298.193310659523,298.193310659523,1.97346524395249e-06,1.03474669830651e-06,154627.214816785,3.80576042362897e-09
120,1499.32612205638,1.48419246219594,1.20558131753477,297.279140077009,0.717228014554805,1.18277198544519,0.00968712928727388,19947.0476197439,52.9523802561449,2.15143994616442,0.0057379947370803,0.0485600538355865,0.0100943514219075,9.54820403487538e-05,0.270547610056858,0.000206142537631642,0.000400167829986581,0.283377118344235,0.00168848924024478,4.07022238961088e-05,0.000589467112555805,22177.2426625355,2583009.54245527,323.294834499573,323.294834499573,1.82331126158647e-06,9.56489287747993e-07,167278.402434294,3.52386861649605e-09
130,1499.33064501072,1.36515712219102,1.30553043470834,297.149188899675,0.660775011333473,1.23922498866652,0.0118725277847976,19944.3251900602,55.6748099398236,2.14744198711907,0.00673240021449156,0.0525580128809286,0.0100943529643942,0.000103398010428901,0.249532951789189,0.00023099251776738,0.000399424209604148,0.261399390690665,0.00182847399819096,4.98845705243596e-05,0.000590385921593879,24044.9205484851,4579799.91687038,350.578873328649,350.578873328649,1.6840316588057e-06,8.8366692802254e-07,181063.695976544,3.26065321051637e-09
140,1499.33274240773,1.25582400026738,1.40540043474438,297.029341294037,0.60872030013613,1.29127969986387,0.0143079254590375,19941.8140340302,58.1859659698478,2.14345145736617,0.0078059340587281,0.0565485426338302,0.0100943536796775,0.000111307714431755,0.230113537705672,0.000256126786814935,0.000398681971070108,0.241101315544133,0.00196834794782126,6.01173338615021e-05,0.00059123573162716,26074.0852529689,15740983.7844695,380.23572810038,380.23572810038,1.55491893037226e-06,8.15960801490167e-07,196087.85092102,3.01515738405077e-09
150,1499.33261472839,1.15539118044932,1.50519137235697,296.918828681998,0.560729768769497,1.3392702312305,0.0169957233786428,19939.4979733737,60.5020266262897,2.13946834310007,0.00895853363064149,0.060531656899932,0.0100943536361346,0.000119211156690672,0.212174449635123,0.000281459468470505,0.000397941111816613,0.222360622023578,0.00210811116576607,7.14106024312721e-05,0.000592021406938268,28278.6170074588,12736144.4462899,412.472351875635,412.472351875635,1.43529961280112e-06,7.53061862317658e-07,212465.944706822,2.78642964525533e-09
160,1499.33044533583,1.06312521748503,1.60490330287075,296.816938085532,0.516493461847588,1.38350653815241,0.0199375342988051,19937.3620118596,62.6379881404223,2.13549263054078,0.0101901363346626,0.0645073694592201,0.0100943528962982,0.000127108341587363,0.195608149704227,0.000306918374166822,0.000397201629280585,0.205063102855577,0.00224776372951085,8.37711525159879e-05,0.000592747515872902,30673.5686067904,4787603.96154395,447.513819573895,447.513819573895,1.32453455054705e-06,6.94672056921198e-07,230324.508386193,2.57353210053974e-09
170,1499.32640202996,0.978354918374337,1.70453628216461,296.723008520951,0.475724015811012,1.42427598418899,0.0231343082343943,19935.392256721,64.6077432790223,2.13152430593393,0.0115006796192623,0.0684756940660737,0.0100943515173886,0.000134999273547437,0.180314141278311,0.000332442814883555,0.000396463520903711,0.189102204150036,0.00238730571731738,9.7202975774766e-05,0.000593418341681166,33275.260373168,3043870.8919777,485.604929535433,485.604929535433,1.22201877614561e-06,6.4050522016097e-07,249802.804042392,2.37554715991283e-09
180,1499.32063844517,0.900465751723663,1.80409036662068,296.636427564416,0.438155167968296,1.4618448320317,0.0265864381691117,19933.5758441638,66.424155836242,2.12756335555069,0.0128901009773701,0.0724366444493125,0.0100943495517911,0.000142883957036357,0.1661986238449,0.000357981801445952,0.000395726784132428,0.174378617760559,0.00252673720815221,0.000111707723399629,0.000594037894166061,36101.381956083,2281091.93400896,527.011949080004,527.011949080004,1.12718107284486e-06,5.902876932394e-07,271054.270371023,2.19158286402547e-09
190,1499.31329530944,0.828894811198591,1.9035656130777,296.556628090544,0.403540340441645,1.49645965955835,0.0302938493765661,19931.9008689234,68.0991310766154,2.12360976568776,0.014358337946754,0.0763902343122444,0.0100943470474869,0.000150762396555754,0.153174146337648,0.000383492554972552,0.000394991416417923,0.160799879534739,0.00266605828162143,0.000127285081414143,0.000594609921876507,39171.1012821579,1854370.72812355,572.024517444077,572.024517444077,1.03948328042537e-06,5.43758704577195e-07,294248.163115678,2.02077700530198e-09
200,1499.30450158085,0.76312626968939,2.00296207878869,296.48308518399,0.371651299021463,1.52834870097853,0.0342560751347731,19930.3563177993,69.6436822007276,2.11966352266729,0.0159053281103649,0.0803364773327127,0.0100943440484417,0.000158634596640064,0.141159262643444,0.000408939266818432,0.000394257415216116,0.148279976185866,0.00280526901791133,0.000143933088801568,0.000595137924621789,42505.1809398829,1582483.36935122,620.957720758703,620.957720758703,9.58419397531016e-07,5.00670551098888e-07,319571.422063524,1.8623002043765e-09
210,1499.29437547517,0.702687268842668,2.10227982138221,296.415313222043,0.342276886130699,1.5577231138693,0.0384723210885536,19928.9320070676,71.0679929324108,2.11572461283686,0.0175310090966493,0.084275387163144,0.0100943405949564,0.000166500561853471,0.130078192332779,0.000434292060678226,0.000393524777987656,0.136738962878235,0.00294436949773419,0.000161648407935099,0.000595625166121202,46126.1022497157,1394650.15936518,674.154355249744,674.154355249744,8.83514526729639e-07,4.60788613289778e-07,347230.802553231,1.71535808960927e-09
220,1499.2830253965,0.647144196590817,2.20151889882707,296.352863125066,0.315221826553508,1.58477817344649,0.0429415200829329,19927.6185236578,72.3814763421966,2.11179302256941,0.0192353185798324,0.0882069774305944,0.0100943367239853,0.000174360296787104,0.119860489074756,0.000459526119600839,0.00039279350219791,0.126102593283815,0.00308335980227881,0.000180426554970306,0.00059607468663382,50058.1972117411,1257522.93337886,731.987396389976,731.987396389976,8.14323702257099e-07,4.23891233841016e-07,377455.316898601,1.57919271486629e-09
230,1499.27055078133,0.596099310991718,2.30067936940007,296.295319770353,0.290305604045406,1.60969439595459,0.0476623789675872,19926.4071699602,73.5928300398223,2.10786873826321,0.0210181942801747,0.0921312617367976,0.0100943324694241,0.000182213806056485,0.110440718652465,0.000484620948405096,0.000392063585316956,0.116301963367728,0.00322224001316536,0.000200262096502467,0.000596489315442551,54327.7884570902,1153329.45094746,794.86269361097,794.86269361097,7.50430634419095e-07,3.89769485952996e-07,410499.0405003,1.45308333660311e-09
240,1499.25704286502,0.549187674319217,2.3997612916565,296.242299564302,0.267361406624036,1.63263859337596,0.0526334186003459,19925.2899121233,74.7100878767762,2.10395174634179,0.0228795739642043,0.0960482536582115,0.0100943278623721,0.000190061094299195,0.101758148061391,0.000509559747932633,0.000391335024819573,0.107273169879485,0.00336101021240406,0.000221148817648512,0.000596871683090551,58963.337229568,1071729.89208832,863.221912086473,863.221912086473,6.91446399510257e-07,3.58226854163101e-07,446644.348799021,1.33634665857852e-09
250,1499.24258537866,0.506074365498083,2.49876472440318,296.193448167014,0.246235138009081,1.65376486199092,0.0578530080730477,19924.2593316897,75.7406683103033,2.10004203325394,0.024819395444926,0.0999579667460653,0.0100943229313694,0.000197902166172732,0.0937564467655305,0.000534328882212861,0.000390607818185232,0.0989569841619159,0.0034996704823574,0.000243079865853142,0.000597224233290411,63995.599310679,1006298.87760818,937.545745414141,937.545745414141,6.3700809929717e-07,3.29078847358952e-07,486205.665554296,1.22833663941276e-09
260,1499.22725518345,0.466451942930457,2.59768972667381,296.14843836306,0.226784492506028,1.67321550749397,0.0633193940082003,19923.3085804162,76.6914195838168,2.0961395854736,0.0268375965820114,0.103860414526406,0.010094317702614,0.000205737026352565,0.0863834008655843,0.000558917423230124,0.000389881962898089,0.0912985416546595,0.00363822090570561,0.000266047873984035,0.000597549234444572,69457.788647801,952832.90371389,1018.35742546244,1018.35742546244,5.86777510040956e-07,3.02152560884144e-07,529533.820702416,1.12844394651117e-09
270,1499.2111228485,0.430038133020646,2.69653635770631,296.106968071848,0.20887809049275,1.69112190950725,0.0690307256381771,19922.4313381188,77.5686618812273,2.09224438949986,0.0289341152819689,0.107755610500147,0.0100943122001586,0.000213565679530339,0.0795906406549561,0.00058331676083465,0.000389157456446973,0.0842470472457042,0.00377666156541499,0.000290045065706626,0.000597848790731306,75385.7482566514,908466.114125429,1106.22655840268,1106.22655840268,5.40439737402942e-07,2.77286202106394e-07,577021.138392629,1.03609512884865e-09
280,1499.19425317779,0.396573722406923,2.79530467692219,296.068758490797,0.192394671571182,1.70760532842882,0.07498507626619,19921.6217733859,78.3782266141172,2.08835643185689,0.0311088894982972,0.11164356814311,0.0100943064460909,0.000221388130412237,0.0733333818005674,0.000607520267603239,0.000388434296325382,0.0777554964171921,0.00391499254470895,0.00031506334565626,0.000598124852724226,81818.1277432057,871177.227993279,1201.77331911544,1201.77331911544,4.97701890373532e-07,2.54328591511415e-07,629107.404122979,9.50751570883282e-10
290,1499.1767056911,0.365820634468743,2.89399474390757,296.0335523645,0.177222342427926,1.72277765757207,0.0811804616150675,19920.8745070013,79.1254929986918,2.08447569909392,0.0333618572316234,0.115524300906079,0.0100943004606967,0.000229204383717479,0.0675701801998231,0.000631523010255097,0.00038771248003147,0.071780412003323,0.00405321392704141,0.000341094376533897,0.000598379227524315,88796.566506945,839499.612160075,1305.67303960828,1305.67303960828,4.58291784675156e-07,2.33138649426791e-07,686286.895773762,8.7190828093791e-10
300,1499.15853506309,0.337560172710764,2.99260661839579,296.001112373076,0.163257876457942,1.73674212354206,0.0876148554930737,19920.1845779233,79.8154220767031,2.08060217778516,0.0356929565298263,0.119397822214841,0.0100942942626107,0.000237014444176946,0.0622627004115368,0.000655321500672626,0.00038699200506804,0.066281596239037,0.00419132579607253,0.000368129644928881,0.000598613588392705,96365.8813437556,812343.127454587,1418.66123092907,1418.66123092907,4.21956683767751e-07,2.13584876706873e-07,749116.709323883,7.99092559199467e-10
310,1499.13979152469,0.311591415487565,3.09114036025151,295.971219632926,0.150406062211659,1.74959393778834,0.0942862031440633,19919.5474116678,80.4525883322082,2.07673585452977,0.0381021254881464,0.123264145470233,0.0100942878689529,0.000244818316531919,0.0573754974227914,0.000678913480751441,0.000386272868942537,0.061221897683931,0.00432932823564637,0.000396160517412031,0.000598829483880598,104574.25677353,788880.511530882,1541.53908266056,1541.53908266056,3.88462083521794e-07,1.95544836157206e-07,818226.669362774,7.31862583197099e-10
320,1499.12052123003,0.287729748177346,3.18959602945606,295.943672303384,0.138579097833344,1.76142090216665,0.101192432594147,19918.9587909507,81.0412090492712,2.07287671595181,0.0405893022492839,0.127123284048191,0.0100942812954536,0.00025261600553292,0.052875811433653,0.000702297736238089,0.000385555069167037,0.0565669925362492,0.00446722132977039,0.000425178288210702,0.000599028346458187,113473.43591178,768472.575927898,1675.17948871307,1675.17948871307,3.57590545069519e-07,1.78904640202006e-07,894331.191294645,6.69805942461904e-10
330,1499.10076659215,0.265805520289776,3.28797368609408,295.918284292752,0.127696028682025,1.77230397131797,0.108331464265027,19918.4148284469,81.5851715531321,2.06902474870021,0.0431544250034864,0.130975251299795,0.0100942745565683,0.000260407515938651,0.0487333752451544,0.000725473935500648,0.000384838603258239,0.0522851797874308,0.00460500516259675,0.000455174219600953,0.00059921150065032,123118.909162706,750617.581377864,1820.53365416382,1820.53365416382,3.29140578796683e-07,1.63558449101489e-07,978243.562952342,6.1253814831339e-10
340,1499.08056659035,0.24566281628208,3.3862733903412,295.894884057633,0.117682225474289,1.78231777452571,0.115701219084753,19917.9119415309,82.0880584691548,2.06517993944869,0.0457974319886251,0.134820060551315,0.0100942676655819,0.000268192852515023,0.0449202338005058,0.000748442489795763,0.000384123468737456,0.0483471896352506,0.00474267981840504,0.000486139575986355,0.000599380170689733,133570.097311743,734916.1392502,1978.63834376146,1978.63834376146,3.02925581412868e-07,1.49407983113438e-07,1070893.24590186,5.59701140130881e-10
350,1499.05995705153,0.227158329951415,3.48449520245275,295.873313489523,0.108468900343905,1.79153109965609,0.123299625296618,19917.4468288699,82.5531711301187,2.06134227489575,0.0485182614902625,0.138657725104257,0.0100942606347052,0.000275972020034258,0.0414105753710736,0.000771204432130558,0.000383409663130609,0.044726004545113,0.00488024538158649,0.000518065652506798,0.000599535487702451,144890.524853491,721046.3543549,2150.62384039631,2150.62384039631,2.78772826954234e-07,1.36362051126341e-07,1173346.97357814,5.1096180516336e-10
360,1499.03897090804,0.210160333247174,3.58263918275343,295.853426883029,0.0999926583646768,1.80000734163532,0.131124624138989,19917.0164487456,82.9835512543946,2.05751174176459,0.0513168518417116,0.142488258235409,0.0100942534751624,0.000283745023274072,0.0381805738673756,0.00079376131223862,0.000382697183968215,0.0413966923333499,0.00501770193662946,0.000550943798903313,0.000599678496441618,157147.978467823,708745.883620121,2337.72268954742,2337.72268954742,2.5652251189713e-07,1.24336097633921e-07,1286834.66060744,4.66010525515801e-10
370,1499.01763843393,0.194547731249597,3.68070539162778,295.835089980252,0.0921950821661997,1.8078049178338,0.139174174546615,19916.6179989873,83.382001012745,2.05368832680312,0.0541931414240869,0.146311673196886,0.0100942461972719,0.00029151186701692,0.0352082417274884,0.000816115105558073,0.00038198602878538,0.0383362506471123,0.00515504956810613,0.000584765439271491,0.000599810161588146,170414.644572133,697798.765633407,2541.27931548928,2541.27931548928,2.36026853849657e-07,1.13251769323597e-07,1412781.45988896,4.24559762863315e-10
380,1498.99598746151,0.180209195800598,3.77869388951145,295.818179086205,0.0850223474166389,1.81497765258336,0.147446257004009,19916.248898406,83.751101594046,2.04987201678382,0.0571470686663482,0.15012798321618,0.0100942388105199,0.000299272556049307,0.032473292838883,0.000838268134392694,0.000381276195121791,0.0355234622104485,0.00529228836066029,0.000619522088252139,0.00059993137363726,184767.21870399,688025.602932264,2762.76060526023,2762.76060526023,2.17149242860567e-07,1.03036502086461e-07,1552847.74579925,3.86342688946929e-10
390,1498.97404358001,0.167042371020446,3.87660473688321,295.802580250365,0.0784248670441603,1.82157513295584,0.155938876664759,19915.9067696251,84.0932303749424,2.0460627985038,0.0601785720453377,0.1539372014962,0.0100942313236283,0.00030702709516115,0.0299570149426123,0.000860222999695844,0.000380567680521708,0.0329387602251471,0.00542941839899609,0.000655205364137643,0.000600042954391045,200286.978241793,679276.142112221,3003.76756899749,3003.76756899749,1.9976344394427e-07,9.36231288595285e-08,1708979.41511934,3.51111867751281e-10
400,1498.95183031779,0.154953144516919,3.97443799425756,295.788188509776,0.0723569622048407,1.82764303779516,0.164650065836087,19915.5894232084,84.4105767915686,2.04226065878468,0.0632875900858116,0.157739341215321,0.0100942237446163,0.000314775489145199,0.0276421509826208,0.000881982522124369,0.000379860482533951,0.0305641033187495,0.00556643976786773,0.00069180699931129,0.000600145662077065,217059.808542831,671423.594455343,3266.04819880041,3266.04819880041,1.83752849176412e-07,8.49495083959587e-08,1883471.75894442,3.18637993496336e-10
410,1498.92936930944,0.143854978706443,4.07219372217799,295.774907189341,0.0667765581043339,1.83322344189566,0.173577885915356,19915.2948429938,84.7051570062402,2.03846558447257,0.0664740613604656,0.161534415527431,0.0100942160808583,0.000322517742796496,0.025512788868176,0.000903549691195335,0.000379154598711899,0.0283828594600651,0.00570335255207001,0.000729318848383848,0.00060024019611346,235176.171096058,664360.238866594,3551.5116648447,3551.5116648447,1.69009777457596e-07,7.69581748023364e-08,2079051.38617116,2.88708687099302e-10
420,1498.90668044929,0.133668297126336,4.16987198121076,295.762647255247,0.0616449029101268,1.83835509708987,0.18272042885436,19915.0211725444,84.9788274555709,2.03467756243803,0.0697379244899551,0.165322437561971,0.0100942083391353,0.000330253860911892,0.0235542591387952,0.000924927621526637,0.000378450026613474,0.026379698274255,0.00584015683642963,0.00076773289434605,0.000600327201540405,254731.00065023,657993.980896185,3862.24400545392,3862.24400545392,1.55434819936979e-07,6.95960074842291e-08,2298982.45292673,2.61127352571202e-10
430,1498.8837820322,0.124319921110607,4.2674728319392,295.751326717678,0.0569263080835121,1.84307369191648,0.192075818217719,19914.7667026383,85.2332973617009,2.03089657957602,0.0730791181429111,0.169103420423987,0.0100942005256832,0.000337983848289585,0.0217530400322254,0.000946119515279408,0.000377746763801139,0.0245404912197097,0.0059768527057972,0.000807041253015625,0.000600407273137718,275823.516672225,652245.633919694,4200.52549000791,4200.52549000791,1.42936228947057e-07,6.28139209789229e-08,2547206.05729561,2.3571209381277e-10
440,1498.86069088286,0.115742552584955,4.36499633495849,295.740870079247,0.0525879085848727,1.84741209141512,0.201642209893413,19914.5298597178,85.4701402821911,2.02712262280583,0.0764975810359515,0.17287737719417,0.010094192646237,0.000345707709728713,0.020096669482965,0.000967128630026178,0.000377044807841885,0.0228522191075544,0.00611344024503991,0.000847236176022745,0.00060048095924755,298556.932783653,647046.751041082,4568.84985750052,4568.84985750052,1.31429348299061e-07,5.65665740457575e-08,2828525.55062949,2.1229469152715e-10
450,1498.83742247452,0.107874299125948,4.46244255087081,295.73120782579,0.0485994414860905,1.85140055851391,0.211417792506325,19914.30919523,85.6908047700328,2.0233556790711,0.079993251933689,0.176644320928906,0.0100941847060712,0.000353425450028968,0.0185736635918532,0.000987958251372735,0.000376344156307224,0.0213028864729837,0.00624991953903475,0.000888310052547584,0.000600548765320796,323038.046335255,642337.881890302,4969.94566369848,4969.94566369848,1.2083608271763e-07,5.08120972834007e-08,3148856.44470866,1.90719639293166e-10
460,1498.81399103808,0.100658237758772,4.55981154028095,295.722275956397,0.0449330416432198,1.85506695835678,0.2214007875792,19914.1033757906,85.8966242093907,2.01959573533969,0.0835660696487344,0.180404264660316,0.0100941767100368,0.000361137073990251,0.0171734411377771,0.00100861166973715,0.000375644806773182,0.0198814423315118,0.00638629067266239,0.000930255409996639,0.00060061115720475,349376.688798982,638067.159760607,5406.80000199209,5406.80000199209,1.1108440426564e-07,4.55118385016368e-08,3515568.81171139,1.70843237431149e-10
470,1498.79040966223,0.0940420142711317,4.65710336379223,295.714015549768,0.0415630531499456,1.85843694685005,0.231589449480072,19913.9111741107,86.0888258892716,2.0158427786037,0.0872159730416969,0.184157221396306,0.0100941686625956,0.000368842586412344,0.0158862537154587,0.00102909216077056,0.000374946756820288,0.0185777068781489,0.00652255373080144,0.000973064913781815,0.000600668564189185,377685.016711097,634189.148308963,5882.68490440028,5882.68490440028,1.02107893581021e-07,4.06301250134537e-08,3937964.74775846,1.52532742841614e-10
480,1498.76669038547,0.0879774751061358,4.75431808200277,295.706372364166,0.0384658554037515,1.86153414459624,0.241982065190091,19913.7314606281,86.2685393718915,2.01209679587939,0.090942901021182,0.187903204120609,0.0100941605678515,0.00037654199209462,0.0147031211148792,0.00104940296895834,0.000374250004033567,0.0173823037141798,0.00665870879832321,0.00101673136634492,0.000600721381826813,408076.62217565,630663.893460962,6401.18677315098,6401.18677315098,9.3845313863746e-08,3.61340420162708e-08,4427957.43492947,1.35665572818764e-10
490,1498.7428442807,0.0824203291392731,4.8514557555021,295.699296468457,0.0356197026765312,1.86438029732347,0.252576953921648,19913.5631957905,86.4368042095052,2.00835777420717,0.0947467925437856,0.191642225792829,0.0100941524295792,0.000384235295835767,0.0136157715714234,0.0010695472940033,0.000373554546002534,0.0162865972089082,0.00679475596008698,0.00106124770555314,0.00060076997454362,440665.442169487,627456.139141261,6966.23924994684,6966.23924994684,8.62402155579432e-08,3.19932262009348e-08,5001058.63019607,1.20128560564399e-10
500,1498.71888153291,0.0773298368775317,4.94851644486796,295.69274190187,0.0330045761756921,1.8669954238243,0.26337246661268,19913.4054229411,86.5945770588786,2.00462570065151,0.0986275866140862,0.195374299348491,0.010094144251251,0.000391922502433543,0.012616586543908,0.00108952827963421,0.000372860380321181,0.0152826346283883,0.00693069530093552,0.00110660700257428,0.000600814678053484,475564.44677962,624534.674434682,7582.15999227502,7582.15999227502,7.92405697935174e-08,2.8179673747755e-08,5677851.39857224,1.0581726006506e-10
510,1498.69481151056,0.0726685248335238,5.04550021066343,295.686666360315,0.0306020476453967,1.8693979523546,0.274366985319924,19913.2572617606,86.742738239438,2.00090056230092,0.102585222284634,0.19909943769908,0.0100941360360607,0.000399603616684544,0.011698549695191,0.00110934900452828,0.000372167504587972,0.0143630926874834,0.00706652690569108,0.00115280245932741,0.000600855801590804,512884.088740177,621871.787153739,8253.6919030222,8253.6919030222,7.27984287093141e-08,2.46675618750525e-08,6486251.08595818,9.26352978982839e-11
520,1498.67064283123,0.0684019229986732,5.14240711343427,295.681030907211,0.0283951536261886,1.87160484637381,0.285558922530762,19913.1179022222,86.8820977777889,1.99718234626792,0.106619638655939,0.202817653732087,0.0100941277869464,0.000407278643383994,0.0108551997705185,0.00112901247507328,0.000371475916405833,0.01352122820006,0.00720225085915164,0.00119982740559144,0.00060089362997407,552730.500298644,619442.80390071,8986.04945032565,8986.04945032565,6.68696108669081e-08,2.14330831211382e-08,7465094.92338043,8.04937694887295e-11
530,1498.64638342197,0.064498323540582,5.23923721370649,295.675799706969,0.0263682795620604,1.87363172043794,0.296946720410902,19912.9865990222,87.0134009778373,1.99347103968895,0.110730774876455,0.206528960311057,0.0100941195066106,0.000414947587325554,0.0100805870909255,0.00114852161972413,0.000370785613382144,0.0127508325288192,0.00733786724608752,0.00124767529584412,0.000600928425512387,595203.428717289,617225.701010996,9784.97082021999,9784.97082021999,6.14134100707391e-08,1.84542915790036e-08,8670070.0113593,6.93106773907322e-11
