time_s,NTP,NXP,nt,A,T,AT,a,CP,C,TLcat,D_nt,D_TLcat,V_TX,V_nt_deg,V_RS,V_TL,V_TL_deg,V_EN,mRNA,protein,diag_tau_M,diag_tau_A,diag_tau_NTP,diag_tau_T,diag_tau_slow_state,diag_epsilon_state,diag_dh_dt,diag_tau_slow_track,diag_epsilon_track
3850,1461.26805123264,0.154474047932427,133.398210893523,294.14502231585,0.0274093491336885,1.87259065086631,30.9603837430778,19821.1341528789,178.865847121151,1.07503945191921,21.3751101279978,1.12496054808079,0.0401737435451926,0.010565138302767,0.0101798698467772,0.0101409554877878,0.000199957338056974,0.0304685227128687,0.186832228142189,0.130085645979318,0.000601846551488415,589398.498243056,149376.347569659,2245957.59174098,149376.347569659,4.02906190491606e-09,-6.56253004536756e-08,2438084.07571319,2.46852254802723e-10
3860,1461.16763400946,0.154406221707215,133.694179010498,294.139933378423,0.0274008125275641,1.87259918747244,31.0617698077525,19820.8295341747,179.170465825282,1.07304173698949,21.4808787299653,1.12695826301051,0.0401736002403955,0.0105885789776314,0.0101758704363652,0.0101362488602455,0.000199585763080046,0.0304551914084648,0.187246749314423,0.1305116378477,0.0006018493008031,589630.148842902,149377.18308031,2205868.8361097,149377.18308031,4.02905777436923e-09,-6.56151491878237e-08,2438461.26969854,2.46815197879892e-10
3870,1461.0672173472,0.154337584937036,133.989911380955,294.134846454779,0.0273921227250519,1.87260787727495,31.1631085497179,19820.5250495811,179.474950418864,1.07104773435604,21.5868816453134,1.12895226564397,0.0401734569177233,0.0106120009813717,0.0101718147828368,0.0101314910119198,0.000199214878590223,0.0304417008068323,0.187660940309461,0.130937430881168,0.000601852052409943,589865.243134802,149378.016388752,2167456.0194232,149378.016388752,4.02905371861171e-09,-6.56049516603645e-08,2438840.30016997,2.46777967531534e-10
3880,1460.96680124438,0.154268143728752,134.285408191353,294.129761572936,0.0273832808146742,1.87261671918533,31.264399458693,19820.2207006851,179.779299314875,1.06905743712038,21.6931186874049,1.13094256287962,0.0401733135771705,0.0106354043287552,0.010167703304732,0.0101266823308165,0.000198844683304391,0.0304280521063311,0.18807480138845,0.131363022935685,0.000601854806288017,590103.764849842,149378.84750908,2130617.3807574,149378.84750908,4.02904973712181e-09,-6.55947082719653e-08,2439221.15388663,2.46740565253392e-10
3890,1460.86638569953,0.154197904151373,134.580669628003,294.124678760703,0.0273742878783189,1.87262571212168,31.3656420282755,19819.9164890617,180.083510938272,1.0670708383969,21.7995896697499,1.13292916160311,0.0401731702187318,0.0106587890345378,0.0101635364179858,0.0101218232025459,0.000198475175941823,0.0304142464978795,0.188488332812329,0.131788411883511,0.000601857562416528,590345.697918893,149379.676455266,2095259.23806882,149379.676455266,4.02904582938205e-09,-6.55844194208481e-08,2439603.81768873,2.46702992532093e-10
3900,1460.76597071117,0.154126872235351,134.875695877067,294.119598045677,0.0273651449911291,1.87263485500887,31.466835755993,19819.6124162738,180.387583726151,1.06508793131276,21.9062944060062,1.13491206868724,0.0401730268424017,0.0106821551134637,0.0101593145358882,0.0101169140103389,0.000198106355224174,0.0304002851648177,0.188901534841831,0.132213595613416,0.000601860320774817,590591.026471969,149380.503240586,2061295.20489921,149380.503240586,4.02904199489464e-09,-6.55740855032446e-08,2439988.27848058,2.46665250846863e-10
3910,1460.66555627787,0.154055053975615,135.170487124562,294.114519455255,0.0273558532219999,1.872644146778,31.5679801430578,19819.308483873,180.691516126986,1.0631087090079,22.0132327099789,1.1368912909921,0.0401728834481748,0.0107055025802653,0.0101550380692698,0.0101119551350603,0.000197738219875469,0.030386169283502,0.189314407737482,0.132638572029655,0.000601863081342348,590839.734826368,149381.327879076,2028645.48581741,149381.327879076,4.02903823314221e-09,-6.55637069122806e-08,2440374.52327197,2.46627341665324e-10
3920,1460.56514239817,0.153982455329542,135.465043556357,294.109443016627,0.0273464136332531,1.87265358636675,31.6690746945235,19819.0046933989,180.995306601111,1.06113316463498,22.1204043956203,1.13886683536502,0.0401727400360456,0.0107288314496635,0.0101507074263823,0.0101069469552264,0.000197370768622107,0.0303719000229092,0.189726951759603,0.13306333905262,0.000601865844098717,591091.807493725,149382.15038447,1997236.26577418,149382.15038447,4.02903454361631e-09,-6.55532840388224e-08,2440762.53914668,2.4658926644668e-10
3930,1460.46472907065,0.15390908221784,135.759365358172,294.104368756782,0.0273368272807837,1.87266317271922,31.7701189192107,19818.7010463795,181.298953620498,1.05916129135942,22.2278092770299,1.14083870864059,0.0401725966060088,0.0107521417363672,0.0101463230129534,0.0101018898470197,0.000197004000192852,0.0303574785448078,0.190139167168309,0.133487894618532,0.000601868609023648,591347.229172552,149382.970770355,1966999.1584753,149382.970770355,4.02903092581347e-09,-6.55428172713629e-08,2441152.31326664,2.46551026641289e-10
3940,1460.36431629386,0.153834940524487,136.053452715583,294.099296702503,0.0273270952140231,1.87267290478598,31.8711123297188,19818.3975443312,181.602455668787,1.05719308235931,22.3354471684544,1.1428069176407,0.040172453158059,0.0107754334550742,0.0101418852321744,0.0100967841843043,0.000196637913318831,0.0303429060037486,0.190551054223506,0.133912236679491,0.000601871376096993,591605.984749788,149383.789050199,1937870.71758905,149383.789050199,4.02902737923417e-09,-6.55323069960785e-08,2441543.83286971,2.46512623690877e-10
3950,1460.2639040664,0.153760036096804,136.347305814017,294.09422688037,0.0273172184759356,1.87268278152407,31.9720544424232,19818.0941887587,181.90581124128,1.05522853082545,22.4433178842871,1.14477146917455,0.0401723096921908,0.0107987066204701,0.0101373944847,0.0100916303386418,0.000196272506733534,0.0303281835470777,0.190962613184897,0.134336363203459,0.000601874145298735,591868.059298371,149384.605237231,1909791.99936889,149384.605237231,4.02902390338633e-09,-6.55217535969758e-08,2441937.08526423,2.46474059029088e-10
3960,1460.16349238686,0.153684374747043,136.640924838753,294.08915931677,0.0273071981034148,1.87269280189659,32.0729447772945,19817.7909811556,182.209018844379,1.05326762996127,22.5514212390684,1.14673237003873,0.0401721662083989,0.0108219612472292,0.0101328511687967,0.010086428679304,0.000195907779172796,0.03031331231525,0.191373844311979,0.134760272173506,0.000601876916608975,592133.43806694,149385.419344931,1882708.16483735,149385.419344931,4.02902049777188e-09,-6.55111574552598e-08,2442332.05785244,2.46435334079105e-10
3970,1460.06308125384,0.153607962251374,136.934309974927,294.084094037888,0.0272970351269947,1.87270296487301,32.1737828580223,19817.487923004,182.512076995974,1.05131037298283,22.6597570474852,1.14868962701717,0.0401720227066779,0.0108451973500142,0.010128255680236,0.0100811795732898,0.000195543729374807,0.0302982934416297,0.191784747864043,0.135183961588329,0.000601879690007943,592402.10648594,149386.231386645,1856568.13338518,149386.231386645,4.02901716189723e-09,-6.55005189499019e-08,2442728.73810933,2.4639645025579e-10
3980,1459.96267066594,0.153530804350499,137.227461407524,294.079031069713,0.027286730570989,1.87271326942901,32.2745682119488,19817.1850157748,182.81498422523,1.0493567531188,22.768325124371,1.1506432468812,0.0401718791870224,0.0108684149434759,0.0101236084123473,0.0100758833853395,0.000195180356080097,0.0302831280526115,0.192195324100174,0.13560742946197,0.000601882465475993,592674.050161953,149387.041375651,1831324.26484726,149387.041375651,4.02901389527147e-09,-6.54898384575276e-08,2443127.11358672,2.46357408965258e-10
3990,1459.86226062179,0.153452906749075,137.520379321387,294.073970438035,0.0272762854534243,1.87272371454658,32.3753003700982,19816.8822609273,183.117739072688,1.04740676361044,22.8771252847059,1.15259323638956,0.0401717356494271,0.0108916140422538,0.0101189097559946,0.0100705404779496,0.000194817658031541,0.0302678172675077,0.192605573279253,0.136030673823942,0.000601885242993604,592949.254878482,149387.849324759,1806932.07615679,149387.849324759,4.02901069741721e-09,-6.54791163527016e-08,2443527.17190263,2.46318211605952e-10
4000,1459.76185112002,0.153374275116566,137.813063901208,294.068912168449,0.0272657007861644,1.87273429921384,32.4759788671138,19816.5796599099,183.420340090061,1.04546039771157,22.986157343616,1.15453960228843,0.0401715920938868,0.0109147946609757,0.0101141600996228,0.0100651512113878,0.000194455633974352,0.0302523621987154,0.193015495659955,0.136453692718966,0.000601888022541377,593227.706591581,149388.655246626,1783349.98298369,149388.655246626,4.02900756786197e-09,-6.54683530077253e-08,2443928.90074873,2.46278859567879e-10
4010,1459.66144215925,0.153294915088667,138.105515331536,294.063856286362,0.0272549775751119,1.87274502242489,32.576603241158,19816.2772141601,183.72278583993,1.04351764868854,23.095421116374,1.15648235131147,0.040171448520396,0.0109379568142577,0.0101093598293342,0.0100597159437057,0.000194094282656068,0.0302367639519973,0.193425091500751,0.136876484206546,0.000601890804100033,593509.391424449,149389.459154437,1760539.06525321,149389.459154437,4.02900450611985e-09,-6.54575487921906e-08,2444332.28790701,2.4623935423093e-10
4020,1459.56103373814,0.153214832265976,138.397733796774,294.058802816984,0.0272441168200403,1.87275588317996,32.6771730339903,19815.974925104,184.025074895983,1.0415785098202,23.2049164183985,1.15842149017981,0.0401713049289495,0.0109611005167045,0.0101045093288267,0.0100542350307548,0.000193733602826557,0.0302210236262207,0.193834361059907,0.137299046361304,0.000601893587650414,593794.295669655,149390.261061038,1738462.8597889,149390.261061038,4.02900151171496e-09,-6.5446704073581e-08,2444737.32122726,2.46199696967142e-10
4030,1459.46062585534,0.153134032214735,138.689719481176,294.053751785335,0.0272331195147034,1.8727668804853,32.7776877909115,19815.6727941572,184.327205842843,1.0396429743979,23.314643065254,1.1603570256021,0.0401711613195421,0.0109842257829091,0.0100996089794358,0.0100487088262005,0.00019337359323801,0.0302051423135027,0.194243304595484,0.137721377272737,0.000601896373173484,594082.40578577,149391.060979233,1717087.16859757,149391.060979233,4.02899858417334e-09,-6.54358192170823e-08,2445143.98863415,2.46159889139985e-10
4040,1459.36021850951,0.153052520466307,138.981472568852,294.048703216244,0.0272219866467339,1.87277801335327,32.8781470608115,19815.3708227238,184.629177276218,1.03771103572548,23.4246008726512,1.16228896427452,0.0401710176921683,0.0110073326274531,0.0100946591600973,0.0100431376815365,0.000193014252644939,0.0301891210991088,0.194651922365339,0.138143475045426,0.000601899160650327,594373.708397788,149391.858921397,1696379.88740531,149391.858921397,4.02899572303346e-09,-6.54248945859357e-08,2445552.27811395,2.46119932105692e-10
4050,1459.25981169932,0.152970302518494,139.272993243767,294.04365713435,0.02721071919789,1.87278928080211,32.9785503960451,19815.0690121975,184.930987802514,1.0357826871192,23.5347896564462,1.1642173128808,0.0401708740468231,0.0110304210649063,0.0100896602474405,0.0100375219460981,0.000192655579804172,0.0301729610617121,0.195060214627124,0.138565337798509,0.000601901950062145,594668.190291295,149392.65490004,1676310.84537976,149392.65490004,4.0289929278309e-09,-6.54139305409555e-08,2445962.17773253,2.46079827211443e-10
4060,1459.15940542345,0.152887383835722,139.564281689739,294.038613564108,0.027199318144087,1.87280068185592,33.0788973524144,19814.7673639612,185.232636038779,1.03385792190774,23.645209232641,1.16614207809226,0.040170730383501,0.0110534911098273,0.0100846126158003,0.0100318619670761,0.00019229757347484,0.0301566632734283,0.195468181638289,0.138986963665607,0.000601904741390257,594965.83841011,149393.448927763,1656851.66180691,149393.448927763,4.02899019809965e-09,-6.54029274405837e-08,2446373.67563332,2.46039575795564e-10
4070,1459.05899968058,0.152803769848688,139.85533809044,294.033572529784,0.0271877844553288,1.87281221554467,33.1791874891998,19814.4658793872,185.534120612806,1.03193673343217,23.7558594173829,1.16806326656783,0.0401705867021969,0.0110765427767629,0.0100795166371931,0.0100261580895315,0.000191940232418384,0.0301402287997488,0.195875823656079,0.139408350794957,0.0006019075346161,595266.639856558,149394.241016981,1637975.61647077,149394.241016981,4.02898753337943e-09,-6.53918856411423e-08,2446786.76002781,2.45999179188487e-10
4080,1458.95859446942,0.152719465954836,140.146162629399,294.028534055461,0.0271761190957934,1.87282388090421,33.2794203691155,19814.164559837,185.835440162985,1.03001911504595,23.8667400269648,1.16998088495406,0.0401704430029055,0.0110995760802484,0.0100743726813492,0.0100204106564082,0.000191583555398546,0.0301236586996328,0.196283140937533,0.139829497349225,0.000601910329721226,595570.581889269,149395.031180095,1619657.52945124,149395.031180095,4.02898493321123e-09,-6.53808054967094e-08,2447201.41920021,2.45958638712273e-10
4090,1458.85818978867,0.15263447751772,140.436755489996,294.023498165032,0.0271643230236841,1.87283567697632,33.3795955583773,19813.8634066615,186.136593338525,1.02810506011489,23.9778508778248,1.17189493988511,0.0401702992856216,0.0111225910348077,0.0100691811156586,0.0100146200085487,0.000191227541181369,0.0301069540253833,0.196690133739491,0.140250401505787,0.000601913126687307,595877.651924254,149395.819429055,1601873.65377157,149395.819429055,4.02898239714895e-09,-6.53696873595592e-08,2447617.64149087,2.45917955682275e-10
4100,1458.75778563703,0.152548809868835,140.72711685547,294.018464882212,0.0271523971916223,1.87284760280838,33.4797126265123,19813.5624212011,186.437578798853,1.02619456201713,24.0891917865463,1.17380543798288,0.04017015555034,0.0111455876549532,0.0100639423053178,0.0100087864847048,0.000190872188535185,0.0300901158230067,0.197096802318585,0.140671061455934,0.000601915925496125,596187.837526656,149396.605776153,1584601.57112266,149396.605776153,4.02897992473806e-09,-6.53585315793902e-08,2448035.41532523,2.45877131404228e-10
4110,1458.65738201323,0.152462468306975,141.01724690891,294.013434230532,0.0271403425464963,1.87285965745351,33.5797711464281,19813.2616047862,186.738395213839,1.02428761414309,24.2007625698576,1.17571238585691,0.0401700117970555,0.0111685659551857,0.0100586566132744,0.0100029104215526,0.000190517496230615,0.0300731451320871,0.197503146931247,0.14109147540516,0.00060191872612958,596501.12641112,149397.390233533,1567820.1021543,149397.390233533,4.02897751552877e-09,-6.5347338503804e-08,2448454.72919584,2.45836167176051e-10
4120,1458.556978916,0.152375458098422,141.307145833265,294.008406233345,0.027128160029492,1.87287183997051,33.6797706943947,19812.9609587363,187.039041263729,1.02238420989551,24.3125630446321,1.1776157901045,0.0401698680257628,0.0111915259499946,0.0100533244002396,0.00999699215370587,0.000190163463040564,0.030056042985823,0.197909167833705,0.141511641573087,0.000601921528569681,596817.506441568,149398.172813278,1551509.22212358,149398.172813278,4.02897516907371e-09,-6.53361084782656e-08,2448875.57166379,2.45795064287701e-10
4130,1458.45657634408,0.152287784477262,141.596813811336,294.003380913821,0.0271158505761543,1.87288414942385,33.7797108500121,19812.6604843609,187.339515639056,1.02048434268934,24.4245930278878,1.17951565731066,0.0401697242364568,0.0112144676538578,0.0100479460247117,0.00999103201372891,0.000189810087740218,0.0300388104110911,0.198314865281983,0.141931558193328,0.000601924332798553,597136.965629001,149398.953527469,1535649.98303213,149398.953527469,4.02897288492641e-09,-6.53248418460605e-08,2449297.93136038,2.45753824021006e-10
4140,1458.3561742962,0.152199452644164,141.886251025779,293.998358294949,0.0271034151161942,1.87289658488381,33.8795911962986,19812.3601829591,187.639817040907,1.01858800595184,24.5368523367877,1.18141199404816,0.0401695804291323,0.0112373910812417,0.0100425218429055,0.00998503033215105,0.000189457369107043,0.0300214484282047,0.198720239531903,0.14235122351386,0.000601927138798435,597459.492133116,149399.732387334,1520224.44449715,149399.732387334,4.02897066266409e-09,-6.5313538948949e-08,2449721.79696251,2.45712447652132e-10
4150,1458.25577277112,0.152110467769727,142.175457659107,293.993338399546,0.0270908545740287,1.87290914542597,33.9794113194321,19812.0600558199,187.939944180121,1.01669519312243,24.6493407886393,1.18330480687758,0.0401694366037841,0.0112602962466012,0.0100370522089536,0.00997898743747707,0.000189105305920771,0.0300039580515732,0.199125290839085,0.142770635795933,0.000601929946551675,597785.074251916,149400.509405035,1505215.60280825,149400.509405035,4.02896850183958e-09,-6.53022001258239e-08,2450147.15724299,2.45670936446525e-10
4160,1458.15537176761,0.152020834992329,142.464433893687,293.988321250249,0.0270781698684392,1.87292183013156,34.0791708089086,19811.7601042222,188.239895777785,1.01480589765271,24.7620582008945,1.18519410234729,0.0401692927604071,0.01128318316438,0.0100315374747805,0.00997290365620214,0.000188753896963404,0.0299863402892783,0.199530019458946,0.143189793314742,0.000601932756040729,598113.700425571,149401.284592275,1490607.33411395,149401.284592275,4.02896640201882e-09,-6.52908257137778e-08,2450574.00103054,2.45629291662932e-10
4170,1458.05497128442,0.151930559418954,142.753179911744,293.983306869522,0.0270653619127085,1.87293463808729,34.1788692574738,19811.460329435,188.539670565018,1.01292011300649,24.8750043911498,1.18707988699352,0.0401691488989962,0.0113060518490101,0.010025977990154,0.00996677931282413,0.000188403141019206,0.029968596143238,0.1999344256467,0.143608694359134,0.000601935567248166,598445.35923504,149402.057960782,1476384.33732139,149402.057960782,4.02896436276783e-09,-6.52794160477558e-08,2451002.31722279,2.45587514552093e-10
4180,1457.95457132034,0.151839646125246,143.041695895356,293.978295279655,0.0270524316146281,1.87294756838537,34.2785062611167,19811.160732717,188.839267282952,1.01103783265969,24.9881791771457,1.18896216734032,0.0401690050195461,0.0113289023149122,0.0100203741026894,0.00996061472985655,0.000188053036874702,0.0299507266092164,0.200338509657361,0.144027337231583,0.000601938380156663,598780.039398799,149402.8295221,1462532.08253153,149402.8295221,4.02896238365837e-09,-6.52679714607264e-08,2451432.09477985,2.45545606357381e-10
4190,1457.85417187416,0.151748100154899,143.329982026458,293.973286502757,0.0270393798763861,1.87296062012362,34.3780814191202,19810.8613153171,189.138684682892,1.0091590501004,25.1015823767671,1.1908409498996,0.0401688611220518,0.0113517345764954,0.0100147261578082,0.00995441022784202,0.000187703583318674,0.0299327326767044,0.200742271745739,0.144445720248404,0.00060194119474901,599117.72977649,149403.599287319,1449036.76440098,149403.599287319,4.02896046427512e-09,-6.52564922839428e-08,2451863.32271448,2.45503568315788e-10
4200,1457.75377294465,0.151655926522175,143.61803848684,293.968280560774,0.0270262075950254,1.87297379240498,34.4775943338391,19810.5620784744,189.437921525624,1.00728375882877,25.2152138080427,1.19271624117123,0.0401687172065082,0.0113745486481577,0.0100090344989092,0.00994816612536261,0.000187354779142151,0.0299146153294147,0.201145712166442,0.14486384173882,0.000601944011008098,599458.419356553,149404.367268123,1435885.25382812,149404.367268123,4.02895860418752e-09,-6.52449788460508e-08,2452295.9901256,2.45461401654564e-10
4210,1457.65337453063,0.151563130210211,143.905865458149,293.963277475478,0.0270129156621331,1.87298708433787,34.5770446108452,19810.2630234181,189.736976581867,1.00541195235703,25.3290732891452,1.19458804764297,0.04016857327291,0.0113973445442854,0.0100032994672541,0.00994188273905417,0.000187006623138408,0.0298963755449495,0.201548831173879,0.145281700045568,0.000601946828916929,599802.097262235,149405.133475869,1423065.05998583,149405.133475869,4.02895680297459e-09,-6.52334314738873e-08,2452730.08616828,2.45419107594227e-10
4220,1457.55297663089,0.151469716171747,144.193463121889,293.958277268471,0.0269995049639721,1.87300049503603,34.6764318588618,19809.9641513679,190.035848632071,1.00354362420948,25.4431606383913,1.19645637579052,0.0401684293212523,0.0114201222792536,0.00999752140201728,0.00993556038361824,0.000186659114102964,0.0298780142949428,0.201951629022254,0.145699293524629,0.000601949648458608,600148.752748704,149405.897921893,1410564.29119867,149405.897921893,4.02895506021655e-09,-6.52218504922369e-08,2453165.60006288,2.45376687347637e-10
4230,1457.45257924425,0.151375689329193,144.480831659418,293.953279961187,0.0269859763814953,1.87301402361851,34.7757556897544,19809.6654635336,190.334536466385,1.00167876792245,25.557475674241,1.19832123207755,0.0401682853515299,0.0114428818674259,0.0099917006402916,0.00992919937183446,0.000186312250833576,0.0298595325450749,0.202354105965572,0.146116620545186,0.00060195246961635,600498.375202102,149406.660617462,1398371.61960852,149406.660617462,4.02895337549629e-09,-6.52102362238853e-08,2453602.52109308,2.45334142120208e-10
4240,1457.35218236955,0.151281054573742,144.767971251953,293.948285574884,0.0269723307902076,1.8730276692098,34.8750157185999,19809.3669611151,190.633038884876,0.999817377044299,25.6720182152984,1.2001826229557,0.0401681413637378,0.0114656233231546,0.0099858375170384,0.00992280001457373,0.00018596603213024,0.0298409312548979,0.202756262257637,0.146533679489916,0.000601955292373476,600850.954140106,149407.421573103,1386476.24957819,149407.421573103,4.02895174841731e-09,-6.51985889901336e-08,2454040.83858644,2.45291473111837e-10
4250,1457.25178600559,0.151185816768392,145.054882080563,293.943294130665,0.0269585690606513,1.87304143093935,34.9742115634356,19809.0686453032,190.931354696748,0.997959445135343,25.7867880803106,1.20204055486466,0.0401679973578708,0.0114883466607806,0.00997993236526813,0.00991636262080793,0.000185620456795174,0.0298222113784295,0.20315809815205,0.146950468753931,0.000601958116713406,601206.479202364,149408.180800195,1374867.88317551,149408.180800195,4.0289501785609e-09,-6.51869091096051e-08,2454480.54195938,2.45248681512412e-10
4260,1457.15139015123,0.15108998074588,145.34156432618,293.938305649459,0.0269446920580795,1.87305530794192,35.0733428454247,19808.7705172791,191.229482720857,0.996104965767876,25.9017850881682,1.20389503423213,0.040167853333924,0.0115110518946334,0.00997398551592015,0.00990988749762394,0.000185275523632825,0.0298033738637468,0.203559613902213,0.147366986745482,0.000601960942619668,601564.940155878,149408.938309727,1363536.69463067,149408.938309727,4.02894866551955e-09,-6.51751968991987e-08,2454921.62068124,2.452057685054e-10
4270,1457.0509948053,0.150993551309488,145.628018169587,293.933320152035,0.026930700642589,1.87306929935741,35.1724091887873,19808.4725782145,191.527421785493,0.994253932526137,26.0170090579052,1.20574606747387,0.0401677092918922,0.0115337390390313,0.00996799729791283,0.009903374950235,0.000184931231449861,0.0297844196531458,0.203960809761326,0.147783231885661,0.000601963770075889,601926.326891665,149409.694112642,1352473.30282288,149409.694112642,4.02894720888767e-09,-6.51634526738398e-08,2455364.06428373,2.45162735266915e-10
4280,1456.95059996666,0.150896533233187,145.914243791427,293.928337658997,0.0269165956691396,1.87308340433086,35.2714102207869,19808.1748292717,191.825170728347,0.992406339006283,26.1324598086984,1.20759366099372,0.0401675652317703,0.011556408108281,0.00996196803815145,0.00989682528199275,0.000184587579055169,0.0297653496831693,0.204361685982391,0.148199202608348,0.000601966599065802,602290.629423887,149410.448219839,1341668.74651533,149410.448219839,4.02894580826156e-09,-6.51516767465043e-08,2455807.86235996,2.45119582965798e-10
4290,1456.85020563417,0.150798931261028,146.200241372199,293.923358190777,0.0269023779873677,1.87309762201264,35.3703455718134,19807.8772716032,192.12272839676,0.990562178816408,26.248137159868,1.20943782118359,0.0401674211535535,0.0115790591166782,0.00995589806146002,0.00989023879440013,0.000184244565259852,0.0297461648844871,0.204762242818206,0.14861489736056,0.000601969429573244,602657.837892765,149411.20064185,1331114.46279602,149411.20064185,4.02894446324819e-09,-6.51398694286499e-08,2456253.00454822,2.4507631276525e-10
4300,1456.74981180669,0.150700750109288,146.486011092259,293.918381767658,0.0268880484421541,1.87311195155785,35.4692148751174,19807.5799063531,192.420093646904,0.988721445576435,26.3640409308769,1.21127855442357,0.0401672770572365,0.0116016920785069,0.0099497876907925,0.0098836157871203,0.000183902188877217,0.0297268661823183,0.205162480521372,0.149030314601334,0.000601972261582149,603027.942551385,149411.951389569,1320802.26122796,149411.951389569,4.02894317344533e-09,-6.51280310292497e-08,2456699.48056839,2.45032925819186e-10
4310,1456.6494184831,0.150601994465125,146.771553131821,293.913408409756,0.0268736078732371,1.87312639212677,35.568017766985,19807.2827346557,192.717265344321,0.98688413291816,26.4801709413307,1.21311586708184,0.0401671329428145,0.0116243070080402,0.00994363724709027,0.00987695655799048,0.000183560448722778,0.0297074544961674,0.205562399344287,0.149445452802458,0.000601975095076551,603400.933773566,149412.700473692,1310724.30684095,149412.700473692,4.02894193845686e-09,-6.51161618555659e-08,2457147.28019283,2.44989423275152e-10
4320,1456.54902566227,0.150502668987189,147.056867670955,293.908438137029,0.0268590571153588,1.87314094288464,35.666753886667,19806.9857576363,193.014242363707,0.985050234485209,26.5965270109777,1.21494976551479,0.0401669888102823,0.0116469039195396,0.00993744704933702,0.00987026140303287,0.000183219343614249,0.0296879307399431,0.205961999539152,0.149860310448181,0.000601977930040587,603776.802051126,149413.447904945,1300873.10025027,149413.447904945,4.02894075788651e-09,-6.51042622129023e-08,2457596.39325567,2.44945806273391e-10
4330,1456.4486333431,0.150402778305757,147.341954889588,293.903470969275,0.0268443969982922,1.87315560300171,35.7654228763627,19806.6889764111,193.311023588861,0.98321974393302,26.7131089597089,1.21678025606698,0.0401668446596351,0.0116694828272554,0.00993121741456967,0.00986353061646618,0.000182878872371542,0.0296682958219872,0.206361281357966,0.150274886035137,0.000601980766458489,604155.537990603,149414.193693938,1291241.45991302,149414.193693938,4.02893963134181e-09,-6.50923324047173e-08,2458046.80964858,2.44902075947265e-10
4340,1456.34824152448,0.150302327021319,147.626814967507,293.898506926129,0.0268296283466602,1.87317037165334,35.8640243813079,19806.392392087,193.607607912956,0.981392654928856,26.8299166075577,1.21860734507115,0.0401667004908677,0.0116920437454265,0.00992494865781214,0.00985676449071811,0.000182539033816767,0.0296485506447947,0.206760245052531,0.150689178072722,0.000601983604314596,604537.132318317,149414.937850378,1281822.50696801,149414.937850378,4.02893855845533e-09,-6.50803727331619e-08,2458498.51930045,2.44858233425288e-10
4350,1456.24785020531,0.150201319708446,147.911448084354,293.893546027076,0.0268147519804584,1.87318524801954,35.9625580495123,19806.0960057623,193.903994237727,0.9795689611517,26.9469497746998,1.2204310388483,0.0401665563039752,0.0117145866882808,0.00991864109226973,0.00984996331643407,0.000182199826774216,0.0296286961057754,0.207158890874445,0.151103185081984,0.000601986443593336,604921.575867392,149415.680385075,1272609.64608317,149415.680385075,4.02893753883055e-09,-6.50683834977421e-08,2458951.51222793,2.44814279826082e-10
4360,1456.1474593845,0.150099760913124,148.195854419631,293.888588291444,0.0267997687147082,1.87320023128529,36.0610235319294,19805.799818526,194.200181473998,0.977748656292298,27.0642082814531,1.2222513437077,0.0401664120989526,0.0117371116700347,0.0099122950292015,0.00984312738249038,0.000181861250070367,0.029608733096729,0.207557219075113,0.151516905596342,0.000601989284279238,605308.859585324,149416.421308388,1263596.55353065,149416.421308388,4.02893657208374e-09,-6.50563649963735e-08,2459405.7784956,2.44770216262349e-10
4370,1456.04706906097,0.149997655153689,148.480034152695,293.883633738405,0.0267846793595901,1.87321532064041,36.1594204823884,19805.5038314585,194.49616854147,0.975931734053116,27.1816919482776,1.22406826594689,0.040166267875795,0.0117596187048934,0.00990591077797031,0.00983625697600491,0.000181523302533879,0.0295886625040307,0.207955229905735,0.151930338161296,0.000601992126356929,605698.974529992,149417.160630625,1254777.16267957,149417.160630625,4.0289356578333e-09,-6.50443175251261e-08,2459861.30822563,2.44726043839912e-10
4380,1455.94667923364,0.149895006921018,148.763987462764,293.878682386975,0.0267694847204764,1.87323051527953,36.2577485575754,19805.2080456313,194.791954368663,0.974118188148322,27.2994005957754,1.22588181185168,0.0401661236344974,0.0117821078070509,0.00989948864605573,0.00982935238234807,0.000181185982995588,0.029568485208667,0.208352923617316,0.152343481334351,0.000601994969811128,606091.911867527,149417.898361992,1246145.65104714,149417.898361992,4.02893479570088e-09,-6.50322413782654e-08,2460318.09159624,2.44681763657868e-10
4390,1455.84628990143,0.149791820677402,149.047714528912,293.873734256015,0.0267541855977633,1.87324581440224,36.3560074171249,19804.9124621068,195.0875378932,0.972308012303802,27.4173340446904,1.2276919876962,0.0401659793750548,0.0118045789906898,0.00989302893899274,0.00982241388515499,0.000180849290288507,0.0295482020860151,0.20875030046066,0.152756333685399,0.000601997814626656,606487.662878556,149418.634512098,1237696.42944427,149418.634512098,4.02893398532506e-09,-6.5020136848642e-08,2460776.11882697,2.44637376810054e-10
4400,1455.74590106329,0.149688100859582,149.331215530071,293.86878936424,0.0267387827873396,1.87326121721266,36.4541967233615,19804.617081939,195.382918061007,0.970501200257052,27.5354921159082,1.22949879974295,0.0401658350974622,0.0118270322699817,0.00988653196054595,0.00981544176633392,0.000180513223247812,0.0295278140064399,0.209147360686375,0.153168893795636,0.000602000660788425,606886.218943701,149419.369091254,1229424.12759942,149419.369091254,4.02893322632601e-09,-6.50080042267293e-08,2461235.38021512,2.44592884381423e-10
