time,fMettRNAfMetCAU,tRNAfMetCAU,fMet,elRS70SAGGU0002_fMettRNAfMetCAU,elRS70SAGGU0002_fMet,RS50S,RS30S,mRNA,RS50S_degraded,RS30S_degraded,fMettRNAfMetCAU_degraded,tRNAfMetCAU_degraded,fMet_degraded,mRNA_degraded,PO4,EFTu_GTP_GlytRNAGlyGCC,GlytRNAGlyGCC,EFG_GTP,EFG_GDP,elRS70SAGGU0003_Pept0002tRNAGlyGCC,Pept0002tRNAGlyGCC,EFTu,GTP,GDP,EFTu_GDP,EFG,EFTu_degraded,EFG_degraded,GlytRNAGlyGCC_degraded,Pept0002tRNAGlyGCC_degraded,elRS70SAGGU0002_fMet_EFTu_GTP_GlytRNAGlyGCC,elRS70SAGGU0002_fMet_EFTu_GDP_PO4_GlytRNAGlyGCC,elRS70SAGGU0002_fMet_EFTu_GDP_GlytRNAGlyGCC,elRS70SAGGU0002_fMet_EFTu_GDP,elRS70SAGGU0002_fMet_GlytRNAGlyGCC,elRS70SBGGU0002_Pept0002tRNAGlyGCC,elRS70SBGGU0002_Pept0002tRNAGlyGCC_EFG_GTP,elRS70SBGGU0002_Pept0002tRNAGlyGCC_EFG_GDP_PO4,elRS70SCGGU0003_Pept0002tRNAGlyGCC_EFG_GDP,tRNAGlyGCC,Pept0002,elRS70SAGGU0003_Pept0002,tRNAGlyGCC_degraded,Pept0002_degraded,elRS70SAUAA0004_Pept0003tRNAGlyGCC,Pept0003tRNAGlyGCC,Pept0003tRNAGlyGCC_degraded,elRS70SAGGU0003_Pept0002_EFTu_GTP_GlytRNAGlyGCC,elRS70SAGGU0003_Pept0002_EFTu_GDP_PO4_GlytRNAGlyGCC,elRS70SAGGU0003_Pept0002_EFTu_GDP_GlytRNAGlyGCC,elRS70SAGGU0003_Pept0002_EFTu_GDP,elRS70SAGGU0003_Pept0002_GlytRNAGlyGCC,elRS70SBGGU0003_Pept0003tRNAGlyGCC,elRS70SBGGU0003_Pept0003tRNAGlyGCC_EFG_GTP,elRS70SBGGU0003_Pept0003tRNAGlyGCC_EFG_GDP_PO4,elRS70SCUAA0004_Pept0003tRNAGlyGCC_EFG_GDP,AMP,ATP,PPi,Gly,GlyRS,GlyRS_Gly_ATP,GlyRS_Gly,GlyRS_ATP,GlyAMP,GlyRS_GlyAMP_PPi,GlyRS_GlyAMP,GlyRS_degraded,GlyRS_AMP,Met,MetRS,MetRS_Met_ATP,MetRS_Met,MetRS_ATP,MetAMP,MetRS_MetAMP_PPi,MetRS_MetAMP,MetRS_degraded,MetRS_AMP,GlyRS_GlytRNAGlyGCC,GlyRS_AMP_GlytRNAGlyGCC,GlyRS_GlyAMP_tRNAGlyGCC,GlyRS_tRNAGlyGCC,GlyRS_Gly_tRNAGlyGCC,GlyRS_ATP_tRNAGlyGCC,GlyRS_Gly_ATP_tRNAGlyGCC,GlyRS_GlyAMP_PPi_tRNAGlyGCC,MetRS_MettRNAfMetCAU,MetRS_AMP_MettRNAfMetCAU,MettRNAfMetCAU,MetRS_MetAMP_tRNAfMetCAU,MetRS_tRNAfMetCAU,MetRS_Met_tRNAfMetCAU,MetRS_ATP_tRNAfMetCAU,MetRS_Met_ATP_tRNAfMetCAU,MetRS_MetAMP_PPi_tRNAfMetCAU,MettRNAfMetCAU_degraded,EFTs,EFTs_degraded,EFTu_EFTs,EFTu_GDP_EFTs,EFTu_GTP,EFTu_GTP_EFTs,EFTu_GTP_MettRNAfMetCAU,RS70S_EFG_GDP,RS50S_EFG_GDP,RS70S_EFG_GTP,RS50S_EFG_GTP,RS70S,RS70S_EFG_GDP_PO4,RS50S_EFG_GDP_PO4,CK_ADP,CK_ATP,CK_CP,CK_CP_ADP,CK_Cr,CK_Cr_ATP,CK_degraded,CK,ADP,CP,Cr,NDK,NDK_degraded,NDK_GDP,NDK_ATP,NDK_GDP_ATP,NDK_GTP_ADP,NDK_ADP,NDK_GTP,MK,MK_degraded,MK_AMP,MK_ATP,MK_ATP_AMP,MK_ADP_1,MK_ADP_2,MK_ADP_ADP,PPiase,PPiase_PPi,PPiase_degraded,PPiase_PO4,PPiase_PO4_PO4,FD,MTF,THF,MTF_FD,MTF_MettRNAfMetCAU,MTF_FD_MettRNAfMetCAU,MTF_THF_fMettRNAfMetCAU,MTF_THF,MTF_fMettRNAfMetCAU,MTF_degraded,IF2_GTP,IF2_GDP,IF2_GTP_fMettRNAfMetCAU,IF2_degraded,IF2,RS30S_IF1,RS30S_IF1_IF3,RS30S_IF1_IF3_IF2_GTP,RS30S_IF1_IF3_IF2_GTP_fMettRNAfMetCAU,RS30S_IF1_IF3_IF2_GTP_fMettRNAfMetCAU_mRNA,RS30S_IF1_IF3_IF2_GTP_mRNA,RS30S_IF1_IF3_fMettRNAfMetCAU_mRNA,RS30S_IF1_IF3_mRNA,RS30S_IF3,RS30S_IF3_IF2_GTP,RS30S_IF3_IF2_GTP_fMettRNAfMetCAU,RS30S_IF3_IF2_GTP_fMettRNAfMetCAU_mRNA,RS30S_IF3_IF2_GTP_mRNA,RS30S_IF3_fMettRNAfMetCAU_mRNA,RS30S_IF3_mRNA,RS70S_IF1,RS70S_IF1_IF3,RS70S_IF1_IF3_IF2_GTP_fMettRNAfMetCAU_mRNA,RS70S_IF3,RS70S_IF3_IF2_GTP_fMettRNAfMetCAU_mRNA,IF1_degraded,IF3_degraded,IF1,IF3,RS30S_IF2_GTP,RS30S_IF2_GTP_fMettRNAfMetCAU,RS30S_mRNA,RS30S_fMettRNAfMetCAU_mRNA,RS30S_IF2_GTP_mRNA,RS30S_IF2_GTP_fMettRNAfMetCAU_mRNA,RS30S_IF1_IF2_GTP,RS30S_IF1_IF2_GTP_fMettRNAfMetCAU,RS30S_IF1_mRNA,RS30S_IF1_fMettRNAfMetCAU_mRNA,RS30S_IF1_IF2_GTP_mRNA,RS30S_IF1_IF2_GTP_fMettRNAfMetCAU_mRNA,RS70S_IF1_IF2_GDP_fMettRNAfMetCAU_mRNA,RS70S_IF1_IF3_IF2_GDP_PO4_fMettRNAfMetCAU_mRNA,RS70S_IF1_IF3_IF2_GDP_fMettRNAfMetCAU_mRNA,RS70S_IF1_IF3_fMettRNAfMetCAU_mRNA,RS70S_IF1_fMettRNAfMetCAU_mRNA,RS70S_IF2_GDP_fMettRNAfMetCAU_mRNA,RS70S_IF3_IF2_GDP_PO4_fMettRNAfMetCAU_mRNA,RS70S_IF3_IF2_GDP_fMettRNAfMetCAU_mRNA,RS70S_IF3_fMettRNAfMetCAU_mRNA,GMP,RF1,Pept0003,RF1_degraded,termRS70SUAA0004_tRNAGlyGCC,elRS70SAUAA0004_Pept0003tRNAGlyGCC_RF1,termRS70SUAA0004_tRNAGlyGCC_RF1,RF2,RF2_degraded,elRS70SAUAA0004_Pept0003tRNAGlyGCC_RF2,termRS70SUAA0004_tRNAGlyGCC_RF2,RF3,RF3_degraded,RF3_GDP,RF3_GTP,termRS70SUAA0004_tRNAGlyGCC_RF1_RF3_GDP,termRS70SUAA0004_tRNAGlyGCC_RF1_RF3_GTP,termRS70SUAA0004_tRNAGlyGCC_RF1_RF3,termRS70SUAA0004_tRNAGlyGCC_RF3_GTP,termRS70SUAA0004_tRNAGlyGCC_RF3_GDP,termRS70SUAA0004_tRNAGlyGCC_RF3_GDP_PO4,termRS70SUAA0004_tRNAGlyGCC_RF2_RF3_GDP,termRS70SUAA0004_tRNAGlyGCC_RF2_RF3_GTP,termRS70SUAA0004_tRNAGlyGCC_RF2_RF3,RRF,RRF_degraded,RS50S_RRF,RS50S_RRF_EFG_GDP,RS50S_tRNAGlyGCC,RS50S_tRNAGlyGCC_EFG_GDP,RS50S_tRNAGlyGCC_RRF,RS50S_tRNAGlyGCC_RRF_EFG_GDP,termRS70SUAA0004_tRNAGlyGCC_EFG_GTP,termRS70SUAA0004_tRNAGlyGCC_RRF,termRS70SUAA0004_tRNAGlyGCC_RRF_EFG_GDP,termRS70SUAA0004_tRNAGlyGCC_RRF_EFG_GDP_PO4,termRS70SUAA0004_tRNAGlyGCC_RRF_EFG_GTP,termRS30S_mRNA
0.0001,0,3.54767184,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2500,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54767184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750,0,300,0.35,0,0,0,0,0,0,0,0,300,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,30,0,50000,0,1.8,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0.16,0,0,0,0,126.8498943,2.4,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0001084365969,7.674590473e-34,3.547014343,0,1.776138466e-86,6.295919858e-90,3.037152421e-07,2.914510353e-07,0.1,0,0,0,0,0,0,1.818494167e-14,3.205809143e-26,2.69462344e-20,0.05223761327,3.067658189e-17,1.763370018e-158,0,79.07464161,2497.958801,1.295367931e-20,2.473334765e-24,4.24774273,0,0,0,0,7.106081065e-120,4.51326834e-124,1.072950725e-127,0,1.7383253e-133,3.921855267e-137,1.319960111e-143,8.582196477e-149,8.795447677e-155,3.543758897,0,3.460868218e-162,0,0,2.991357606e-232,0,0,2.532144776e-192,1.051987178e-196,1.6556345e-200,0,1.796796898e-206,2.74610187e-210,6.389130297e-217,2.90103401e-222,2.096355084e-228,1.242142007e-19,3746.617346,9.805394276e-10,299.9851373,0.2429889902,0.002189928112,0.01250646341,0.08840148544,5.009739197e-17,1.89109711e-07,4.134181273e-10,0,2.688961567e-20,299.9944751,0.3173840034,0.001480439833,0.004035919179,0.1164418802,6.77015286e-17,2.601037198e-07,5.631422676e-10,0,8.06859291e-23,7.622782407e-20,6.236724208e-17,1.981677293e-12,0.00274729189,0.0001414010905,0.0009994884291,2.476132214e-05,6.268596175e-10,4.793572595e-20,3.929010968e-17,8.04466719e-23,2.009559848e-12,0.0004749800458,6.039939569e-06,0.0001742607342,2.214873929e-06,1.064968135e-09,0,12.91168974,0,0.08164944708,1.777425821e-26,0.8370481287,0.006660815184,9.561271903e-29,1.815424507e-14,7.39797248e-22,1.9654774e-05,1.340666553e-12,2.950285554,1.720266512e-09,8.774973754e-17,1.55008845e-34,0.8586261123,16.719003,2.079627437e-34,1.927200923e-43,3.306674899e-40,0,12.42237089,8.830838666e-31,49983.281,1.934699461e-43,1.537825165,0,4.986652407e-25,0.02912847068,9.294195579e-27,4.124603617e-30,3.473497224e-33,0.233046364,3.314815867,0,3.653337759e-24,2.285184133,2.518004346e-24,4.393889656e-31,4.394648337e-31,5.587832235e-28,0.16,1.24099252e-14,0,8.866759731e-21,1.415749706e-17,126.6678723,2.217978024,7.674748031e-34,0.1820219765,3.797474588e-25,3.116368983e-26,9.903702609e-31,7.66388277e-34,7.66388277e-34,0,0.7791399738,5.330213996e-25,1.575580905e-38,0,3.320860026,4.912705256e-09,1.145770687e-10,6.915081704e-14,3.936111868e-52,9.1578757e-57,1.511502973e-18,5.585665987e-54,2.320430728e-15,7.043004617e-09,5.562782157e-12,3.141655758e-50,7.033054489e-55,1.216940066e-16,3.424624008e-52,1.423104239e-13,0.04968431635,1.684212336e-07,4.249827131e-68,1.000099058e-05,3.258114331e-66,0,0,98.95031551,4.899989823,1.824341879e-10,1.128871043e-48,4.389878034e-12,1.021209819e-50,3.45802613e-15,2.073936108e-53,2.582308323e-12,1.554676491e-50,7.401289335e-14,1.721868773e-52,4.933555065e-17,2.870188314e-55,7.508771692e-83,4.169342322e-74,2.030255697e-79,3.002449018e-85,2.128191608e-88,6.003969679e-81,3.191238653e-72,1.551600439e-77,2.400703199e-83,0,0.2,7.568795045e-245,0,1.026488268e-253,5.058186502e-238,3.520359881e-245,0.2,0,1.938971219e-238,4.048413292e-245,0.5669533582,0,5.296340626e-26,0.1330466418,7.945773615e-276,1.978390839e-251,8.189713644e-251,3.152838391e-258,8.540989701e-270,1.29924082e-263,9.13763838e-276,2.275149003e-251,9.418169376e-251,16,0,3.233303627e-288,1.281999643e-284,3.233303627e-288,1.281999643e-284,1.281999643e-284,1.006865149e-280,2.232173457e-260,6.921680093e-259,7.829991412e-277,1.205052182e-270,2.95946716e-265,1.007121581e-280,
0.0001175849554,2.213842677e-30,3.546303563,0,3.201532231e-79,2.379468011e-82,6.330393322e-07,5.803731343e-07,0.09999999998,0,0,0,0,0,0,3.397170593e-13,2.148494897e-23,4.14607746e-18,0.1080707906,1.194179062e-15,6.699486792e-145,0,78.08468581,2495.983277,1.052270538e-18,4.143219032e-22,4.191845259,0,0,0,0,3.761013491e-109,4.987347537e-113,2.47312794e-116,0,8.345429123e-122,3.91780192e-125,5.653220605e-131,7.617934657e-136,1.616221297e-141,3.539573723,0,2.715199448e-148,0,0,1.803464448e-212,0,0,2.701074289e-175,2.285073905e-179,7.314225112e-183,0,1.611300409e-188,4.989319071e-192,4.789116844e-198,4.358073171e-203,6.310534105e-209,1.92129804e-17,3744.645863,1.629992989e-08,299.9738461,0.1695227081,0.007371398377,0.01817599689,0.1468303662,1.723533686e-15,1.406766256e-06,6.64778467e-09,0,4.127690848e-18,299.9885809,0.2250572023,0.005385131734,0.005996398406,0.2021909272,2.427129235e-15,2.053489666e-06,9.514383475e-09,0,1.258604517e-20,1.171034914e-17,4.53150684e-15,6.788948719e-11,0.00401523032,0.0004305079384,0.003477750827,0.000174617776,1.000175567e-08,7.486175926e-18,2.907647297e-15,1.250802467e-20,7.029987161e-11,0.0007020483104,1.870520452e-05,0.000630718743,1.67875332e-05,1.743312041e-08,0,12.81469444,0,0.1575978037,5.897469795e-24,1.730008635,0.02770775181,6.468574077e-26,3.385206525e-13,2.894958015e-20,8.393515925e-05,1.207090461e-11,2.89729206,1.537816675e-08,1.648654041e-15,3.132474293e-31,1.226773082,23.8910209,1.5226861e-30,6.545403603e-39,5.231972489e-36,0,4.882206015,2.128153944e-27,49976.10898,6.600096793e-39,1.298960857,0,7.268169719e-23,0.05566951805,3.01155701e-24,2.806540643e-27,4.935721531e-30,0.4453696245,1.894386996,0,6.79677663e-22,3.705613004,1.328889266e-21,1.05941944e-27,1.059652209e-27,6.313271645e-25,0.16,4.381686466e-13,0,1.243383658e-18,1.056720086e-15,126.4879638,2.038069509,2.214022531e-30,0.3619304907,1.141244075e-22,2.026543006e-23,1.356016451e-27,2.207443675e-30,2.207443675e-30,0,1.456693045,7.407168944e-23,1.798538944e-34,0,2.643306954,2.059588374e-08,1.008906158e-09,2.444087784e-12,8.39708852e-47,4.06391704e-51,1.113852349e-16,6.192977088e-49,4.249212304e-14,2.946906496e-08,9.358368649e-11,3.188499941e-45,1.484993664e-49,4.268933283e-15,1.804364155e-47,1.238224626e-12,0.1026021595,7.249522118e-07,8.27337164e-62,2.047158094e-05,3.018717814e-60,0,0,98.89739709,4.899978773,1.44526106e-09,5.416813033e-44,1.805273244e-11,2.540129248e-46,5.700146362e-14,2.063212222e-48,4.308924941e-11,1.570872787e-45,6.409805311e-13,9.019642241e-48,1.713435084e-15,6.014772012e-50,1.353484911e-75,1.706493054e-67,1.744585939e-72,5.409937665e-78,8.038975128e-81,5.160163311e-74,6.218068164e-66,6.348923379e-71,2.062470372e-76,0,0.2,1.821481877e-224,0,4.918998901e-233,6.098920052e-218,8.471961255e-225,0.2,0,2.337918695e-218,9.742752705e-225,0.4512111423,0,7.359416133e-24,0.2487888577,5.068747574e-253,1.733315287e-230,3.139337477e-230,5.447308252e-237,5.740456652e-248,4.427918228e-242,5.829058095e-253,1.993311779e-230,3.610237097e-230,16,0,3.548898149e-265,7.196751835e-262,3.548898149e-265,7.196751835e-262,7.196751835e-262,2.885517114e-258,4.302222945e-239,6.589227607e-238,1.144374425e-254,8.977754212e-249,1.124257109e-243,2.886956819e-258,
0.0001275051241,2.696661778e-28,3.545535378,0,7.751535477e-75,9.076984954e-78,9.901135477e-07,8.632510128e-07,0.09999999995,0,0,0,0,0,0,2.01074949e-12,1.081289445e-21,8.51078088e-17,0.1676816925,1.105216953e-14,1.168892027e-136,0,77.02673334,2494.067046,1.52520287e-17,9.284884254e-21,4.132116684,0,0,0,0,1.137631875e-102,2.374646503e-106,1.852871683e-109,0,9.829376635e-115,7.251806003e-118,2.554223927e-123,5.405937563e-128,1.799064704e-133,3.535102431,0,7.422468984e-140,0,0,2.128460719e-200,0,0,5.827506049e-165,7.712565669e-169,3.856302526e-172,0,1.325006642e-177,6.393019403e-181,1.496570024e-186,2.127278093e-191,4.795174378e-197,3.966074494e-16,3743.519517,8.566457e-08,299.9651542,0.1207875421,0.0138966202,0.01969339238,0.1830486031,1.404313075e-14,4.399362883e-06,3.372692296e-08,0,8.451069484e-17,299.9823012,0.1575579175,0.01100275385,0.006603184011,0.2626928033,2.063873285e-14,6.828966965e-06,5.080713925e-08,0,2.621205533e-19,2.399618986e-16,5.851541424e-14,5.508324187e-10,0.004499379791,0.000733588516,0.00681862691,0.0005177629996,5.036031321e-08,1.561110043e-16,3.828674657e-14,2.595728354e-19,5.832266527e-10,0.0007687701723,3.221812341e-05,0.001281753258,5.36291904e-05,9.019805624e-08,0,12.7081591,0,0.2270999957,1.95844102e-22,2.68142576,0.06474090293,3.287729596e-24,1.999657108e-12,2.694471439e-19,0.00020156562,4.590464103e-11,2.840885276,5.803081783e-08,9.818537154e-15,1.985879616e-29,1.372884688,26.73851208,2.784395127e-28,3.085170267e-36,1.540402959e-33,0,1.888603227,2.182317132e-25,49973.26149,3.126522327e-36,1.084450357,0,1.403797582e-21,0.07951263543,9.762977546e-23,1.434015001e-25,3.950520649e-28,0.6360370073,1.051238566,0,1.229690556e-20,4.548761434,5.316924519e-20,1.085525616e-25,1.085747538e-25,4.046973266e-23,0.16,3.669189991e-12,0,2.553145085e-17,1.403646109e-14,126.3114834,1.861589139,2.697148157e-28,0.5384108611,3.414874931e-21,9.875495722e-22,1.044321165e-25,2.684522481e-28,2.684522481e-28,0,2.035213941,1.357013988e-21,4.863792211e-32,0,2.064786054,4.844780289e-08,3.741529492e-09,2.042717596e-11,1.34261547e-43,1.014170348e-47,1.456453625e-15,6.876333284e-46,2.458450878e-13,6.913065374e-08,4.957463823e-10,3.22914508e-42,2.347580046e-46,3.538379456e-14,1.267418741e-44,4.531239998e-12,0.1588789567,1.755877823e-06,5.104767232e-58,3.139762372e-05,1.180109406e-56,0,0,98.84111923,4.899966773,4.797000412e-09,3.452482209e-41,4.156270858e-11,1.121027788e-43,2.953075961e-13,2.044614792e-45,2.262685675e-10,1.58368716e-42,2.334697013e-12,6.297866513e-45,1.404854922e-14,9.432308893e-47,3.27741085e-71,1.662726444e-63,2.680634487e-68,1.30943881e-73,3.065036631e-76,7.929279253e-70,3.839284089e-62,6.182890378e-67,3.167849187e-72,0,0.2,5.160900815e-212,0,2.155860307e-220,1.115989863e-205,2.400398176e-212,0.2,0,4.277959275e-206,2.760456702e-212,0.3523464554,0,1.347981808e-22,0.3476535446,4.098334132e-239,1.073384162e-217,1.062179767e-217,5.254220513e-224,1.328286604e-234,6.626151344e-229,4.713082233e-239,1.234391018e-217,1.221506209e-217,16,0,5.091976099e-251,6.734146286e-248,5.091976099e-251,6.734146286e-248,6.734146286e-248,1.758193439e-244,4.590386589e-226,4.462657435e-225,4.530669679e-241,2.301676397e-235,1.85886311e-230,1.759540777e-244,
0.0001382622174,8.988246349e-27,3.544705387,0,1.251458857e-71,2.054618184e-74,1.377252547e-06,1.136483761e-06,0.09999999991,0,0,0,0,0,0,7.439623214e-12,1.885534336e-20,7.656641329e-16,0.2312502825,5.68644033e-14,1.315987388e-130,0,75.89740274,2492.200757,1.093155262e-16,9.142030471e-20,4.068367258,0,0,0,0,6.297763175e-98,1.842361807e-101,2.014453417e-104,0,1.49645609e-109,1.545853402e-112,1.05126511e-117,3.113292535e-122,1.448870998e-127,3.530331282,0,1.168139302e-133,0,0,1.630669624e-191,0,0,2.237347649e-157,4.13855611e-161,2.891741291e-164,0,1.387719967e-169,9.350120968e-173,4.222825517e-178,8.37732702e-183,2.634249356e-188,3.589432205e-15,3742.889659,2.809745501e-07,299.9582491,0.08955024275,0.02065869549,0.01901391517,0.2034268434,6.338806836e-14,9.638668778e-06,1.065759994e-07,0,7.58112442e-16,299.9756209,0.1097509245,0.01776129633,0.006437333576,0.3030678882,9.736027285e-14,1.593531973e-05,1.692544238e-07,0,2.394376206e-18,2.154618872e-15,3.722467042e-13,2.476045019e-09,0.004667993164,0.0009911501063,0.01060404842,0.001077205758,1.579881046e-07,1.428051681e-15,2.486691074e-13,2.361943558e-18,2.684433435e-09,0.0007449563906,4.369169005e-05,0.002057133532,0.0001203772869,2.912379622e-07,0,12.59115697,0,0.2894979562,2.53355359e-21,3.693754237,0.1193450704,5.79238574e-23,7.382418438e-12,1.394827359e-18,0.0003823056198,1.227475541e-10,2.780939976,1.538795933e-07,3.65702748e-14,3.354440102e-28,1.426201374,27.77794712,1.158560372e-26,2.583989436e-34,9.115930456e-32,0,0.7958515109,6.179015337e-24,49972.22205,2.633169987e-34,0.8948026827,0,1.17992526e-20,0.1006025513,1.232751419e-21,2.538553873e-24,9.718128698e-27,0.804594766,0.575262792,0,8.554281728e-20,5.024737208,7.464038389e-19,3.069794364e-24,3.07030513e-24,8.068931306e-22,0.16,1.704535094e-11,0,2.333865943e-16,9.197384102e-14,126.1397763,1.68988203,8.991083465e-27,0.7101179695,3.959990293e-20,1.663810148e-20,2.47349335e-24,8.932104816e-27,8.932104816e-27,0,2.519470981,1.075381138e-20,2.837116288e-30,0,1.580529006,8.980964014e-08,9.727495288e-09,9.440684016e-11,2.88915591e-41,3.028866685e-45,9.365419366e-15,1.158350342e-43,8.865669353e-13,1.27692376e-07,1.631527507e-09,4.944320899e-40,4.9892614e-44,1.620424767e-13,1.517021679e-42,1.160802743e-11,0.2186300684,3.361233078e-06,2.982662414e-55,4.275723049e-05,4.907749123e-54,0,0,98.78136647,4.899953742,1.110357693e-08,3.736359553e-39,7.522854319e-11,9.466071041e-42,9.485053595e-13,3.057594538e-43,7.376882933e-10,2.413596674e-40,5.952892482e-12,7.491891562e-43,6.357858147e-14,1.987383473e-44,5.293544453e-68,1.365024578e-60,3.08775356e-65,2.113966497e-70,6.935752407e-73,9.130753983e-67,2.243755649e-59,5.070683946e-64,3.646064237e-69,0,0.2,7.681453371e-203,0,4.470031349e-211,1.191912187e-196,3.572725867e-203,0.2,0,4.568993942e-197,4.108632258e-203,0.2695547995,0,1.067810391e-21,0.4304452005,6.745125051e-229,2.758996027e-208,1.668991231e-208,1.883485854e-214,9.249666445e-225,3.311843264e-219,7.756889182e-229,3.17284268e-208,1.919338771e-208,16,0,1.471736693e-240,1.401196765e-237,1.471736693e-240,1.401196765e-237,1.401196765e-237,2.63301062e-234,1.835185458e-216,1.288539119e-215,4.881956137e-231,1.783014113e-225,1.034679655e-220,2.635814485e-234,
0.0001499268433,1.472328407e-25,3.543808888,0,4.581097553e-69,9.894779422e-72,1.796956885e-06,1.396480034e-06,0.09999999984,0,0,0,0,0,0,2.128930829e-11,1.83965064e-19,4.382938559e-15,0.2989518303,2.122425595e-13,9.329603425e-126,0,74.69337316,2490.372433,5.33213113e-16,5.740349606e-19,4.000410857,0,0,0,0,3.89417545e-94,1.498126923e-97,2.1539835e-100,0,2.102560206e-105,2.853871568e-108,3.295772992e-113,1.281727629e-117,7.828575351e-123,3.525246868,0,1.0866018e-128,0,0,2.200479497e-184,0,0,2.665893326e-151,6.471773179e-155,5.934590953e-158,0,3.735887955e-163,3.301863468e-166,2.528519996e-171,6.578361942e-176,2.711757246e-181,2.067867549e-14,3742.545201,7.120396216e-07,299.9524832,0.07014885505,0.02701135311,0.01744334071,0.2129538433,2.069278589e-13,1.737660526e-05,2.597013789e-07,0,4.325978592e-15,299.9685257,0.07701332719,0.02523426093,0.005932599228,0.3279257939,3.325848373e-13,3.06314542e-05,4.353928721e-07,0,1.3928324e-17,1.230750041e-14,1.606043327e-12,8.050131851e-09,0.004802221079,0.001194158469,0.01457830518,0.001849896388,3.823669147e-07,8.320168454e-15,1.096785038e-12,1.368188882e-17,8.949727566e-09,0.0006821221785,5.253692722e-05,0.002904501732,0.0002230554013,7.266841795e-07,0,12.46268841,0,0.3442469447,1.954491882e-20,4.769315255,0.1930646447,5.712436588e-22,2.10751726e-11,5.240619281e-18,0.000636976076,2.707455565e-10,2.717343149,3.363600329e-07,1.05403051e-13,3.378916909e-27,1.443957093,28.12434823,2.184830709e-25,8.539628337e-33,2.280892435e-30,0,0.4316946747,8.690599164e-23,49971.87565,8.75525766e-33,0.7299595451,0,6.265457743e-20,0.1189448145,9.283133101e-21,2.514152055e-23,1.250233751e-25,0.9510956404,0.3208338492,0,3.620717266e-19,5.279166151,5.949717215e-18,4.31115784e-23,4.311707994e-23,8.538906897e-21,0.1599999999,5.734559649e-11,0,1.364669697e-15,4.092624836e-13,125.9741862,1.524291899,1.473041844e-25,0.8757081006,2.724494208e-19,1.564920148e-19,3.0682632e-23,1.460339388e-25,1.460339388e-25,0,2.916197796,5.345234764e-20,7.134367331e-29,0,1.183802177,1.459245101e-07,2.079846649e-08,3.148780915e-10,2.068588287e-39,2.822642709e-43,4.076386115e-14,6.937537828e-42,2.465449718e-12,2.06547946e-07,4.127607416e-09,2.682781545e-38,3.523947778e-42,5.35060878e-13,6.874517995e-41,2.441783504e-11,0.2819575657,5.656433377e-06,4.786037256e-53,5.451962866e-05,5.969922076e-52,0,0,98.71803661,4.899939592,2.102529224e-08,1.525751692e-37,1.190425239e-10,3.221445117e-40,2.336629237e-12,1.617052794e-41,1.84749341e-09,1.303359861e-38,1.24627975e-11,3.373436737e-41,2.072368238e-13,1.390704173e-42,1.939480017e-65,2.887642139e-58,8.598936479e-63,7.741302418e-68,3.340334515e-70,2.540734187e-64,3.598947536e-57,1.070870765e-61,1.014009837e-66,0,0.2,1.779915382e-195,0,1.35681978e-203,2.107883319e-189,8.27854524e-196,0.2,0,8.08021296e-190,9.520319471e-196,0.2016959044,0,5.304149712e-21,0.4983040956,1.016334125e-220,9.675305038e-201,3.765412736e-201,8.664581289e-207,7.31666382e-217,1.998266393e-211,1.16878333e-220,1.112658815e-200,4.330221262e-201,16,0,3.803833561e-232,2.768360547e-229,3.803833561e-232,2.768360547e-229,2.768360547e-229,3.976277667e-226,9.433036011e-209,5.122525501e-208,5.634763807e-223,1.571942805e-217,6.965201578e-213,3.981818192e-226,
