time_s,NTP,NXP,nt,A,T,AT,a,CP,C,TLcat,M,D_nt,D_TLcat,V_TX,V_nt_deg,V_RS,V_TL,V_TL_deg,V_EN,mRNA,protein,diag_tau_M,diag_tau_A,diag_tau_NTP,diag_tau_T,diag_tau_slow_state,diag_epsilon_state,diag_dh_dt,diag_tau_slow_track,diag_epsilon_track
2930,1470.50903914932,0.156290778094927,105.135149325894,294.617305445988,0.0273693456185959,1.87263065438141,21.5127638519468,19849.4769891207,150.52301087929,1.2756774366419,0.00811712668692403,12.672286172032,0.9243225633581,0.040186851849071,0.00832670382661077,0.0102416367914444,0.0102941132612317,0.000237276003215393,0.0308259003355285,0.147248108299571,0.09038976408381,0.000601606706164108,585847.649440746,149288.087920178,1665508.37650305,149288.087920178,4.02983730681698e-09,-6.62984878359128e-08,2413328.04446455,2.49285093066404e-10
2940,1470.40856265273,0.156329617335624,105.453623965008,294.612183811751,0.0273806085263165,1.87261939147369,21.6157152934167,19849.1686917293,150.831308270704,1.27330688190909,0.00811646372092687,12.7556793429961,0.926693118090906,0.0401867101638343,0.00835192701802867,0.0102450145533949,0.0102961583333139,0.000236835080035091,0.0308335261660168,0.147694151211496,0.0908223331656162,0.000601609134200126,585654.495101483,149289.200810371,1708907.71347785,149289.200810371,4.0298235299973e-09,-6.62946950453518e-08,2413466.11354868,2.49271838051847e-10
2950,1470.30808690381,0.156366882827581,105.771845055689,294.607060515831,0.0273915826927644,1.87260841730724,21.7186866863961,19848.8603196275,151.139680372494,1.27094073231004,0.00811580079333917,12.8393246454558,0.929059267689957,0.0401865684612868,0.00837713012841054,0.0102482836457675,0.0102981036857283,0.000236394976209668,0.0308408427902277,0.14813983901357,0.0912549860772947,0.000601611567157584,585467.676177299,149290.30970528,1754314.12878762,149290.30970528,4.02980989419373e-09,-6.62908060731231e-08,2413607.70034248,2.49258223311194e-10
2960,1470.20761189985,0.156402585509306,106.089812798492,294.601935612375,0.0274022700572451,1.87259772994276,21.8216770371831,19848.5518758966,151.448124103407,1.26857897965881,0.00811513790511915,12.9232218786805,0.931421020341186,0.0401864267414214,0.00840231317364057,0.0102514448218159,0.0102999500137907,0.000235955690216539,0.0308478523591126,0.148585171986684,0.0916877186436263,0.000601614004998656,585287.137659115,149291.414630927,1801868.96374673,149291.414630927,4.02979639844625e-09,-6.62868216315843e-08,2413752.7801418,2.49244251502556e-10
2970,1470.1071376382,0.156436736247523,106.407527393817,294.596809155148,0.0274126725464028,1.8725873274536,21.9246853590633,19848.2433635962,151.756636403808,1.2662216157847,0.0081144750572178,13.0073708420978,0.933778384215304,0.0401862850042311,0.00842747616959034,0.0102544988298103,0.0103016980082992,0.000235517220535953,0.0308545570094304,0.149030150411509,0.0921205267187535,0.000601616447685767,585112.825334802,149292.515612244,1851727.14437158,149292.515612244,4.02978304182603e-09,-6.62827424292118e-08,2413901.32840197,2.49229925269582e-10
2980,1470.00666411618,0.156469345840154,106.724989041905,294.591681197553,0.0274227920746866,1.87257720792532,22.0277106720789,19847.934785765,152.065214234961,1.26386863253214,0.00811381225057934,13.0917713352943,0.936131367467857,0.0401861432497091,0.00845261913211888,0.0102574464132137,0.0103033483555646,0.000235079565650978,0.030860958864336,0.149474774568495,0.0925534061852054,0.000601618895181585,584944.685789533,149293.612675821,1904058.85946447,149293.612675821,4.0297698233611e-09,-6.62785691686376e-08,2414053.32080872,2.49215247234075e-10
2990,1469.90619133116,0.156500425014568,107.042197942837,294.586551792617,0.0274326305441057,1.8725673694559,22.1307520031521,19847.6261454206,152.373854579413,1.26152002176077,0.00811314948614089,13.176423158015,0.938479978239231,0.0401860014778486,0.00847774207707266,0.010260288310592,0.0103049017374448,0.000234642724047503,0.0308670600330379,0.149919044737866,0.0929863529544208,0.00060162134744902,584782.666377923,149294.705847336,1959051.48215678,149294.705847336,4.02975674210591e-09,-6.62743025485377e-08,2414208.73320877,2.49200220003095e-10
3000,1469.80571928053,0.156529984428773,107.359154296535,294.581420993001,0.0274421898444105,1.87255781015559,22.2338083859946,19847.3174455593,152.682554440712,1.25917577534531,0.0081124867648326,13.2613261101633,0.940824224654687,0.0401858596886425,0.00850284502028559,0.0102630252556838,0.0103063588313758,0.000234206694214228,0.0308728626110336,0.150362961199629,0.0934193629663639,0.000601623804451229,584626.715213873,149295.795152264,2016911.79654975,149295.795152264,4.02974379712198e-09,-6.62699432631668e-08,2414367.5416262,2.49184846167209e-10
3010,1469.70524796167,0.156558034672463,107.675858302766,294.576288850994,0.0274514718527383,1.87254852814727,22.3368788612119,19847.0086891563,152.991310843737,1.25683588517563,0.00811182408757741,13.346479991801,0.943164114824364,0.0401857178820841,0.00852792797757904,0.010265657977269,0.0103077203104062,0.000233771474642668,0.0308783686803176,0.150806524233565,0.0938524321899658,0.000601626266151616,584476.781153192,149296.880615997,2077868.5698422,149296.880615997,4.02973098747484e-09,-6.62654920032681e-08,2414529.72222871,2.49169128303912e-10
3020,1469.604777372,0.156584586266444,107.992310161134,294.571155418528,0.0274604784346688,1.87253952156534,22.4399624759337,19846.6998791665,153.30012083354,1.25450034315664,0.00811116145529173,13.4318846031479,0.945499656843359,0.0401855760581665,0.00855299096476185,0.0102681871995666,0.0103089868432238,0.000233337063827135,0.0308835803092705,0.151249734119236,0.0942855566215703,0.000601628732513816,584332.813790437,149297.962263728,2142175.57227199,149297.962263728,4.02971831223703e-09,-6.62609494541317e-08,2414695.25139778,2.49153068970321e-10
3030,1469.50430750895,0.156609649663995,108.30851007109,294.566020747174,0.0274692114436035,1.8725307885564,22.5430582840089,19846.391018524,153.608981475957,1.25216914120828,0.00811049886888498,13.5175397445819,0.947830858791718,0.040185434216883,0.00857803399763034,0.0102706136420032,0.0103101590941905,0.00023290346026474,0.030888499552927,0.151692591135981,0.0947187322857517,0.000601631203501704,584194.76343808,149299.040120522,2210115.07432256,149299.040120522,4.02970577048611e-09,-6.62563162970991e-08,2414864.10567328,2.49136670708833e-10
3040,1469.40383836996,0.15663323525119,108.624458231923,294.560884888144,0.0274776727210408,1.87252232727896,22.6461653458979,19846.0821101427,153.917889857275,1.24984227126553,0.00810983632925981,13.6034452166388,0.950157728734473,0.0401852923582267,0.00860305709196832,0.0102729380193186,0.0103112377233721,0.000232470662455388,0.0308931284530418,0.152135095562918,0.095151955234865,0.000601633679079392,584062.581115747,149300.114211315,2282001.96737721,149300.114211315,4.02969336130485e-09,-6.62515932092125e-08,2415036.26176572,2.49119936045811e-10
3050,1469.30336995251,0.156655353344235,108.940154842767,294.555747892291,0.0274858640964661,1.87251413590354,22.7492827287233,19845.7731569156,154.226843084388,1.24751972527834,0.00810917383731232,13.6896008200121,0.952480274721657,0.0401851504821909,0.00862806026354711,0.0102751610415262,0.0103122233865702,0.000232038668901772,0.0308974690375675,0.152577247678945,0.0955852215492575,0.000601636159211227,583936.218571482,149301.18456079,2358188.6115452,149301.18456079,4.02968108378446e-09,-6.62467808628813e-08,2415211.69656788,2.49102867490323e-10
3060,1469.20290225407,0.156676014194182,109.255600102595,294.550609810114,0.02749378738771,1.87250621261229,22.8524095060987,19845.4641617157,154.535838284267,1.24520149521165,0.00810851139393182,13.7760063555531,0.954798504788349,0.0401850085887688,0.00865304352812551,0.0102772834140483,0.0103131167353513,0.000231607478109367,0.0309015233215826,0.153019047762738,0.0960185273365492,0.000601638643861791,583815.628225261,149302.251193562,2439070.58631321,149302.251193562,4.02966893701956e-09,-6.62418799263707e-08,2415390.38713641,2.49085467535983e-10
3070,1469.10243527213,0.156695227987521,109.570794210226,294.545470691766,0.0275014444010449,1.87249855559896,22.9555447580813,19845.1551273962,154.844872603808,1.24288757304529,0.00810784900000089,13.8626616242705,0.957112426954708,0.0401848666779538,0.00867800690144986,0.0102793058377545,0.0103139184170771,0.000231177088586424,0.0309052933074088,0.153460496092753,0.096451868731434,0.000601641132995891,583700.763158532,149303.314134342,2525093.52699645,149303.314134342,4.02965692010387e-09,-6.62368910637274e-08,2415572.31069408,2.49067738660665e-10
3080,1469.00196900421,0.156713004844255,109.885737364319,294.540330587046,0.0275088369311222,1.87249116306888,23.0586875711997,19844.8460567901,155.153943209923,1.24057795077401,0.00810718665639559,13.9495664273304,0.959422049225984,0.0401847247497391,0.00870295039925403,0.0102812290089398,0.0103146290749351,0.000230747498843967,0.0309087809842354,0.153901592947225,0.096885241895797,0.000601643626578569,583591.577126561,149304.373407732,2616761.29658891,149304.373407732,4.02964503213549e-09,-6.62318149346047e-08,2415757.44463562,2.49049683325851e-10
3090,1468.90150344785,0.15672935481917,110.200429763376,294.535189545409,0.0275159667610345,1.87248403323897,23.1618370384201,19844.5369527106,155.463047289434,1.23827262040745,0.00810652436398527,14.0367205660563,0.961727379592548,0.040184582804118,0.00872787403725942,0.010283053619349,0.0103152493479684,0.000230318707395786,0.0309119883283688,0.154342338604169,0.0973186430185718,0.000601646124575092,583488.024526892,149305.429037479,2714645.81632251,149305.429037479,4.0296332722373e-09,-6.62266521950669e-08,2415945.76649789,2.49031303979653e-10
3100,1468.80103860058,0.156744287902138,110.514871605745,294.530047615957,0.0275228356623032,1.8724771643377,23.2649922591466,19844.2278179509,155.772182049072,1.23597157397009,0.00810586212363242,14.1241238419287,0.96402842602991,0.040184440841084,0.00875277783117497,0.0102847803561744,0.0103157798711058,0.000229890712758437,0.0309149173032952,0.154782733341379,0.0977520683157419,0.000601648626950957,583390.060378829,149306.481045731,2819398.95490234,149306.481045731,4.02962163957692e-09,-6.62214034982785e-08,2416137.25393421,2.49012603059404e-10
3110,1468.70057445996,0.156757814019381,110.829063089611,294.524904847461,0.0275294453954128,1.87247055460459,23.3681523389823,19843.9186552853,156.081344714738,1.23367480350122,0.00810519993619357,14.2117760565852,0.966325196498783,0.0401842988606302,0.0087776617966972,0.0102864099022576,0.0103162212751888,0.000229463513451226,0.0309175698599286,0.15522277743643,0.0981855140293372,0.000601651133671882,583297.640362889,149307.529456912,2931767.02064512,149307.529456912,4.02961013326196e-09,-6.62160694911698e-08,2416331.88483555,2.48993582979115e-10
3120,1468.60011102358,0.156769943033267,111.143004413007,294.519761288346,0.0275357977095065,1.8724642022905,23.471316389858,19843.6094674681,156.390532531903,1.23138230105492,0.00810453780251857,14.2996770118203,0.968617698945078,0.0401841568627502,0.00880252594951019,0.0102879429359765,0.0103165741870026,0.000229037107996215,0.030919947936574,0.155662471166677,0.0986189764279749,0.000601653644703808,583210.720765076,149308.574294283,3052608.49134191,149308.574294283,4.0295987524331e-09,-6.62106508174402e-08,2416529.63722047,2.48974246140775e-10
3130,1468.49964828903,0.156780684742988,111.456695773808,294.514616986702,0.0275418943425804,1.87245810565742,23.5744835299422,19843.3002572347,156.699742765325,1.22909405870006,0.00810387572345086,14.3878265095853,0.970905941299944,0.0401840148474373,0.00882737030528559,0.0102893801313204,0.010316839229304,0.00022861149491821,0.0309220534590602,0.156101814809255,0.0990524518064797,0.000601656160012897,583129.258478634,149309.615580886,3182915.91559252,149309.615580886,4.02958749623838e-09,-6.62051481167633e-08,2416730.48926368,2.48954594931356e-10
3140,1468.39918625392,0.156790048883933,111.77013736973,294.509471990274,0.0275477370212146,1.87245226297879,23.6776528837401,19842.9910273006,157.00897269936,1.22681006852023,0.00810321369982763,14.4762243519882,0.973189931479768,0.040183872814685,0.00885219487968264,0.0102907221577906,0.010317017020852,0.000228186672744763,0.0309238883406196,0.156540808641079,0.0994859364863028,0.000601658679565539,583053.211025982,149310.653340856,3323843.1322482,149310.653340856,4.02957636379791e-09,-6.61995620242598e-08,2416934.41931482,2.48934631720832e-10
3150,1468.29872491588,0.156798045130379,112.083329398336,294.504326346484,0.0275533274613725,1.87244667253863,23.7808235817662,19842.681780363,157.318219636945,1.22453032261374,0.00810255173247961,14.5648703412933,0.975469677386255,0.0401837307644866,0.00887699968834818,0.0102919696807011,0.0103171081764323,0.000227762640006156,0.0309254544824167,0.156979452938845,0.0999194268141439,0.000601661203328332,582982.536485,149311.687596896,3476739.45707237,149311.687596896,4.02956535427198e-09,-6.61938931715591e-08,2417141.40585926,2.4891435886617e-10
3160,1468.19826427253,0.156804683094403,112.396272057028,294.499180102417,0.0275586673679822,1.87244133263202,23.8839947607037,19842.3725190999,157.627480900089,1.22225481309358,0.00810188982223126,14.6537642799215,0.977745186906418,0.0401835886968357,0.00890178474691665,0.0102931233610237,0.0103171133068881,0.000227339395235406,0.0309267537733372,0.157417747979031,0.10035291916262,0.000601663731268094,582917.193522825,149312.718371996,3643192.88145689,149312.718371996,4.02955446681451e-09,-6.61881421861355e-08,2417351.42754189,2.48893778708834e-10
3170,1468.09780432155,0.156809972326704,112.708965543057,294.494033304834,0.0275637584351313,1.87243624156487,23.9871655633177,19842.0632461704,157.93675382961,1.21998353208738,0.00810122796990082,14.7429059704501,0.980016467912617,0.0401834466117257,0.00892655007101014,0.0102941838554622,0.0103170330191474,0.000226916936968253,0.0309277880901496,0.157855694037895,0.100786409929906,0.00060166626335186,582857.141378371,149313.745689197,3825085.29433808,149313.745689197,4.02954370057967e-09,-6.61823096913904e-08,2417564.4631637,2.4887289357509e-10
3180,1467.9973450606,0.156813922315522,113.021410053514,294.48888600016,0.027568602345978,1.87243139765403,24.0903351384868,19841.7539642148,158.24603578523,1.21771647173743,0.00810056617630023,14.8322952156122,0.982283528262569,0.0401833045091501,0.00895129567623831,0.0102951518164214,0.0103168679162508,0.000226495263743162,0.0309285592972949,0.158293291391476,0.10121989553986,0.000601668799546878,582802.339852063,149314.769570415,4024663.7603756,149314.769570415,4.02953305475342e-09,-6.61763963074209e-08,2417780.4916533,2.48851705778902e-10
3190,1467.89688648736,0.15681654248877,113.333605785335,294.483738234499,0.0275732007730238,1.87242679922698,24.1935026410816,19841.4446758548,158.555324145197,1.2154536242006,0.00809990444223527,14.9219318182973,0.984546375799396,0.0401831623891025,0.00897602157819851,0.0102960278921101,0.0103166185973788,0.000226074374101312,0.0309290692473064,0.158730540315595,0.101653372441519,0.00060167133982061,582752.749296247,149315.790037661,4244633.62762376,149315.790037661,4.02952252852063e-09,-6.61704026502675e-08,2417999.49209396,2.48830217619098e-10
3200,1467.79642859954,0.156817842215338,113.645552935299,294.478590053635,0.0275775553782915,1.87242244462171,24.2966672318842,19841.135383694,158.864616306036,1.21319498164835,0.00809924276850567,15.0118155815507,0.986805018351653,0.0401830202515763,0.00900072779247571,0.0102968127266093,0.0103162856578778,0.000225654266586592,0.0309293197810669,0.159167441085854,0.102086837108757,0.000601673884140726,582708.330605058,149316.807113606,4488281.64568271,149316.807113606,4.02951212104976e-09,-6.61643293315803e-08,2418221.44373542,2.48808431378113e-10
3210,1467.69597139486,0.156817830803764,113.957251700032,294.473441503028,0.027581667813204,1.8724183321868,24.3998280776318,19840.8260903173,159.173909682684,1.21094053626665,0.00809858115590501,15.1019463085732,0.989059463733345,0.0401828780965651,0.00902541433464255,0.0102975069598289,0.0103158696892886,0.000225234939745598,0.0309293127275493,0.159603993977636,0.10252028604047,0.000601676432475105,582669.04520767,149317.820820431,4759640.99954772,149317.820820431,4.02950183152403e-09,-6.61581769593699e-08,2418446.32596605,2.48786349324815e-10
3220,1467.59551487104,0.156816517502993,114.268702276001,294.468292627821,0.0275855397186724,1.87241446028133,24.5029843509742,19840.5167982916,159.483201708361,1.20869028025604,0.00809791960522081,15.1923238027217,0.991309719743955,0.0401827359240625,0.00905008122025931,0.0102981112275416,0.0103153712793725,0.000224816392127624,0.0309290499039668,0.160040199266108,0.102953715760396,0.000601678984791835,582634.855058476,149318.831179995,5063715.96426214,149318.831179995,4.02949165913674e-09,-6.61519461379762e-08,2418674.11831362,2.48763973714386e-10
3230,1467.49505902584,0.156813911502145,114.57990485952,294.463143472834,0.027589172725031,1.87241082727497,24.6061352304957,19840.2075101654,159.792489834633,1.20644420583154,0.00809725811723445,15.2829478675084,0.993555794168457,0.0401825937340622,0.00907472846487397,0.0102986261613606,0.0103147910121387,0.000224398622284667,0.0309285331157281,0.160476057226218,0.103387122817209,0.000601681541059214,582605.722630746,149319.838213491,5406792.87422114,149319.838213491,4.02948160310056e-09,-6.61456374684259e-08,2418904.80043185,2.48741306789666e-10
3240,1467.39460385701,0.156810021933132,114.890859646745,294.45799408258,0.0275925684525817,1.87240743154742,24.7092799004759,19839.8982284693,160.101771530676,1.20420230522262,0.0080965966927215,15.373818306601,0.995797694777381,0.0401824515265576,0.0090993560840222,0.0102990523889444,0.0103141294678685,0.000223981628771407,0.0309277641569535,0.160911568132696,0.103820503783512,0.00060168410124574,582581.610903792,149320.84194278,5796878.8543266,149320.84194278,4.02947166261162e-09,-6.61392515472251e-08,2419138.35214413,2.48718350776613e-10
3250,1467.29414936232,0.156804857869277,115.201566833679,294.452844501256,0.0275957285112848,1.87240427148872,24.8124175510168,19839.5889557163,160.411044283662,1.20196457067319,0.0080959353324515,15.4649349238225,0.998035429326811,0.0401823093015424,0.00912396409322734,0.0102993905338831,0.0103133872231431,0.000223565410145213,0.0309267448102039,0.161346732260054,0.104253855256373,0.000601686665320114,582562.483359131,149321.842389343,6244333.81186286,149321.842389343,4.02946183687762e-09,-6.61327889673608e-08,2419374.75340661,2.48695107888064e-10
3260,1467.19369553958,0.156798428326235,115.512026616168,294.44769477275,0.0275986545009412,1.87240134549906,24.9155473779584,19839.2796944015,160.720305598506,1.19973099444158,0.00809527403718811,15.5562975231508,1.00026900555842,0.0401821670590103,0.00914855250800047,0.0102996412157675,0.0103125648508688,0.000223149964966134,0.0309254768466633,0.161781549882588,0.104687173856968,0.000601689233251241,582548.303969441,149322.839574466,6762803.13667182,149322.839574466,4.02945212511302e-09,-6.61262503181325e-08,2419613.98431398,2.48671580323105e-10
3270,1467.09324238658,0.156790742261277,115.822239189903,294.442544940634,0.0276013480110015,1.872398651989,25.0186685829566,19838.9704470019,161.029552998102,1.19750156880052,0.00809461280768905,15.6479059087194,1.00249843119948,0.0401820247989549,0.00917312134384035,0.0102998050501199,0.0103116629203041,0.000222735291796897,0.0309239620259994,0.162216021274375,0.10512045623091,0.00060169180500823,582539.037202342,149323.833519169,7370632.21657102,149323.833519169,4.02944252654073e-09,-6.61196361854154e-08,2419856.02508945,2.48647770268063e-10
3280,1466.99278990113,0.156781808575878,116.132204750423,294.437395048182,0.0276038106211481,1.87239618937886,25.1217803732249,19838.6612159775,161.338784022526,1.19527628603709,0.00809395164470625,15.7397598848162,1.00472371396291,0.0401818825213699,0.00919767061623349,0.0102998826486124,0.0103106819970828,0.000222321389202898,0.0309222020968726,0.162650146709276,0.105553699047163,0.000601694380560385,582534.647992844,149324.824244522,8093080.82237364,149324.824244522,4.02943304038384e-09,-6.61129471510972e-08,2420100.85610508,2.4862367989438e-10
3290,1466.89233808109,0.156771636114806,116.441923493108,294.432245138361,0.0276060439010591,1.87239395609895,25.2248819616316,19838.3520037707,161.647996229331,1.19305513845268,0.00809329054898586,15.8318592558842,1.00694486154732,0.0401817402262491,0.00922220034065412,0.010299874618981,0.0103096226432404,0.000221908255752199,0.0309201987967588,0.163083926460935,0.105986898998452,0.000601696959877207,582535.101748699,149325.811771517,8965919.41850425,149325.811771517,4.02942366586872e-09,-6.61061837934122e-08,2420348.45786915,2.48599311359875e-10
3300,1466.79188692428,0.156760233666691,116.751395613185,294.427095253833,0.0276080494105175,1.87239195058949,25.3279725666471,19838.0428128066,161.957187193391,1.19083811836302,0.00809262952126825,15.924203826521,1.00916188163698,0.0401815979135861,0.00924671053256422,0.0102997815650672,0.0103084854172394,0.000221495890015522,0.0309179538520616,0.16351736080278,0.106420052801038,0.000601699542928395,582540.364339592,149326.796120979,10041530.838388,149326.796120979,4.02941440222772e-09,-6.60993466870084e-08,2420598.81102346,2.48574666808991e-10
3310,1466.69143642857,0.156747609963622,117.060621305726,294.42194543696,0.027609828699357,1.87239017130065,25.4310514123617,19837.733645493,162.266354506951,1.1886252180981,0.00809196856228802,16.0167934014787,1.0113747819019,0.0401814555833746,0.00927120120741352,0.0102996040867997,0.0103072708739942,0.000221084290566247,0.0309154689780348,0.16395045000802,0.106853157194797,0.000601702129683846,582550.402094105,149327.777313257,11399820.7831251,149327.777313257,4.0294052487074e-09,-6.60924364032113e-08,2420851.89633327,2.4854974837379e-10
3320,1466.59098659183,0.1567337736823,117.369600765651,294.416795729801,0.0276113833076567,1.87238861669235,25.5341177283958,19837.4245042206,162.575495779353,1.18641643000218,0.00809130767277407,16.1096277856639,1.01358356999782,0.0401813132356084,0.00929567238063953,0.0102993427802682,0.0103059795648956,0.000220673455980406,0.0309127458790088,0.164383194349651,0.107286208942839,0.000601704720113648,582565.181787949,149328.755368476,13169027.6098802,149328.755368476,4.02939620456162e-09,-6.60854535098354e-08,2421107.69469392,2.48524558173244e-10
3330,1466.49053741196,0.156718733445448,117.678334187721,294.411646174127,0.0276127147659783,1.87238728523403,25.637170749792,19837.1153913633,162.884608636696,1.18421174643373,0.0080906468534497,16.2027067841376,1.01578825356627,0.0401811708702813,0.00932012406766751,0.0102989982378139,0.0103046120378344,0.000220263384836673,0.0309097862486705,0.16481559410045,0.107719204831059,0.000601707314188081,582584.670636047,149329.730307239,15568776.8856019,149329.730307239,4.02938726903273e-09,-6.60783985706724e-08,2421366.18714929,2.48499098311305e-10
3340,1466.39008888685,0.156702497820789,117.986821766547,294.406496811407,0.0276138245952047,1.8723861754048,25.7402097170797,19836.806309278,163.193690722039,1.1820111597654,0.0080899861050326,16.2960302021147,1.01798884023459,0.0401810284873871,0.00934455628391051,0.0102985710479704,0.0103031688372265,0.000219854075716365,0.0309065917698616,0.165247649532979,0.108152141668402,0.000601709911877616,582608.83628955,149330.702149839,19009135.7241257,149330.702149839,4.02937844137274e-09,-6.60712721461276e-08,2421627.35486814,2.48473370879302e-10
3350,1466.28964101443,0.156685075321902,118.295063696583,294.401347682821,0.0276147143066866,1.87238528569332,25.8432338762056,19836.4972603048,163.502739695187,1.17981466238406,0.00808932542823484,16.3895978449645,1.02018533761594,0.0401808860869196,0.00936896904476939,0.0102980617955199,0.0103016505040368,0.000219445527203436,0.0309031641147485,0.165679360919584,0.108585016286578,0.000601712513152913,582637.646826733,149331.670916458,24354165.1793182,149331.670916458,4.02936972083796e-09,-6.6064074793082e-08,2421891.17914892,2.48447377955421e-10
3360,1466.18919379261,0.15666647440655,118.603060172131,294.396198829248,0.027615385401969,1.87238461459804,25.9462424786459,19836.188246767,163.81175323304,1.17762224669072,0.00808866482376284,16.4834095182102,1.02237775330928,0.0401807436688725,0.00939336236563279,0.0102974710613926,0.0103000575758045,0.000219037737884473,0.0308995049444957,0.166110728532397,0.109017825540529,0.000601715117984827,582671.070753164,149332.636626105,33790648.7589794,149332.636626105,4.02936110671766e-09,-6.60568070657615e-08,2422157.64138759,2.48421121607973e-10
3370,1466.08874721934,0.156646703481435,118.910811387338,294.391050291289,0.0276158393735878,1.87238416062642,26.0492347810582,19835.8792709715,164.120729028508,1.17543390510047,0.00808800429231765,16.5774650275285,1.02456609489953,0.0401806012332397,0.00941773626187718,0.0102967994229656,0.0102983905866635,0.000218630706348687,0.0308956159101989,0.166541752643331,0.109450566306967,0.000601717726344392,582709.076982565,149333.599299005,54928352.1960629,149333.599299005,4.02935259826956e-09,-6.60494695138665e-08,2422426.72314589,2.48394603888356e-10
3380,1465.98830129258,0.156625770899343,119.218317536197,294.385902109252,0.0276160777046004,1.8723839222954,26.1522100454775,19835.5703352089,164.429664791122,1.17324963004253,0.00808734383459479,16.6717641787503,1.02675036995747,0.0401804587800151,0.00944209074886682,0.0102960474538889,0.0102966500673686,0.000218224431187911,0.0308914986523272,0.166972433524086,0.1098832354852,0.000601720338202831,582751.634838602,149334.558954769,145034923.633517,149334.558954769,4.02934419476928e-09,-6.60420626840387e-08,2422698.40609732,2.48367826836577e-10
3390,1465.88785601029,0.156603684960371,119.525578812549,294.380754323162,0.0276161018687936,1.87238389813121,26.2551675392213,19835.2614417533,164.738558246739,1.17106941396018,0.00808668345128434,16.7663067778596,1.02893058603982,0.0401803163091926,0.00946642584195385,0.0102952157241647,0.0102948365453175,0.000217818910996593,0.0308871548009632,0.167402771446147,0.110315829996728,0.000601722953531551,582798.714048126,149335.515612983,230498089.869669,149335.515612983,4.02933589549436e-09,-6.60345871194248e-08,2422972.67204286,2.48340792479605e-10
3400,1465.78741137047,0.156580453911735,119.832595410079,294.375606972755,0.0276159133306223,1.87238408666938,26.3581065349089,19834.9525928624,165.047407137606,1.16889324931074,0.00808602314307093,16.8610926309942,1.03110675068926,0.040180173820766,0.00949074155647822,0.0102943048001254,0.0102929505445751,0.000217414144371797,0.0308825859757674,0.167832766680782,0.110748346785331,0.000601725572302143,582850.28473552,149336.469292834,64537302.4176193,149336.469292834,4.02932769973434e-09,-6.60270433600539e-08,2423249.50289686,2.48313502832793e-10
3410,1465.68696737109,0.156556085948294,120.13936752232,294.370460097485,0.0276155135453094,1.87238448645469,26.4610263104125,19834.6437907778,165.356209222205,1.16672112856555,0.00808536291063376,16.9561215444451,1.03327887143445,0.0401800313147292,0.00951503790776773,0.0102933152444732,0.0102909925858962,0.000217010129913193,0.0308777937860818,0.168262419499047,0.111180782816859,0.000601728194486384,582906.31741756,149337.420013289,37629292.9433566,149337.420013289,4.02931960678603e-09,-6.6019431942711e-08,2423528.88069139,2.48285959899401e-10
3420,1465.58652401018,0.156530589214285,120.445895342652,294.365313736531,0.0276149039592232,1.87238509604078,26.5639261486935,19834.3350377253,165.664962274742,1.16455304420995,0.00808470275464679,17.0513933246566,1.03544695579005,0.0401798887910761,0.00953931491113804,0.0102922476164213,0.0102889631867465,0.000216606866223051,0.0308727798312711,0.168691730171782,0.111613135078544,0.000601730820056223,582966.78299112,149338.367793685,26610403.8305553,149338.367793685,4.02931161593738e-09,-6.60117534003221e-08,2423810.78759861,2.48258165668281e-10
3430,1465.48608128575,0.156503971802251,120.752179064302,294.36016792879,0.0276140860096135,1.87238591399039,26.666805337906,19834.0263359145,165.973664085474,1.16238898874322,0.00808404267577864,17.1469077782259,1.03761101125678,0.0401797462498007,0.0095635725818927,0.0102911024715975,0.0102868628613267,0.000216204351906239,0.0308675457005133,0.16912069896961,0.112045400579437,0.000601733448983795,583031.652732943,149339.312653049,20615102.4311262,149339.312653049,4.02930372648604e-09,-6.60040082626909e-08,2424095.20590344,2.4823012211665e-10
3440,1465.38563919583,0.15647624175385,121.058218880342,294.355022712884,0.0276130611247774,1.87238693887523,26.7696631713213,19833.7176875395,166.28231246047,1.16022895467858,0.00808338267469264,17.2426647119034,1.03977104532142,0.040179603690897,0.00958781093532312,0.0102898803621072,0.010284692120595,0.000215802585570216,0.0308620929729598,0.169549326162945,0.112477576350089,0.000601736081241411,583100.898292969,149340.254610365,16845784.7990501,149340.254610365,4.02929593773202e-09,-6.59961970562594e-08,2424382.11801213,2.48201831209184e-10
3450,1465.28519773848,0.156447407058487,121.364014983695,294.349878127154,0.0276118307238492,1.87238816927616,26.8724989474176,19833.4090947781,166.590905221897,1.1580729345432,0.00808272275204678,17.3386639325923,1.04192706545679,0.0401794611143588,0.00961202998670861,0.0102885818364564,0.0102824514722899,0.000215401565825036,0.030856423217467,0.169977612021981,0.112909659442931,0.000601738716801562,583174.491694201,149341.19368367,14256901.8130109,149341.19368367,4.02928824900212e-09,-6.59883203048244e-08,2424671.5064257,2.48173294900722e-10
3460,1465.18475691174,0.156417475657056,121.669567567126,294.344734209672,0.0276103962174017,1.8723896037826,26.9753119696055,19833.1005597928,166.899440207159,1.15592092087811,0.00808206290849394,17.4349052473484,1.04407907912189,0.0401793185201802,0.00963622975131637,0.0102872074397773,0.0102801414209499,0.000215001291283328,0.0308505379933323,0.170405556816703,0.113341646931116,0.000601741355636912,583252.40531584,149342.129891804,12369058.466279,149342.129891804,4.02928065960265e-09,-6.59803785282115e-08,2424963.3537884,2.48144515131266e-10
