time_s,time_h,NTP_uM,NXP_uM,nt_uM,A_uM,T_uM,AT_uM,a_uM,CP_uM,C_uM,TLcat_uM,D_nt_uM,D_TLcat_uM,mRNA_molecules_uM,protein_molecules_uM
3820,1.06111111111111,1461.5690052953,0.155884125865188,132.508884726704,294.091026630941,0.00390462866785576,1.89609537133214,30.9590802998713,19820.0582561755,179.941743824474,1.0810549396756,21.059209966229,1.1189450603244,0.185586673286701,0.130080169327191
3830,1.06388888888889,1461.46858742526,0.155814593036938,132.80556120351,294.085902052949,0.00390292326054779,1.89609707673945,31.0614934109927,19819.7508688606,180.249131139402,1.07904604633791,21.1642745024201,1.12095395366209,0.186002186559537,0.130510476516776
3840,1.06666666666667,1461.3681701187,0.155744238844022,133.102001373548,294.080779747732,0.00390119697817688,1.89609880302182,31.1638601063268,19819.4436190114,180.556380988587,1.07704088606897,21.2695739127909,1.12295911393103,0.186417368870516,0.130940588682045
3850,1.06944444444444,1461.26775337413,0.155673069498414,133.398205423723,294.075659742235,0.00389944997820023,1.8961005500218,31.2661798542849,19819.1365082362,180.863491763806,1.07503945193172,21.3751080102605,1.12496054806828,0.186832220481404,0.131370503589432
3860,1.07222222222222,1461.16733719003,0.155601091172754,133.694173540787,294.070542063188,0.00389768241708759,1.89610231758291,31.3684521274144,19818.8295381306,181.170461869331,1.07304173700201,21.480876607896,1.126958262998,0.187246741653763,0.13180021902275
3870,1.075,1461.06692156493,0.155528309997117,133.989905911347,294.065426737099,0.0038958944502492,1.89610410554975,31.4706764027057,19818.5227102771,181.477289722855,1.07104773436866,21.5868795189125,1.12895226563134,0.187660932648945,0.132229732784478
3880,1.07777777777778,1460.96650649735,0.155454732073156,134.285402721861,294.060313790321,0.00389408623235459,1.89610591376764,31.5728521602421,19818.2160262486,181.783973751411,1.06905743713314,21.6931165566724,1.13094256286687,0.188074793728097,0.132659042690093
3890,1.08055555555556,1460.8660919858,0.155380363461361,134.580664158641,294.055203248987,0.0038922579170464,1.89610774208295,31.674978884414,19817.9094876049,182.090512395043,1.06707083840979,21.7995875346859,1.13292916159021,0.188488325152159,0.133088146573168
3900,1.08333333333333,1460.76567802884,0.155305210185178,134.875690407851,294.050095139034,0.00389040965703377,1.89610959034297,31.7770560635246,19817.6030958944,182.396904105611,1.06508793132577,21.9062922666108,1.13491206867423,0.188901527181864,0.133517042283717
3910,1.08611111111111,1460.665264625,0.155229278231277,135.170481655505,294.0449894862,0.00388854160409885,1.8961114583959,31.8790831897627,19817.2968526533,182.703147346715,1.063108709021,22.0132305662522,1.136891290979,0.189314400077738,0.133945727688079
3920,1.08888888888889,1460.56485177285,0.155152573549814,135.465038087473,294.039886316031,0.00388665390910332,1.8961133460909,31.9810597591774,19816.9907594064,183.00924059361,1.06113316464814,22.1204022475623,1.13886683535186,0.189726944100102,0.134374200668812
3930,1.09166666666667,1460.46443947096,0.155075102054695,135.759359889476,294.034785653877,0.0038847467219949,1.896115253278,32.0829852716506,19816.6848176668,183.315182333132,1.05916129137258,22.2278071246407,1.14083870862742,0.190139159509069,0.134802459124582
3940,1.09444444444444,1460.36402771789,0.154996869614322,136.053447247087,294.029687524855,0.00388282019159607,1.8961171798084,32.1848592317008,19816.3790289339,183.620971066121,1.05719308237261,22.3354450117344,1.1428069176274,0.190551046564548,0.135230500973533
3950,1.09722222222222,1460.26361651224,0.154917882074372,136.347300345736,294.024591953946,0.0038808744661258,1.89611912553387,32.2866811464944,19816.0733946986,183.926605301413,1.05522853083889,22.4433157232365,1.14477146916111,0.19096260552624,0.135658324144934
3960,1.1,1460.16320585259,0.154838145240319,136.640919370701,294.019498965924,0.00387890969280016,1.8961210903072,32.3884505273651,19815.7679164395,184.232083560432,1.05326762997486,22.5514190736874,1.14673237002515,0.191373836653643,0.136085926585568
3970,1.10277777777778,1460.06279573756,0.154757664881898,136.934304507117,294.014408585369,0.00387692601793473,1.89612307398206,32.4901668894221,19815.462595624,184.537404376006,1.05131037299656,22.6597548777739,1.14868962700345,0.191784740206046,0.136513306258076
3980,1.10555555555556,1459.96238616574,0.154676446733665,137.227455939971,294.009320836674,0.00387492358695818,1.89612507641304,32.5918297514973,19815.1574337078,184.842566292205,1.04935675313265,22.7683229503297,1.15064324686735,0.192195316442536,0.136940461140745
3990,1.10833333333333,1459.86197713577,0.154594496495253,137.520373854104,294.004235744045,0.00387290254441843,1.89612709745558,32.6934386361198,19814.8524321357,185.147567864267,1.04740676362438,22.8771231063345,1.15259323637563,0.192605565621994,0.137367389227394
4000,1.11111111111111,1459.76156864626,0.154511819831621,137.813058434209,293.999153331503,0.00387086303398882,1.89612913696601,32.7949930694909,19814.5475923415,185.452407658524,1.04546039772552,22.9861551609148,1.15453960227448,0.193015488003094,0.137794088527273
4010,1.11388888888889,1459.66116069586,0.154428422367064,138.105509864835,293.994073622853,0.00386880519830446,1.8961311948017,32.8964925820323,19814.2429157459,185.757084254054,1.04351764870258,23.0954189293433,1.15648235129742,0.193425083844307,0.138220557067363
4020,1.11666666666667,1459.56075328322,0.154344309697109,138.397728330384,293.988996641747,0.0038667291792856,1.89613327082071,32.9979367072905,19813.9384037606,186.061596239373,1.04157850983439,23.2049142270386,1.15842149016562,0.193834353403899,0.138646792887775
4030,1.11944444444444,1459.46034640698,0.154259487384705,138.68971401511,293.983922411656,0.0038646351180332,1.89613536488197,33.0993249822844,19813.6340577865,186.365942213485,1.03964297441225,23.3146408695653,1.16035702558775,0.19424329693993,0.139072794043212
4040,1.12222222222222,1459.35994006582,0.154173960956942,138.981467103125,293.978850955865,0.003862523154739,1.89613747684526,33.2006569478055,19813.3298792132,186.670120786788,1.03771103573997,23.4245986726338,1.16228896426003,0.194651914710259,0.139498558604225
4050,1.125,1459.2595342584,0.154087735907258,139.272987778392,293.973782297474,0.00386039342874497,1.89613960657125,33.3019321482121,19813.0258694195,186.974130580453,1.03578268713381,23.5347874521004,1.16421731286619,0.195060206972538,0.139924084656353
4060,1.12777777777778,1459.1591289834,0.154000817695671,139.56427622473,293.968716459409,0.00385824607854918,1.89614175392145,33.4031501314058,19812.7220297736,187.277970226355,1.03385792192244,23.645207023967,1.16614207807757,0.195468173984215,0.140349370300024
4070,1.13055555555556,1459.05872423951,0.153913211749021,139.85533262581,293.963653464415,0.00385608124181159,1.89614391875819,33.5043104488074,19812.418361633,187.581638366996,1.03193673344691,23.7558572043809,1.1680632665531,0.195875816002536,0.140774413650451
4080,1.13333333333333,1458.95832002543,0.153824923457804,140.146157165162,293.958593335044,0.00385389905528641,1.89614610094471,33.6054126556479,19812.1148663436,187.885133656389,1.03001911506074,23.8667378096351,1.16998088493927,0.19628313328454,0.141199212838857
4090,1.13611111111111,1458.85791633987,0.153735958179187,140.436750026165,293.953536093671,0.00385169965488794,1.89614830034511,33.7064563106872,19811.8115452408,188.188454759204,1.02810506012982,23.977848656168,1.17189493987019,0.196690126087066,0.141623766011291
4100,1.13888888888889,1458.75751318153,0.1536463212437,140.727111392058,293.948481762524,0.00384948317583612,1.89615051682416,33.807440975592,19811.5083996511,188.49160034889,1.02619456203219,24.0891895605627,1.17380543796782,0.197096794666748,0.142048071326017
4110,1.14166666666667,1458.65711054914,0.153556017946362,141.017241445931,293.943430363642,0.00384724975246523,1.89615275024753,33.9083662157561,19811.2054308898,188.794569110155,1.02428761415828,24.2007603395474,1.17571238584172,0.197503139280016,0.142472126956959
4120,1.14444444444444,1458.55670844143,0.153465053549991,141.307140370732,293.938381918891,0.00384499951829627,1.8961550004817,34.0092315999914,19810.902640262,189.097359738029,1.02238420991082,24.3125608099957,1.17761579008918,0.197909160183098,0.142895931092401
4130,1.14722222222222,1458.45630685713,0.153373433285428,141.596808349262,293.933336449968,0.00384273260604251,1.89615726739396,34.1100367005051,19810.6000290622,189.399970937798,1.02048434270476,24.4245907889255,1.17951565729525,0.19831485763202,0.143319481934896
4140,1.15,1458.35590579499,0.153281162351762,141.886245564178,293.928293978395,0.00384044914761505,1.89615955085238,34.2107810928771,19810.297598575,189.702401424936,1.0185880059673,24.5368500934998,1.1814119940327,0.198720231882602,0.143742777701164
4150,1.15277777777778,1458.25550525377,0.153188245915294,142.175452197992,293.923254525522,0.00383814927409939,1.8961618507259,34.311464356155,19809.9953500746,190.004649925387,1.01669519313789,24.6493385410261,1.18330480686211,0.199125283190465,0.1441658166225
4160,1.15555555555556,1458.15510523221,0.153094689106111,142.464428433072,293.918218112506,0.00383583311567711,1.89616416688432,34.4120860731724,19809.6932848234,190.306715176536,1.0148058976683,24.7620559489566,1.18519410233171,0.199530011811025,0.144588596946102
4170,1.15833333333333,1458.05470572911,0.153000497032061,142.753174451641,293.913184760381,0.00383350080194768,1.89616649919805,34.5126458292399,19809.3914040767,190.608595923244,1.01292011302221,24.8750021348876,1.1870798869778,0.199934417999497,0.14501111692958
4180,1.16111111111111,1457.95430674322,0.152905674766192,143.041690435778,293.908154489995,0.0038311524616399,1.89616884753836,34.6131432133188,19809.0897090786,190.910290921401,1.01103783267554,24.9881769165597,1.18896216732446,0.200338502010893,0.145433374845877
4190,1.16388888888889,1457.85390827334,0.15281022735074,143.329976567418,293.903127322029,0.00382878822270415,1.8961712117773,34.7135778176453,19808.7882010632,191.211798936787,1.00915905011637,25.1015801118576,1.19084094988363,0.200742264100025,0.145855368981703
4200,1.16666666666667,1457.75351031826,0.152714159797347,143.618033028352,293.898103277002,0.00382640821231772,1.89617359178768,34.8139492377088,19808.486881255,191.513118745009,1.00728375884482,25.2152115388101,1.19271624115518,0.201145704521501,0.146277097637432
4210,1.16944444444444,1457.65311287677,0.15261747708727,143.905860000226,293.893082375268,0.0038240125568901,1.89617598744311,34.9142570722306,19808.1857508685,191.814249131434,1.00541195237314,25.3290710155899,1.19458804762687,0.201548823529728,0.146698559127019
4220,1.17222222222222,1457.55271594769,0.152520184171599,144.193457664543,293.888064637021,0.00382160138206834,1.89617839861793,35.0145009231414,19807.8848111089,192.115188891124,1.00354362422558,25.4431583605136,1.19645637577442,0.201951621378912,0.147119751777905
4230,1.175,1457.45231952983,0.15242228596414,144.480826202663,293.883050082257,0.00381917481254778,1.89618082518745,35.1146803962178,19807.5840631692,192.415936830758,1.00167876793867,25.5574733920417,1.19832123206133,0.202354098323057,0.147540673933688
4240,1.17777777777778,1457.35192362201,0.152323787358847,144.7679657958,293.87803873086,0.00381673297253453,1.89618326702746,35.2147950995143,19807.2835082361,192.716491763894,0.999817377060639,25.6720159287778,1.20018262293936,0.202756254615967,0.147961323947539
4250,1.18055555555556,1457.25152822307,0.152224693216667,145.054876625027,293.873030602538,0.0038142759853959,1.8961857240146,35.314844644542,19806.9831474855,193.016852514527,0.997959445151801,25.7867857894693,1.2020405548482,0.203158090511243,0.148381700187151
4260,1.18333333333333,1457.15113333184,0.15212500836874,145.341558871273,293.86802571684,0.00381180397374499,1.89618819602625,35.4148286459783,19806.6829820838,193.31701791622,0.996104965784447,25.9017827930067,1.20389503421556,0.203559606262287,0.148801801033522
4270,1.18611111111111,1457.05073894716,0.15202473761692,145.628012715322,293.863024093155,0.00380931705945408,1.89619068294055,35.514746721618,19806.383013188,193.616986811949,0.994253932542807,26.0170067584239,1.2057460674572,0.2039608021223,0.149221624880748
4280,1.18888888888889,1456.95034506789,0.151923885733973,145.914238337817,293.858025750718,0.00380681536365968,1.89619318463634,35.6145984923525,19806.0832419459,193.916758054042,0.992406339023029,26.1324575048979,1.20759366097697,0.204361678344281,0.149641170135935
4290,1.19166666666667,1456.84995169288,0.151822457463784,146.200235919257,293.853030708607,0.00380429900676755,1.89619570099323,35.7143835821487,19805.7836694959,194.216330504117,0.990562178833156,26.2481348517486,1.20943782116685,0.204762235181032,0.150060435219112
4300,1.19444444444444,1456.74955882101,0.15172045751668,146.486005639997,293.848038985725,0.00380176810834065,1.89619823189166,35.814101618467,19805.4842969656,194.515703034347,0.988721445593246,26.3640386184392,1.21127855440676,0.20516247288515,0.150479418564988
4310,1.19722222222222,1456.64916645115,0.151617890578593,146.771547680252,293.843050600838,0.00379922278731927,1.89620077721268,35.9137522314348,19805.185125475,194.814874524955,0.98688413293509,26.4801686245753,1.21311586706491,0.205562391709036,0.150898118619474
4320,1.2,1456.54877458217,0.151514761308443,147.056862220091,293.838065572568,0.0037966631619585,1.89620333683804,36.0133350540782,19804.8861561351,195.113843864922,0.985050234502266,26.5965246899054,1.21494976549774,0.205961991904889,0.151316533840665
4330,1.20277777777778,1456.44838321297,0.15141107433529,147.341949439442,293.833083919375,0.00379408934975978,1.89620591065024,36.1128497225771,19804.5873900472,195.412609952753,0.983219743950209,26.7131066343201,1.21678025604979,0.206361273724709,0.151734662699904
4340,1.20555555555556,1456.34799234245,0.151306834260142,147.626809518092,293.828105659569,0.0037915014675147,1.89620849853248,36.2122958760987,19804.288828304,195.711171695977,0.981392654946143,26.829914277853,1.21860734505386,0.206760237420297,0.152152503681087
4350,1.20833333333333,1456.24760196949,0.151202045656152,147.911442635682,293.823130811312,0.00378889963130976,1.89621110036869,36.311673156778,19803.9904719889,196.009528011084,0.979568961169054,26.9469474406797,1.22043103883095,0.207158883243252,0.15257005528058
4360,1.21111111111111,1456.14721209302,0.151096713068811,148.195848971715,293.818159392614,0.00378628395653119,1.89621371604347,36.4109812096973,19803.6923221765,196.307677823469,0.977748656309671,27.064205943118,1.22225134369033,0.207557211444979,0.152987316007132
4370,1.21388888888889,1456.04682271195,0.150990841013344,148.480028705547,293.813191421325,0.0037836545578058,1.89621634544219,36.5102196831466,19803.3943799318,196.605620068214,0.975931734070534,27.1816896056283,1.22406826592947,0.207955222276677,0.153404284382969
4380,1.21666666666667,1455.9464338252,0.150884433977155,148.763982016397,293.808226915143,0.00378101154905721,1.89621898845094,36.6093882283778,19803.0966463106,196.903353689346,0.974118188165902,27.2993982488126,1.2258818118341,0.208352915989351,0.153820958942764
4390,1.21944444444444,1455.8460454317,0.150777496425648,149.047709083338,293.803265891648,0.00377835504363965,1.89622164495636,36.7084864990215,19802.7991223619,197.200877638078,0.972308012321534,27.4173316934148,1.22769198767847,0.208750292833806,0.154237338231183
4400,1.22222222222222,1455.74565753039,0.150670032794502,149.331210085303,293.798308368261,0.00377568515416131,1.89622431484584,36.8075141518595,19802.5018091248,197.498190875139,0.970501200274936,27.5354897603204,1.22949879972507,0.209147353060649,0.154653420806132
4410,1.225,1455.64527012021,0.150562047492549,149.614485201084,293.793354362255,0.00377300199255085,1.89622699800745,36.9064708465361,19802.2047076301,197.795292369905,0.968697745775249,27.6538722705568,1.23130225422475,0.209544096920286,0.155069205237547
4420,1.22777777777778,1455.54488320012,0.150453544901967,149.89753460933,293.788403890763,0.0037703056700619,1.89622969432994,37.0053562455387,19801.9078188996,198.092181100338,0.966897642583226,27.7724790452929,1.23310235741678,0.209940524662927,0.155484690107305
4430,1.23055555555556,1455.44449676906,0.150344529378455,150.180358488549,293.783456970774,0.00376759629727773,1.89623240370272,37.1041700141783,19801.6111439471,198.388856052928,0.965100884471208,27.891309905839,1.23489911552879,0.210336636538584,0.155899874009152
4440,1.23333333333333,1455.344110826,0.150235005251425,150.462957017107,293.778513619134,0.00376487398411587,1.89623512601588,37.202911820571,19801.3146837773,198.685316222639,0.963307465223107,28.0103646736467,1.2366925347769,0.210732432797069,0.156314755548618
4450,1.23611111111111,1455.24372536991,0.150124976818075,150.745330373231,293.773573852522,0.00376213883968952,1.89623786116031,37.301581336172,19801.0184393855,198.981560614519,0.961517378634569,28.1296431703091,1.23848262136543,0.211127913687999,0.156729333345261
4460,1.23888888888889,1455.14334039977,0.150014448355539,151.027478735004,293.768637687502,0.00375939097259262,1.89624060902741,37.4001782346721,19800.7224117596,199.277588240368,0.959730618512581,28.2491452175603,1.24026938148742,0.211523079460789,0.157143606028034
4470,1.24166666666667,1455.04295591456,0.149903424116036,151.309402280369,293.763705140506,0.00375663049078637,1.89624336950921,37.4987021924354,19800.4266018799,199.57339812006,0.957947178675602,28.3688706372749,1.2420528213244,0.211917930364662,0.157557572237123
4480,1.24444444444444,1454.94257191327,0.149791908324271,151.591101187129,293.758776227816,0.0037538575015387,1.89624614249846,37.5971528887316,19800.1310107177,199.868989282246,0.956167052953634,28.4888192514688,1.24383294704637,0.21231246664864,0.157971230624923
4490,1.24722222222222,1454.84218839489,0.149679905179405,151.872575632945,293.753850965577,0.00375107211147062,1.89624892788853,37.695530005556,19799.8356392362,200.164360763807,0.95439023518814,28.6089908822986,1.24560976481186,0.212706688561548,0.158384579855277
4500,1.25,1454.74180535843,0.149567418855227,152.153825795338,293.748929369799,0.00374827442656061,1.89625172557344,37.7938332276108,19799.5404883902,200.459511609802,0.952616719232021,28.7293853520615,1.24738328076798,0.213100596352014,0.158797618603407
4510,1.25277777777778,1454.6414228029,0.149454453500329,152.434851851689,293.744011456354,0.00374546455214897,1.89625453544785,37.8920622422873,19799.2455591266,200.754440873409,0.9508464989496,28.8500024831951,1.2491535010504,0.213494190268472,0.159210345555829
4520,1.25555555555556,1454.54104072731,0.149341013238238,152.715653979237,293.73909724098,0.00374264259294105,1.89625735740706,37.9902167396511,19798.9508523841,201.049147615886,0.949079568216594,28.9708420982778,1.25092043178341,0.213887470559155,0.159622759410299
4530,1.25833333333333,1454.44065913068,0.149227102159262,152.99623235508,293.734186739239,0.00373980865277999,1.89626019134722,38.0882964132336,19798.656369091,201.34363090896,0.947315920920391,29.0919040200284,1.25268407907961,0.214280437472101,0.160034858879133
4540,1.26111111111111,1454.34027801204,0.149112724341322,153.276587156179,293.72927996662,0.00373696283522547,1.89626303716477,38.186300958007,19798.3621101713,201.637889828706,0.9455555509593,29.2131880713055,1.2544444490407,0.214673091255153,0.160446642680702
4550,1.26388888888889,1454.23989737043,0.148997883832781,153.556718559352,293.724376938455,0.00373410524307587,1.89626589475692,38.2842300720509,19798.0680765394,201.931923460585,0.943798452243135,29.3346940751078,1.25620154775687,0.215065432155955,0.160858109546433
4560,1.26666666666667,1454.13951720487,0.148882584657518,153.836626741279,293.719477669947,0.00373123597850883,1.89626876402149,38.382083456058,19797.774269102,202.225730897951,0.942044618693027,29.4564218545742,1.25795538130698,0.215457460421959,0.161269258218731
4570,1.26944444444444,1454.03913751442,0.148766830815093,154.116311878497,293.714582176162,0.00372835514308532,1.89627164485691,38.4798608133169,19797.480688758,202.519311242,0.940294044241399,29.5783712329832,1.2597059557586,0.215849176300416,0.161680087450911
4580,1.27222222222222,1453.93875829814,0.148650626280911,154.395774147407,293.709690472041,0.0037254628377538,1.89627453716225,38.5775618496948,19797.1873363983,202.812663601713,0.938546722831945,29.7005420337533,1.26145327716806,0.216240580038385,0.162090596007121
4590,1.275,1453.83837955507,0.148533975006393,154.675013724268,293.704802572393,0.00372255916285433,1.89627744083714,38.6751862736202,19796.8942129062,203.105787093809,0.936802648419607,29.8229340804426,1.2631973515804,0.216631671882728,0.16250078266227
4600,1.27777777777778,1453.73800128428,0.148416880917229,154.954030785199,293.699918491888,0.00371964421808164,1.89628035578192,38.7727337962474,19796.6013191567,203.39868084324,0.935061814970627,29.9455471967488,1.26493818502938,0.217022452080111,0.16291064620272
4610,1.28055555555556,1453.63762348485,0.148299347912143,155.232825506182,293.695038245056,0.00371671810245875,1.89628328189754,38.8702041315737,19796.3086560164,203.691343983542,0.93332421646257,30.0683812065093,1.26667578353743,0.217412920877005,0.16332018542678
4620,1.28333333333333,1453.53724615584,0.148181379874128,155.511398063056,293.690161846334,0.00371378091458026,1.89628621908542,38.9675969953638,19796.0162243464,203.983775653593,0.931589846883907,30.1914359337003,1.2684101531161,0.217803078519686,0.163729399140184
4630,1.28611111111111,1453.43686929634,0.148062980659157,155.789748631524,293.685289310018,0.00371083275236908,1.89628916724763,39.0649121062271,19795.7240249991,204.27597500086,0.929858700234404,30.3147112024373,1.2701412997656,0.218192925254235,0.164138286160618
