time_s,V_TX_uM_s,V_nt_deg_uM_s,V_RS_uM_s,V_TL_uM_s,V_TL_deg_uM_s,V_EN_uM_s,D_nt_uM,D_TLcat_uM
290,0.0100943307317307,0.00022920401880756,0.000768768588420221,0.000676659389209664,0.000387712480031469,0.0021428622492989,0.0333617207411821,0.115524300906079
300,0.0100943221313952,0.000237014102557924,0.000733455890159627,0.000698118718154534,0.00038699200506804,0.00212710257831811,0.0356928165083411,0.11939782221484
310,0.0100943135157015,0.000244817996355375,0.000723066323253691,0.000719456241471122,0.000386272868942537,0.00214636727246987,0.0381019821591638,0.123264145470232
320,0.010094304891347,0.000252615705091162,0.000726593192296467,0.000740673386075993,0.000385555069167037,0.00218510911038642,0.0405891558185763,0.12712328404819
330,0.010094296262087,0.000260407233656688,0.000737866770009729,0.000761771199840358,0.000384838603258238,0.00223461095590912,0.0431542756604197,0.130975251299795
340,0.0100942876300261,0.000268192586941738,0.000753429461951198,0.00078275050895257,0.000384123468737455,0.00228998720132991,0.0457972799074421,0.134820060551315
350,0.0100942789963437,0.000275971769833494,0.000771343881973574,0.000803612009792705,0.000383409663130608,0.00234850044860782,0.0485181068312771,0.138657725104256
360,0.0100942703617004,0.000283744787215974,0.00079052460613303,0.000824356322462976,0.000382697183968214,0.00240861737184007,0.0513166947524148,0.142488258235408
370,0.0100942617264661,0.000291511643969728,0.00081036362788104,0.000844984021923488,0.000381986028785379,0.00246947941936182,0.054192982040168,0.146311673196885
380,0.0100942530908479,0.000299272344971666,0.000830520466786308,0.000865495656074602,0.00038127619512179,0.00253060616604273,0.0571469071126371,0.150127983216179
390,0.0100942444549613,0.000307026895094958,0.000850804550133524,0.000885891756245809,0.000380567680521707,0.00259172906893527,0.060178408436673,0.153937201496199
400,0.0100942358188711,0.000314775299208987,0.000871109306684761,0.000906172843273403,0.00037986048253395,0.00265269831214068,0.0632874245278392,0.15773934121532
410,0.0100942271826131,0.00032251756217932,0.000891375237274932,0.000926339431019576,0.000379154598711898,0.0027134306086962,0.0664738939503742,0.16153441552743
420,0.0100942185462071,0.000330253688867694,0.000911569218904485,0.000946392028409886,0.000378450026613473,0.00277387994813503,0.0697377553171528,0.16532243756197
430,0.0100942099096641,0.000337983684132006,0.000931672910333025,0.000966331140612873,0.000377746763801138,0.00283402120856853,0.0730789472896483,0.169103420423986
440,0.0100942012729896,0.000345707552826316,0.000951676251917169,0.000986157269724671,0.000377044807841884,0.00289384096945965,0.0764974085778934,0.172877377194169
450,0.0100941926361869,0.000353425299800845,0.000971573825726959,0.0010058709151671,0.000376344156307223,0.00295333236697928,0.0799930779404424,0.176644320928905
460,0.0100941839992571,0.000361136929901973,0.000991362812713044,0.00102547257392129,0.000375644806773181,0.00301249220696447,0.0835658941843327,0.180404264660315
470,0.0100941753622009,0.000368842447972246,0.00101104185143869,0.00104496274066558,0.000374946756820287,0.00307131935172208,0.0872157961650461,0.184157221396305
480,0.0100941667250182,0.000376541858850376,0.00103061039462431,0.00106434190785943,0.000374250004033567,0.00312981381086712,0.0909427227864709,0.187903204120608
490,0.0100941580877087,0.000384235167371245,0.00105006835134216,0.00108361056579516,0.000373554546002534,0.00318797623558799,0.0947466130008632,0.191642225792828
500,0.0100941494502721,0.000391922378365904,0.0010694158858487,0.00110276920263183,0.000372860380321181,0.00324580763426588,0.0986274058088088,0.19537429934849
510,0.0100941408127078,0.000399603496661583,0.00108865330372803,0.00112181830441878,0.000372167504587971,0.00330330921165339,0.102585040259185,0.199099437699079
520,0.0100941321750152,0.000407278527081686,0.00110778098899941,0.00114075835511305,0.000371475916405832,0.00336048228030372,0.106619455449122,0.202817653732086
530,0.0100941235371938,0.000414947474445802,0.0011267993693774,0.00115958983659319,0.000370785613382143,0.00341732821095187,0.110730590523966,0.206528960311056
540,0.010094114899243,0.0004226103435697,0.00114570889554888,0.00117831322867138,0.000370096593128733,0.00347384840311094,0.114918384677238,0.21023337027563
550,0.0100941062611622,0.000430267139265339,0.00116451003023449,0.00119692900910412,0.000369408853261864,0.00353004427116144,0.119182777150597,0.213930896441589
560,0.0100940976229507,0.000437917866340867,0.00118320324243116,0.00121543765360234,0.000368722391402233,0.00358591723445279,0.123523707233806,0.217621551600897
570,0.0100940889846079,0.000445562529600623,0.00120178900348271,0.00123383963584105,0.000368037205174955,0.00364146871191226,0.127941114264689,0.221305348521748
580,0.0100940803461334,0.000453201133845144,0.00122026778493507,0.00125213542746887,0.000367353292209558,0.00369670012004098,0.132434937629095,0.224982299948608
590,0.0100940717075263,0.000460833683871166,0.00123864005771653,0.00127032549811722,0.000366670650139979,0.00375161287146098,0.137005116760859,0.228652418602264
600,0.0100940630687863,0.000468460184471628,0.00125690629149285,0.00128841031540945,0.000365989276604542,0.0038062083735563,0.141651591141747,0.232315717179878
610,0.0100940544299126,0.000476080640435672,0.00127506695475103,0.00130639034496988,0.000365309169245972,0.0038604880288267,0.146374300301466,0.235972208354987
620,0.0100940457909046,0.000483695056548649,0.00129312251388637,0.00132426605043287,0.000364630325711364,0.00391445323372327,0.151173183817567,0.23962190477761
630,0.0100940371517618,0.00049130343759212,0.00131107343375479,0.00134203789345169,0.000363952743652196,0.0039681053793244,0.156048181315471,0.243264819074213
640,0.0100940285124836,0.00049890578834386,0.00132892017695619,0.00135970633370747,0.000363276420724305,0.00402144585046992,0.160999232468382,0.246900963847821
650,0.0100940198730693,0.000506502113577863,0.00134666320421026,0.00137727182891802,0.000362601354587878,0.00407447602618263,0.16602627699723,0.250530351678073
660,0.0100940112335185,0.00051409241806434,0.00136430297433684,0.0013947348348466,0.000361927542907463,0.00412719727968167,0.171129254670722,0.254152995121166
670,0.0100940025938304,0.000521676706569728,0.00138183994422964,0.00141209580531069,0.000361254983351936,0.00417961097834957,0.176308105305204,0.25776890671002
680,0.0100939939540046,0.000529254983856691,0.00139927456887368,0.00142935519219064,0.000360583673594507,0.00423171848381218,0.181562768764668,0.261378098954261
690,0.0100939853140404,0.000536827254684115,0.00141660730131141,0.00144651344543844,0.000359913611312719,0.00428352115185701,0.186893184960758,0.264980584340217
700,0.0100939766739373,0.000544393523807127,0.00143383859262043,0.00146357101308624,0.000359244794188418,0.00433502033248128,0.192299293852631,0.268576375331083
710,0.0100939680336947,0.000551953795977083,0.00145096889206708,0.00148052834125497,0.000358577219907767,0.00438621737006644,0.197781035447018,0.272165484366841
720,0.010093959393312,0.000559508075941579,0.00146799864692306,0.0014973858741629,0.000357910886161225,0.00443711360314635,0.203338349798131,0.275747923864378
730,0.0100939507527887,0.000567056368444452,0.00148492830249662,0.00151414405413409,0.000357245790643542,0.00448771036446003,0.208971177007629,0.279323706217511
740,0.0100939421121241,0.000574598678225782,0.00150175830226393,0.00153080332160687,0.000356581931053754,0.00453800898118969,0.214679457224604,0.282892843797018
750,0.0100939334713178,0.000582135010021898,0.00151848908779786,0.00154736411514225,0.000355919305095171,0.00458801077480433,0.220463130645525,0.28645534895069
760,0.0100939248303691,0.000589665368565376,0.00153512109876302,0.00156382687143227,0.000355257910475372,0.0046377170611095,0.226322137514204,0.290011234003376
770,0.0100939161892775,0.000597189758585047,0.00155165477291436,0.00158019202530836,0.000354597744906193,0.00468712915026291,0.232256418121759,0.293560511257024
780,0.0100939075480424,0.000604708184805997,0.00156809054626606,0.00159646000974961,0.000353938806103727,0.00473624834701326,0.238265912806582,0.297103192990713
790,0.0100938989066633,0.000612220651949571,0.00158442885288511,0.001612631255891,0.000353281091788307,0.00478507595041938,0.244350561954294,0.300639291460711
800,0.0100938902651397,0.000619727164733376,0.00160067012501568,0.00162870619303165,0.000352624599684505,0.00483361325404478,0.250510305997712,0.30416881890051
810,0.0100938816234709,0.000627227727871283,0.0016168147930795,0.00164468524864297,0.000351969327521119,0.00488186154598114,0.256745085416811,0.307691787520864
820,0.0100938729816564,0.00063472234607343,0.00163286328567501,0.00166056884837678,0.000351315273031169,0.00492982210884274,0.263054840738687,0.311208209509839
830,0.0100938643396957,0.000642211024046228,0.0016488160295739,0.0016763574160734,0.000350662433951889,0.00497749621978328,0.269439512537516,0.314718097032854
840,0.0100938556975883,0.000649693766492359,0.00166467344968621,0.00169205137376975,0.000350010808024714,0.00502488515044905,0.275899041434522,0.318221462232716
850,0.0100938470553335,0.000657170578110784,0.00168043596916622,0.00170765114170726,0.000349360392995281,0.00507199016716059,0.282433368097937,0.321718317229671
860,0.0100938384129308,0.00066464146359674,0.00169610400934445,0.00172315713833996,0.000348711186613411,0.0051188125308117,0.289042433242963,0.325208674121444
870,0.0100938297703798,0.00067210642764175,0.00171167798975031,0.00173856978034233,0.000348063186633111,0.00516535349691664,0.295726177631736,0.328692544983274
880,0.0100938211276798,0.00067956547493362,0.00172715832812806,0.00175388948261722,0.000347416390812558,0.0052116143156538,0.302484542073289,0.332169941867967
890,0.0100938124848304,0.000687018610156446,0.00174254544051295,0.00176911665830372,0.000346770796914099,0.00525759623198236,0.309317467423518,0.335640876805918
900,0.010093803841831,0.000694465837990614,0.00175783974110898,0.00178425171878498,0.000346126402704237,0.00530330048547773,0.316224894585139,0.339105361805176
910,0.010093795198681,0.000701907163112804,0.00177304164233523,0.00179929507369595,0.000345483205953624,0.00534872831041152,0.323206764507647,0.342563408851483
920,0.01009378655538,0.000709342590195994,0.00178815155487116,0.0018142471309312,0.000344841204437054,0.00539388093583004,0.330263018187291,0.346015029908307
930,0.0100937779119274,0.000716772123909463,0.00180316988764373,0.00182910829665254,0.000344200395933459,0.00543875958554777,0.337393596667024,0.349460236916885
940,0.0100937692683227,0.000724195768918791,0.00181809704790076,0.00184387897529675,0.000343560778225897,0.00548336547826075,0.344598441036486,0.352899041796252
950,0.0100937606245654,0.000731613529885863,0.00183293344124867,0.00185855956958321,0.000342922349101552,0.0055276998276111,0.351877492431962,0.356331456443267
960,0.0100937519806549,0.000739025411468876,0.00184767947137506,0.00187315048052143,0.000342285106351709,0.0055717638418203,0.35923069203631,0.359757492732744
970,0.0100937433365907,0.000746431418322337,0.00186233554033719,0.0018876521074187,0.000341649047771762,0.00561555872409697,0.366657981078962,0.363177162517408
980,0.0100937346923724,0.000753831555097069,0.00187690204848703,0.00190206484788755,0.000341014171161198,0.00565908567254729,0.374159300835876,0.366590477627964
990,0.0100937260479994,0.000761225826440212,0.0018913793944791,0.00191638909785325,0.000340380474323596,0.00570234588019859,0.381734592629496,0.369997449873136
1000,0.0100937174034712,0.000768614236995223,0.0019057679753096,0.00193062525156136,0.000339747955066633,0.00574534053498878,0.38938379782876,0.373398091039607
1010,0.0100937087587872,0.000775996791401887,0.00192006818625572,0.00194477370158493,0.000339116611202034,0.00578807081986474,0.39710685784897,0.376792412892286
1020,0.0100937001139471,0.000783373494296314,0.00193428042093479,0.00195883483883206,0.000338486440545602,0.00583053791274979,0.404903714151822,0.380180427174181
1030,0.0100936914689502,0.000790744350310944,0.00194840507130014,0.00197280905255314,0.000337857440917194,0.00587274298658039,0.412774308245355,0.383562145606479
1040,0.0100936828237961,0.000798109364074548,0.00196244252764832,0.00198669673034823,0.000337229610140722,0.00591468720933019,0.420718581683913,0.386937579888591
1050,0.0100936741784842,0.000805468540212231,0.0019763931785632,0.00200049825817438,0.000336602946044146,0.00595637174389835,0.428736476068128,0.390306741698136
1060,0.0100936655330142,0.000812821883345438,0.00199025741100182,0.00201421402035275,0.000335977446459464,0.00599779774829813,0.436827933044858,0.393669642691052
1070,0.0100936568873854,0.000820169398091954,0.00200403561033501,0.00202784439957581,0.00033535310922269,0.00603896637574974,0.44499289430714,0.397026294501664
1080,0.0100936482415974,0.000827511089065908,0.00201772816027217,0.00204138977691459,0.000334729932173865,0.00607987877452771,0.453231301594176,0.400376708742656
1090,0.0100936395956497,0.000834846960877777,0.00203133544289835,0.00205485053182577,0.000334107913157044,0.00612053608804637,0.461543096691294,0.403720897005134
1100,0.0100936309495417,0.000842177018134385,0.00204485783867471,0.00206822704215883,0.00033348705002029,0.00616093945485998,0.469928221429909,0.407058870858655
1110,0.0100936223032731,0.000849501265438908,0.00205829572642473,0.00208151968416312,0.000332867340615673,0.00620109000861719,0.478386617687511,0.410390641851217
1120,0.0100936136568433,0.000856819707390881,0.00207164948341074,0.00209472883249478,0.00033224878279924,0.00624098887830609,0.486918227387564,0.413716221509459
1130,0.0100936050102519,0.000864132348586194,0.00208491948528106,0.00210785486022383,0.000331631374431027,0.0062806371880829,0.495522992499522,0.417035621338564
1140,0.0100935963634983,0.000871439193617101,0.00209810610609385,0.00212089813884111,0.000331015113375044,0.00632003605734767,0.504200855038782,0.42034885282234
1150,0.010093587716582,0.000878740247072217,0.00211120971832421,0.00213385903826524,0.000330399997499274,0.00635918660076597,0.51295175706664,0.423655927423257
1160,0.0100935790695027,0.000886035513536524,0.00212423069289138,0.00214673792684957,0.00032978602467567,0.00639808992825737,0.521775640690288,0.426956856582419
1170,0.0100935704222598,0.000893324997591376,0.00213716939912686,0.0021595351713889,0.000329173192780128,0.00643674714508134,0.53067244806272,0.430251651719742
1180,0.0100935617748528,0.000900608703814499,0.00215002620480327,0.0021722511371264,0.000328561499692491,0.00647515935182299,0.539642121382728,0.433540324233915
1190,0.0100935531272813,0.000907886636779994,0.00216280147614249,0.00218488618776041,0.000327950943296545,0.00651332764441292,0.548684602894866,0.436822885502442
1200,0.0100935444795448,0.00091515880105834,0.00217549557782009,0.00219744068545122,0.000327341521480006,0.00655125311415316,0.557799834889407,0.440099346881684
1210,0.0100935358316428,0.000922425201216398,0.00218810887296059,0.0022099149908278,0.000326733232134521,0.00658893684769347,0.566987759702327,0.443369719706872
1220,0.0100935271835748,0.000929685841817411,0.00220064172315041,0.00222230946299455,0.000326126073155658,0.00662637992707499,0.576248319715254,0.446634015292157
1230,0.0100935185353405,0.000936940727421012,0.00221309448847051,0.00223462445953782,0.000325520042442883,0.00666358342984862,0.585581457355406,0.449892244930732
1240,0.0100935098869393,0.000944189862583224,0.00222546752747289,0.0022468603365327,0.000324915137899571,0.00670054842898007,0.59498711509559,0.453144419894778
1250,0.0100935012383708,0.000951433251856459,0.00223776119719711,0.00225901744854955,0.00032431135743299,0.00673727599290718,0.604465235454152,0.456390551435533
1260,0.0100934925896344,0.00095867089978953,0.00224997585317288,0.00227109614866066,0.000323708698954301,0.00677376718554977,0.614015760994948,0.459630650783324
1270,0.0100934839407299,0.00096590281092764,0.00226211184936468,0.00228309678844686,0.000323107160378562,0.00681002306617524,0.623638634327339,0.462864729147513
1280,0.0100934752916566,0.000973128989812401,0.00227416953833785,0.00229501971800373,0.000322506739624679,0.00684604468981627,0.633333798106064,0.466092797716779
1290,0.0100934666424141,0.000980349440981827,0.00228614927113421,0.00230686528594834,0.000321907434615433,0.00688183310696429,0.643101195031281,0.469314867658957
1300,0.0100934579930021,0.000987564168970338,0.00229805139731493,0.00231863383942568,0.000321309243277469,0.00691738936367995,0.652940767848507,0.472530950121134
1310,0.0100934493434199,0.000994773178308767,0.00230987626496725,0.00233032572411501,0.000320712163541278,0.00695271450161345,0.662852459348584,0.475741056229686
1320,0.0100934406936673,0.00100197647352435,0.00232162422070792,0.00234194128423632,0.000320116193341202,0.00698780955801329,0.672836212367646,0.478945197090311
1330,0.0100934320437437,0.00100917405914076,0.00233329560964153,0.00235348086255684,0.000319521330615443,0.0070226755655722,0.682891969787133,0.48214338378794
1340,0.0100934233936487,0.00101636593967805,0.00234489077549014,0.00236494480039696,0.000318927573305999,0.00705731355289036,0.693019674533626,0.4853356273871
1350,0.0100934147433818,0.00102355211965274,0.00235641006049864,0.00237633343763685,0.000318334919358705,0.00709172454413089,0.703219269578916,0.488521938931688
1360,0.0100934060929427,0.00103073260357775,0.00236785380546917,0.00238764711272267,0.000317743366723214,0.00712590955913994,0.713490697939939,0.491702329445083
1370,0.0100933974423308,0.00103790739596241,0.00237922234976759,0.00239888616267279,0.000317152913352986,0.00715986961346637,0.723833902678744,0.494876809930181
1380,0.0100933887915457,0.00104507650131252,0.00239051603132836,0.00241005092308405,0.000316563557205285,0.00719360571837322,0.734248826902452,0.498045391369433
1390,0.0100933801405871,0.00105223992413028,0.00240173518663521,0.0024211417281381,0.000315975296241198,0.00722711888072527,0.744735413763284,0.501208084724737
1400,0.0100933714894544,0.00105939766891434,0.00241288015079284,0.00243215891060709,0.000315388128425562,0.00726041010334244,0.755293606458378,0.504364900937835
1410,0.0100933628381472,0.00106654974015977,0.00242395125747976,0.00244310280186018,0.000314802051727009,0.00729348038474508,0.765923348229873,0.507515850930057
1420,0.0100933541866651,0.00107369614235812,0.00243494883896942,0.00245397373186955,0.000314217064117945,0.00732633071924865,0.776624582364841,0.510660945602444
1430,0.0100933455350077,0.00108083687999735,0.00244587322613656,0.00246477202921645,0.000313633163574544,0.00735896209698292,0.787397252195246,0.513800195835783
1440,0.0100933368831745,0.00108797195756187,0.00245672474846141,0.00247549802109726,0.000313050348076741,0.00739137550390282,0.798241301097917,0.516933612490639
1450,0.0100933282311651,0.00109510137953254,0.00246750373399911,0.00248615203332972,0.000312468615608249,0.00742357192166419,0.809156672494564,0.520061206407263
1460,0.0100933195789791,0.0011022251503867,0.00247821050947887,0.00249673439035836,0.000311887964156491,0.0074555523280033,0.820143309851606,0.52318298840596
1470,0.0100933109266161,0.00110934327459809,0.00248884540023411,0.00250724541526092,0.000311308391712644,0.00748731769646031,0.831201156680248,0.526298969286856
1480,0.0100933022740756,0.00111645575663697,0.00249940873022961,0.00251768542975416,0.000310729896271618,0.00751886899647921,0.842330156536411,0.52940915983001
1490,0.0100932936213572,0.00112356260097002,0.00250990082206771,0.00252805475419972,0.000310152475832045,0.00755020719342654,0.853530253020703,0.532513570795455
1500,0.0100932849684606,0.00113066381206039,0.00252032199699178,0.00253835370761005,0.00030957612839628,0.00758133324860128,0.864801389778379,0.535612212923225
1510,0.0100932763153852,0.0011377593943677,0.00253067257484267,0.00254858260765441,0.000309000851970411,0.00761224811909134,0.876143510499358,0.538705096933271
1520,0.0100932676621307,0.00114484935234805,0.00254095287418917,0.00255874177066425,0.000308426644564199,0.00764295275819734,0.887556558918065,0.541792233525811
1530,0.0100932590086967,0.00115193369045399,0.00255116321223237,0.00256883151163933,0.000307853504191113,0.00767344811511939,0.899040478813494,0.544873633381111
1540,0.0100932503550827,0.00115901241313457,0.00256130390483957,0.00257885214425345,0.000307281428868315,0.00770373513506634,0.910595214009143,0.547949307159596
1550,0.0100932417012883,0.00116608552483528,0.00257137526655031,0.00258880398086013,0.00030671041661665,0.00773381475927391,0.922220708372986,0.551019265501881
1560,0.0100932330473132,0.00117315302999814,0.00258137761058032,0.00259868733249835,0.000306140465460641,0.00776368792501533,0.933916905817432,0.554083519028811
1570,0.0100932243931569,0.00118021493306161,0.00259131124878686,0.00260850250889845,0.000305571573428506,0.00779335556547107,0.945683750299342,0.557142078341365
1580,0.010093215738819,0.00118727123846066,0.00260117649177563,0.00261824981848725,0.000305003738552091,0.00782281861011562,0.957521185819873,0.560194954021011
1590,0.0100932070842991,0.00119432195062674,0.0026109736488242,0.00262792956839411,0.000304436958866915,0.00785207798443412,0.969429156424537,0.563242156629487
1600,0.0100931984295969,0.00120136707398779,0.00262070302791048,0.00263754206445644,0.000303871232412143,0.00788113461002263,0.981407606203142,0.566283696708908
1610,0.0100931897747119,0.00120840661296825,0.00263036493571857,0.00264708761122525,0.000303306557230584,0.00790998940460579,0.99345647928976,0.569319584781803
1620,0.0100931811196437,0.00121544057198905,0.00263995967764301,0.00265656651197071,0.000302742931368686,0.00793864328204814,1.00557571986268,0.572349831351146
1630,0.0100931724643919,0.00122246895546762,0.00264948755776164,0.0026659790686879,0.00030218035287655,0.00796709715223782,1.01776527214446,0.575374446900264
1640,0.0100931638089561,0.00122949176781791,0.00265894887892292,0.00267532558210181,0.000301618819807865,0.00799535192143522,1.0300250804017,0.578393441893195
1650,0.010093155153336,0.00123650901345034,0.0026683439426852,0.00268460635167318,0.000301058330219949,0.00802340849202027,1.04235508894518,0.581406826774464
1660,0.0100931464975311,0.00124352069677188,0.00267767304934059,0.00269382167560388,0.00030049888217373,0.0080512677625837,1.05475524212976,0.584414611969188
1670,0.0100931378415411,0.00125052682218598,0.00268693649792075,0.00270297185084234,0.000299940473733739,0.00807893062794419,1.06722548435433,0.58741680788312
1680,0.0100931291853655,0.00125752739409261,0.00269613458620046,0.00271205717308892,0.000299383102968103,0.00810639797915835,1.07976576006183,0.59041342490267
1690,0.010093120529004,0.00126452241688826,0.00270526761065878,0.00272107793680159,0.000298826767948568,0.00813367070337797,1.09237601373922,0.593404473394791
1700,0.0100931118724562,0.00127151189496595,0.00271433586659829,0.00273003443520058,0.00029827146675042,0.00816074968427453,1.10505618991732,0.596389963707416
1710,0.0100931032157217,0.0012784958327152,0.00272333964805599,0.00273892696027425,0.000297717197452537,0.00818763580171636,1.11780623317091,0.599369906169155
1720,0.0100930945588002,0.00128547423452206,0.00273227924783527,0.00274775580278428,0.000297163958137365,0.00821432993188041,1.13062608811861,0.602344311089431
1730,0.0100930859016912,0.00129244710476913,0.00274115495751155,0.00275652125227091,0.000296611746890915,0.00824083294726911,1.14351569942293,0.605313188758516
1740,0.0100930772443943,0.0012994144478355,0.00274996706743781,0.00276522359705819,0.000296060561802753,0.00826714571672716,1.15647501179015,0.608276549447562
1750,0.0100930685869092,0.00130637626809684,0.00275871586672749,0.00277386312425935,0.000295510400966004,0.00829326910537691,1.16950396997036,0.611234403408575
1760,0.0100930599292355,0.00131333256992531,0.00276740164325657,0.00278244011978199,0.000294961262477354,0.00831920397462293,1.18260251875742,0.61418676087444
1770,0.0100930512713729,0.00132028335768964,0.00277602468376185,0.00279095486833279,0.000294413144436982,0.00834495118250145,1.19577060298881,0.617133632059233
1780,0.0100930426133209,0.00132722863575508,0.00278458527374687,0.00279940765342317,0.000293866044948618,0.00837051158333968,1.20900816754571,0.620075027157963
1790,0.0100930339550793,0.00133416840848345,0.00279308369751819,0.00280779875737427,0.000293319962119514,0.00839588602788297,1.22231515735294,0.623010956346698
1800,0.0100930252966475,0.00134110268023309,0.00280152023819078,0.00281612846132205,0.000292774894060435,0.00842107536331103,1.23569151737892,0.625941429782602
1810,0.0100930166380253,0.0013480314553589,0.00280989517769339,0.00282439704522237,0.000292230838885661,0.00844608043325425,1.24913719263561,0.628866457603969
1820,0.0100930079792122,0.00135495473821233,0.0028182087967303,0.00283260478785635,0.000291687794712999,0.00847090207765929,1.26265212817861,0.631786049930111
1830,0.010092999320208,0.00136187253314139,0.00282646137485783,0.00284075196683492,0.000291145759663735,0.00849554113305091,1.27623626910692,0.634700216861639
1840,0.0100929906610122,0.00136878484449065,0.0028346531904829,0.0028488388586039,0.000290604731862631,0.00851999843252475,1.289889560563,0.637608968480476
1850,0.0100929820016245,0.00137569167660122,0.00284278452082796,0.00285686573844921,0.000290064709437945,0.0085442748056241,1.30361194773276,0.640512314849752
1860,0.0100929733420446,0.0013825930338108,0.00285085564195389,0.00286483288050178,0.000289525690521414,0.00856837107841654,1.31740337584551,0.643410266013902
1870,0.010092964682272,0.00138948892045363,0.00285886682876517,0.00287274055774244,0.000288987673248241,0.00859228807350964,1.33126379017388,0.646302831998701
1880,0.0100929560223064,0.00139637934086055,0.00286681835501509,0.00288058904200689,0.000288450655757098,0.0086160266100668,1.34519313603386,0.649190022811298
1890,0.0100929473621475,0.00140326429935893,0.00287471049325336,0.00288837860399097,0.000287914636190154,0.0086395875036055,1.35919135878482,0.652071848440029
