time_s,time_h,NTP_uM,NXP_uM,nt_uM,A_uM,T_uM,AT_uM,a_uM,CP_uM,C_uM,TLcat_uM,D_nt_uM,D_TLcat_uM,mRNA_molecules_uM,protein_molecules_uM
170,0.0472222222222222,1499.40254386632,0.673797422927889,1.70452650142936,295.730196969567,0.0441789200982151,1.85582107990179,0.0282909331747758,19915.2211549765,84.778845023473,2.13152430593393,0.0115006103624881,0.0684756940660734,0.00238729201880863,0.000118869467120907
180,0.05,1499.43665150164,0.436423043343651,1.80408092599206,295.688886412673,0.0263082090321531,1.87369179096785,0.0324493620179912,19914.1492526015,85.8507473984245,2.12756335555069,0.0128900240999799,0.0724366444493122,0.00252672398598328,0.000136341857218451
190,0.0527777777777778,1499.45283512939,0.270744608897804,1.90355661979643,295.663457346829,0.0153479078873419,1.88465209211266,0.0368568262346544,19913.4661779219,86.5338220780571,2.12360976568776,0.0143582537642768,0.076390234312244,0.0026660456859894,0.000154860614431321
200,0.0555555555555556,1499.45437050518,0.163659153227154,2.00295358905242,295.648299084363,0.00885839999809365,1.89114160000191,0.0415047126451905,19913.0466314443,86.953368555598,2.11966352266729,0.0159052370023304,0.0803364773327123,0.0028052571275244,0.000174389548929372
210,0.0583333333333333,1499.44551040536,0.098155613678624,2.10227185341585,295.63941977334,0.0051039624591819,1.89489603754082,0.0463868063186801,19912.7937774969,87.2062225030049,2.11572461283686,0.0175309114711199,0.0842753871631434,0.00294435833811744,0.000194902547557479
220,0.0611111111111111,1499.42992446323,0.0595554859344281,2.2015114462948,295.63424115298,0.00296351624282494,1.89703648375717,0.0514986875653778,19912.6413811995,87.3586188004681,2.11179302256941,0.0192352148487747,0.0882069774305938,0.00308334936455854,0.000216381040190663
230,0.0638888888888889,1499.41023384978,0.0373741042154154,2.3006724118117,295.631194204912,0.00175480985195636,1.89824519014804,0.0568371549480546,19912.5475839216,87.4524160783277,2.1078687382632,0.0210180848443646,0.0921312617367971,0.00322223026864383,0.000238811575411994
240,0.0666666666666667,1499.38812610043,0.0248613377403598,2.39975480132633,295.629357288232,0.00107707721620587,1.89892292278379,0.0623997872916437,19912.4872075568,87.5127924430814,2.10395174634179,0.0228794592049812,0.0960482536582111,0.00336100112230579,0.00026218398021699
250,0.0694444444444444,1499.36462493414,0.0179223170382178,2.4987586707008,295.628200040302,0.000699683757189599,1.89930031624281,0.0681846467836444,19912.4455538585,87.5544461414015,2.10004203325394,0.0248192757203258,0.099957966746065,0.00349966200378264,0.000286490112536321
260,0.0722222222222222,1499.34033046191,0.014156601671246,2.59768407846186,295.627420830708,0.000491450083584995,1.89950854991641,0.0741900896782033,19912.4141930654,87.5858069344868,2.09613958547359,0.0268374722254925,0.103860414526406,0.00363821299504462,0.000311723065874804
270,0.075,1499.31558762862,0.0121844142572168,2.69653108466233,295.626849260589,0.000378257858760747,1.89962174214124,0.0804146497200437,19912.3883403555,87.6116596444094,2.09224438949985,0.0289339866025902,0.107755610500146,0.00377665418019934,0.000337876679495982
280,0.0777777777777778,1499.29059250171,0.011221486163694,2.79529975020635,295.626389437008,0.000318384955480824,1.89968161504452,0.0868569677930431,19912.3652963196,87.6347036803086,2.08835643185689,0.0311087567816604,0.11164356814311,0.00391498564454671,0.000364945242827912
290,0.0805555555555556,1499.26545582204,0.0108248546598299,2.89399013645909,295.625987519549,0.000288394368835168,1.89971160563116,0.0935157499815939,19912.3435437745,87.656456225397,2.08447569909392,0.0333617207411821,0.115524300906079,0.00405320747403233,0.000392923319250394
300,0.0833333333333333,1499.24023991411,0.0107452220422306,2.99260230502429,295.625613325261,0.000275135825848718,1.89972486417415,0.100389742761226,19912.3222322705,87.6777677293553,2.08060217778516,0.0356928165083411,0.11939782221484,0.00419131975493598,0.000421805641853892
310,0.0861111111111111,1499.21497978365,0.01084256561911,3.09113631761837,295.625249955855,0.000271235554397397,1.8997287644456,0.107477718395528,19912.3008862747,87.6991137251949,2.07673585452977,0.0381019821591638,0.123264145470232,0.0043293225736952,0.00045158705208205
320,0.0888888888888889,1499.18969507015,0.0110383275936019,3.18959223599953,295.624887965368,0.000272560298690156,1.89972743970131,0.114778466368991,19912.279240731,87.7207592689225,2.07287671595181,0.0405891558185763,0.12712328404819,0.00446721601680606,0.000482262463735258
330,0.0916666666666667,1499.16439678498,0.011288462500983,3.28797012192788,295.624522086032,0.000276793674512956,1.89972320632549,0.122290788371392,19912.2571486351,87.7428513647482,2.06902474870021,0.0431542756604197,0.130975251299795,0.00460500017076734,0.000513826841896606
340,0.0944444444444444,1499.13909109956,0.0115682846988261,3.38627003714316,295.624149391868,0.000282637668267872,1.89971736233173,0.130013495364239,19912.2345291601,87.7654708398226,2.06517993944868,0.0457972799074421,0.134820060551315,0.00474267512204924,0.000546275190606046
350,0.0972222222222222,1499.11378147176,0.0118639627640997,3.48449204335219,295.623768269169,0.000289364984026788,1.89971063501597,0.137945405864404,19912.2113385632,87.788661436731,2.06134227489574,0.0485181068312771,0.138657725104256,0.0048802409570759,0.000579602545648756
360,0.1,1499.08846983849,0.0121677490534422,3.58263620222189,295.623377839489,0.000296568146367316,1.89970343185363,0.146085344937719,19912.1875538777,87.8124461222023,2.05751174176459,0.0513166947524148,0.142488258235408,0.00501769776221553,0.000613803970326551
370,0.102777777777778,1499.06315728431,0.0124753053560199,3.68070257537536,295.62297763628,0.000304018895889974,1.89969598110411,0.154432143605883,19912.1631637725,87.8368362274235,2.05368832680311,0.054192982040168,0.146311673196885,0.00515504562377501,0.000648874552965895
380,0.105555555555556,1499.03784441612,0.0127842040418634,3.77869122438972,295.622567423695,0.000311589400387478,1.89968841059961,0.162984638493616,19912.1381634297,87.8618365701919,2.04987201678382,0.0571469071126371,0.150127983216179,0.00529228462799681,0.000684809405435362
390,0.108333333333333,1499.01253157317,0.0130930880841995,3.87660221079492,295.622147095057,0.000319208103685634,1.89968079189632,0.171741671615248,19912.1125516747,87.8874483251608,2.0460627985038,0.060178408436673,0.153937201496199,0.00542941486105732,0.000721603662248942
400,0.111111111111111,1498.98721894476,0.0134012003720858,3.97443559607307,295.621716615954,0.000326834985510239,1.89967316501449,0.180702090242148,19912.0863293677,87.913670632188,2.04226065878468,0.0632874245278392,0.15773934121532,0.00556643640906593,0.000759252480009027
410,0.113888888888889,1498.96190663611,0.0137081199640923,4.07219144165809,295.621275992365,0.000334447698296329,1.8996655523017,0.189864746816987,19912.0594985024,87.9405014975297,2.03846558447257,0.0664738939503742,0.16153441552743,0.00570334935806455,0.000797751037046165
420,0.116666666666667,1498.93659470537,0.0140136142795692,4.16986980893553,295.620825252789,0.000342033797662555,1.89965796620234,0.199228498895103,19912.032061701,87.9679382988759,2.03467756243803,0.0697377553171528,0.16532243756197,0.00584015379402735,0.0008370945331727
430,0.119444444444444,1498.9112831843,0.0143175562913867,4.2674707592425,295.62036443824,0.000349586389501537,1.8996504136105,0.208792209101569,19912.0040219317,87.9959780682557,2.03089657957601,0.0730789472896483,0.169103420423986,0.00597684980286064,0.00087727818950239
440,0.122222222222222,1498.88597208986,0.0146198781026457,4.36499435386763,295.61989359663,0.000357101689486278,1.89964289831051,0.218554745097355,19911.9753823493,88.0246176506307,2.02712262280583,0.0764974085778934,0.172877377194169,0.00611343747040284,0.000918297248308213
450,0.125,1498.86066143077,0.0149205449502522,4.46244065405107,295.619412779631,0.000364577656400142,1.8996354223436,0.228514979550771,19911.9461462073,88.0538537926614,2.02335567907109,0.0799930779404424,0.176644320928905,0.00624991688242447,0.000960146972902399
460,0.127777777777778,1498.83535121106,0.0152195406161554,4.5598097209845,295.618922040911,0.000372013225071299,1.89962798677493,0.238671790111994,19911.9163168074,88.0836831925179,2.01959573533968,0.0835658941843327,0.180404264660315,0.00638628812462816,0.00100282264752939
470,0.130555555555556,1498.81004143219,0.0155168592754346,4.65710161581119,295.618421435149,0.000379407877814289,1.89962059212219,0.249024059389412,19911.8858974723,88.1141025276621,2.01584277860369,0.0872157961650461,0.184157221396305,0.00652255128264872,0.00104631957726644
480,0.133333333333333,1498.78473209417,0.0158125009019839,4.75431639962596,295.617911017479,0.00038676140279176,1.89961323859721,0.259570674927048,19911.8548915294,88.1451084704945,2.01209679587939,0.0909427227864709,0.187903204120608,0.00665870644205317,0.00109063308792877
490,0.136111111111111,1498.75942319621,0.0161064687128135,4.85145413347531,295.617390843187,0.000394073759640053,1.89960592624036,0.270310529182646,19911.8233023029,88.1766976970328,2.00835777420717,0.0947466130008632,0.191642225792828,0.00679475368834077,0.00113575852597751
500,0.138888888888889,1498.73411473703,0.0163987677309239,4.94851487835737,295.616860967533,0.000401345003916005,1.89959865499608,0.281242519506191,19911.7911331082,88.2088668917466,2.00462570065151,0.0986274058088088,0.19537429934849,0.0069306931069431,0.00118169125842937
510,0.141666666666667,1498.70880671514,0.0166894039725735,5.045498695222,295.616321445655,0.000408575244332726,1.89959142475567,0.292365548118686,19911.7583872496,88.2416127502775,2.00090056230092,0.102585040259185,0.199099437699079,0.0070665247832241,0.00122842667276759
520,0.144444444444444,1498.6834991289,0.0169783839996638,5.14240564497079,295.615772332519,0.000415764619135922,1.89958423538086,0.303678522091158,19911.725068019,88.2749319809207,1.99718234626791,0.106619455449122,0.202817653732086,0.0072022488024801,0.00127596017685361
530,0.147222222222222,1498.65819197659,0.0172657146689712,5.2392357884571,295.615213682884,0.000422913283054086,1.89957708671695,0.3151803533238,19911.6911786945,88.3088213054076,1.99347103968894,0.110730590523966,0.206528960311056,0.00733786524993991,0.00132428719883949
540,0.15,1498.63288525647,0.0175514029835376,5.33598918648612,295.614645551292,0.000430021399513128,1.89956997860049,0.326869958525115,19911.6567225406,88.3432774593368,1.98976662972437,0.114918384677238,0.21023337027563,0.00747337421076487,0.00137340318708031
550,0.152777777777778,1498.60757896676,0.01783545602236,5.43266589981489,295.614067992054,0.000437089136526495,1.89956291086347,0.338746259190562,19911.6217028075,88.3782971923922,1.98606910355841,0.119182777150597,0.213930896441589,0.00760877577004887,0.00142330361004438
560,0.155555555555556,1498.58227310568,0.0181178808903553,5.52926598915236,295.613481059248,0.000444116664531589,1.89955588333547,0.350808181584572,19911.5861227315,88.4138772684197,1.9823784483991,0.123523707233806,0.217621551600897,0.00774407001281843,0.0014739839562377
570,0.158333333333333,1498.55696767147,0.0183986846911056,5.62578951515938,295.61288480672,0.000451104154912792,1.89954889584509,0.363054656718601,19911.5499855345,88.450014465464,1.97869465147825,0.127941114264689,0.221305348521748,0.00787925702403274,0.00152543973411177
580,0.161111111111111,1498.53166266235,0.0186778745167215,5.72223653844879,295.612279288075,0.000458051779194924,1.89954194822081,0.375484620330004,19911.5132944242,88.4867055757553,1.97501770005139,0.132434937629095,0.224982299948608,0.00801433688858373,0.00157766647197481
590,0.163888888888889,1498.50635807656,0.0189554574404917,5.81860711958543,295.611664556686,0.000464959708734635,1.89953504029127,0.388097012862317,19911.4760525942,88.5239474056695,1.97134758139773,0.137005116760859,0.228652418602264,0.00814930969129612,0.00163065971790889
600,0.166666666666667,1498.48105391232,0.0192314405100059,5.91490131908622,295.611040665691,0.000471828114477467,1.89952817188552,0.400890779437342,19911.4382632243,88.5617367756609,1.96768428282012,0.141651591141747,0.232315717179878,0.00828417551692748,0.0016844150396527
610,0.169444444444444,1498.45575016788,0.0195058307489361,6.0111191974201,295.61040766799,0.000478657166988781,1.89952134283301,0.413864869858335,19911.3999294796,88.6000705202695,1.96402779164501,0.146374300301466,0.235972208354987,0.00841893445016821,0.00173892802461485
620,0.172222222222222,1498.43044684151,0.0197786351511426,6.1072608150082,295.609765616254,0.000485447036109978,1.89951455296389,0.427018238559869,19911.3610545119,88.6389454879926,1.96037809522239,0.151173183817567,0.23962190477761,0.00855358657564174,0.00179419427966331
630,0.175,1498.40514393145,0.020049860684084,6.20332623222374,295.609114562918,0.000492197891165535,1.89950780210883,0.440349844622414,19911.3216414586,88.6783585413148,1.95673518092578,0.156048181315471,0.243264819074213,0.0086881319779044,0.00185020943118661
640,0.177777777777778,1498.37984143597,0.0203195142844322,6.29931550939217,295.608454560185,0.000498909900692997,1.89950109009931,0.453858651724512,19911.2816934433,88.7183065565825,1.95309903615218,0.160999232468382,0.246900963847821,0.00882257074144562,0.00190696912489291
650,0.180555555555556,1498.35453935334,0.0205876028601964,6.3952287067912,295.607785660028,0.000505583232583654,1.89949441676742,0.467543628115279,19911.241213576,88.758786423912,1.94946964832193,0.16602627699723,0.250530351678073,0.00895690295068795,0.00196446902569445
660,0.183333333333333,1498.32923768185,0.0208541332907827,6.49106588465076,295.607107914191,0.000512218054074589,1.89948778194593,0.481403746641424,19911.2002049526,88.7997950472713,1.94584700487883,0.171129254670722,0.254152995121166,0.00909112868998706,0.00202270481782111
670,0.186111111111111,1498.30393641978,0.0211191124268209,6.58682710315314,295.606421374189,0.000518814531738217,1.89948118546826,0.495437984672519,19911.1586706557,88.8413293442559,1.94223109328998,0.176308105305204,0.25776890671002,0.00922524804363184,0.00208167220450638
680,0.188888888888889,1498.27863556543,0.0213825470905609,6.68251242243296,295.605726091306,0.000525372831488263,1.89947462716851,0.509645324107922,19911.1166137538,88.8833862461099,1.93862190104574,0.181562768764668,0.261378098954261,0.00935926109584449,0.00214136690801648
690,0.191666666666667,1498.2533351171,0.0216444440754528,6.77812190257721,295.605022116603,0.000531893118566449,1.89946810688143,0.524024751379602,19911.0740373022,88.9259626977345,1.93501941565978,0.186893184960758,0.264980584340217,0.00949316793078041,0.00220178466966219
700,0.194444444444444,1498.2280350731,0.0219048101463827,6.87365560362534,295.604309500913,0.000538375557533541,1.89946162444247,0.538575257379362,19911.0309443424,88.9690556574705,1.93142362466891,0.192299293852631,0.268576375331083,0.00962696863252849,0.00226292124949312
710,0.197222222222222,1498.20273543174,0.022163652040548,6.96911358556923,295.603588294843,0.00054482031232656,1.89945517968767,0.553295837491313,19910.9873379027,89.0126620971918,1.92783451563316,0.197781035447018,0.272165484366841,0.00976066328511097,0.00232477242643409
720,0.2,1498.17743619135,0.0224209764662784,7.06449590835327,295.602858548778,0.000551227546189259,1.89944877245381,0.56818549154333,19910.9432209978,89.0567790021646,1.92425207613562,0.203338349798131,0.275747923864378,0.00989425197248357,0.00238733399808122
730,0.202777777777778,1498.15213735026,0.0226767901032956,7.15980263187439,295.602120312879,0.000557597421683274,1.89944240257832,0.583243223793194,19910.8985966289,89.1014033710046,1.92067629378249,0.208971177007629,0.279323706217511,0.0100277347785356,0.00245060178064367
740,0.205555555555556,1498.1268389068,0.02293109960391,7.2550338159821,295.601373637085,0.00056393010073701,1.89943606989926,0.598468042915867,19910.8534677843,89.1465322156356,1.91710715620298,0.214679457224604,0.282892843797018,0.0101611117870898,0.0025145716088902
750,0.208333333333333,1498.10154085932,0.0231839115922229,7.35018952047851,295.600618571113,0.000570225744618297,1.89942977425538,0.613858961981382,19910.8078374387,89.1921625612254,1.91354465104931,0.220463130645525,0.28645534895069,0.0102943830819027,0.00257923933605623
760,0.211111111111111,1498.07624320618,0.0234352326643715,7.44526980511838,295.59985516446,0.00057648451393199,1.89942351548607,0.629414998434518,19910.7617085538,89.2382914461242,1.90998876599662,0.226322137514204,0.290011234003376,0.0104275487466644,0.00264460083375848
770,0.213888888888889,1498.05094594572,0.0236850693886013,7.54027472960918,295.599083466403,0.000582706568618907,1.89941729343138,0.645135174075328,19910.7150840781,89.2849159218068,1.90643948874297,0.232256418121759,0.293560511257024,0.0105606088649988,0.00271065199191314
780,0.216666666666667,1498.02564907632,0.0239334283064666,7.63520435361107,295.598303526003,0.000588892068018827,1.89941110793198,0.661018515049625,19910.6679669471,89.3320330528394,1.90289680700928,0.238265912806582,0.297103192990713,0.0106935635204637,0.0027773887186959
790,0.219444444444444,1498.00035259635,0.0241803159314044,7.73005873673701,295.597515392101,0.000595041170792328,1.89940495882921,0.677064051817917,19910.6203600831,89.3796399167917,1.89936070853929,0.244350561954294,0.300639291460711,0.0108264127965504,0.00284480694041141
800,0.222222222222222,1497.97505650418,0.0244257387497113,7.82483793855273,295.596719113322,0.000601154034967041,1.89939884596503,0.693270819143586,19910.5722663957,89.4277336041984,1.89583118109949,0.250510305997712,0.30416881890051,0.0109591567766845,0.00291290260144364
810,0.225,1497.9497607982,0.0246697032206555,7.9195420185768,295.595914738077,0.000607230817937278,1.89939276918206,0.70963785607849,19910.5236887814,89.4763112185155,1.89230821247913,0.256745085416811,0.307691787520864,0.0110917955442252,0.00298167166419534
820,0.227777777777778,1497.9244654768,0.0249122157764429,8.01417103628068,295.595102314558,0.000613271676463213,1.89938672832354,0.726164205935392,19910.4746301239,89.5253698760382,1.88879179049016,0.263054840738687,0.311208209509839,0.0112243291824659,0.00305111010897223
830,0.230555555555556,1497.89917053839,0.0251532828222956,8.10872505108874,295.594281890749,0.00061927676666907,1.89938072323333,0.742848916276088,19910.4250932941,89.5749067058649,1.88528190296714,0.269439512537516,0.314718097032854,0.0113567577746341,0.00312121393393314
840,0.233333333333333,1497.87387598137,0.0253929107362086,8.20320412237827,295.593453514416,0.00062524624402947,1.89937475375597,0.759691038893618,19910.3750811501,89.624918849845,1.88177853776728,0.275899041434522,0.318221462232716,0.0114890814038911,0.0031919791550152
850,0.236111111111111,1497.84858180414,0.0256311058698622,8.29760830947959,295.592617233116,0.000631180263408809,1.89936881973659,0.776689629789451,19910.3245965374,89.6754034625074,1.87828168277033,0.282433368097937,0.321718317229671,0.0116213001533328,0.00326340180583803
860,0.238888888888889,1497.82328800514,0.0258678745481056,8.39193767167601,295.591773094193,0.000637078979035156,1.89936292102097,0.793843749160128,19910.2736422889,89.7263577110224,1.87479132587855,0.289042433242963,0.325208674121444,0.0117534141059888,0.0033354779376476
870,0.241666666666667,1497.79799458278,0.0261032230691888,8.48619226820391,295.590921144783,0.000642942544508286,1.89935705745549,0.811152461378597,19910.2222212248,89.777778775145,1.87130745501672,0.295726177631736,0.328692544983274,0.0118854233448234,0.0034082036192378
880,0.244444444444444,1497.77270153549,0.0263371577049782,8.58037215825278,295.59006143181,0.00064877111280522,1.8993512288872,0.828614834972711,19910.1703361528,89.8296638471499,1.86783005813203,0.302484542073289,0.332169941867967,0.012017327952735,0.00348157493686013
890,0.247222222222222,1497.74740886173,0.0265696847015395,8.67447740096523,295.589194001992,0.000654564836308385,1.89934543516369,0.846229942622531,19910.1179898681,89.8820101318217,1.86435912319408,0.309317467423518,0.335640876805918,0.0121491280125563,0.00355558799421231
900,0.25,1497.72211655993,0.0268008102783007,8.76850805543704,295.588318901837,0.000660323866759133,1.89933967613324,0.863996861120301,19910.0651851536,89.9348148463376,1.86089463819482,0.316224894585139,0.339105361805176,0.0122808236070547,0.00363023891227017
910,0.252777777777778,1497.69682462854,0.0270305406284499,8.86246418071722,295.587436177648,0.00066604835527471,1.89933395164473,0.881914671358768,19910.0119247797,89.9880752202311,1.85743659114851,0.323206764507647,0.342563408851483,0.0124124148189317,0.00370552382923852
920,0.255555555555556,1497.67153306602,0.0272588819193266,8.956345835808,295.586545875524,0.00067173845236483,1.89932826154764,0.899982458319331,19909.9582115046,90.0417884953558,1.85398497009169,0.330263018187291,0.346015029908307,0.0125439017308235,0.00378143890050139
930,0.258333333333333,1497.64624187085,0.0274858402923829,9.05015307966494,295.585648041355,0.000677394307926376,1.89932260569207,0.918199311050801,19909.9040480741,90.0959519258214,1.85053976308311,0.337393596667024,0.349460236916885,0.012675284425301,0.00385798029853278
940,0.261111111111111,1497.62095104148,0.0277114218637514,9.14388597119685,295.58474272083,0.000683016071270554,1.89931698392873,0.936564322669759,19909.8494372219,90.150562777993,1.84710095820375,0.344598441036486,0.352899041796252,0.0128065629848695,0.00393514421289815
950,0.263888888888889,1497.5956605764,0.0279356327245654,9.23754456926594,295.583829959431,0.00068860389113664,1.89931139610886,0.955076590351066,19909.7943816695,90.2056183304623,1.84366854355673,0.351877492431962,0.356331456443267,0.0129377374919691,0.00401292685021456
960,0.266666666666667,1497.57037047409,0.0281584789390994,9.33112893268783,295.582909802444,0.000694157915587098,1.89930584208441,0.973735215231021,19909.7388841262,90.2611158737629,1.84024250726725,0.35923069203631,0.359757492732744,0.0130688080289745,0.00409132443374379
970,0.269444444444444,1497.54508073304,0.0283799665468249,9.42463912023153,295.581982294948,0.000699678292115728,1.89930032170788,0.992539302467361,19909.6829472894,90.3170527105439,1.83682283748259,0.366657981078962,0.363177162517408,0.0131997746781954,0.00417033320364437
980,0.272222222222222,1497.51979135175,0.0286001015619525,9.51807519061956,295.581047481825,0.00070516516761901,1.89929483483238,1.01148796119854,19909.6265738445,90.3734261554491,1.83340952237203,0.374159300835876,0.366590477627964,0.0133306375218761,0.00424994941680059
990,0.275,1497.49450232872,0.0288188899735454,9.61143720252793,295.580105407756,0.000710618688398614,1.8992893813116,1.03058030452596,19909.5697664649,90.4302335350639,1.83000255012686,0.381734592629496,0.369997449873136,0.013461396642196,0.00433016934674773
1000,0.277777777777778,1497.46921366246,0.0290363377454609,9.70472521458614,295.57915611722,0.000716039000175708,1.89928396099983,1.04981544959621,19909.5125278118,90.487472188161,1.82660190896039,0.38938379782876,0.373398091039607,0.0135920521212691,0.00441098928401769
1010,0.280555555555556,1497.44392535149,0.0292524508168419,9.79793928537736,295.578199654502,0.000721426248067664,1.89927857375193,1.06919251736491,19909.4548605349,90.5451394649927,1.82320758710771,0.39710685784897,0.376792412892286,0.0137226040411448,0.00449240553514667
1020,0.283333333333333,1497.41863739433,0.0294672351019481,9.8910794734383,295.577236063688,0.000726780576609908,1.89927321942339,1.08871063274276,19909.3967672722,90.6032327277281,1.81981957282582,0.404903714151822,0.380180427174181,0.0138530524838071,0.0045744144232889
1030,0.286111111111111,1497.3933497895,0.0296806964903354,9.98414583725939,295.576265388671,0.000732102129753932,1.89926789787025,1.10836892453973,19909.3382506496,90.661749350286,1.81643785439352,0.412774308245355,0.383562145606479,0.0139833975311756,0.00465701228798207
1040,0.288888888888889,1497.36806253555,0.0298928408469726,10.0771384352847,295.575287673144,0.000737391050869603,1.89926260894913,1.12816652544576,19909.2793132816,90.7206867182761,1.81306242011141,0.420718581683913,0.386937579888591,0.0141136392651046,0.0047401954850662
1050,0.291666666666667,1497.342775631,0.0301036740116719,10.170057325912,295.574302960606,0.00074264748272368,1.89925735251728,1.14810257206916,19909.2199577708,90.7800422291163,1.80969325830186,0.428736476068128,0.390306741698136,0.0142437777673838,0.0048239603868452
1060,0.294444444444444,1497.31748907442,0.0303132018000369,10.2629025674929,295.573311294362,0.000747871567511737,1.89925212843249,1.16817620485111,19909.1601867081,90.8398132917736,1.80633035730895,0.436827933044858,0.393669642691052,0.014373813119738,0.00490830338172736
1070,0.297222222222222,1497.29220286434,0.0305214300039271,10.3556742183328,295.572312717526,0.000753063446873068,1.89924693655313,1.18838656801962,19909.1000026733,90.8999973266246,1.80297370549833,0.44499289430714,0.397026294501664,0.0145037454038274,0.00499322087403202
1080,0.3,1497.26691699933,0.0307283643906819,10.4483723366908,295.571307273019,0.000758223261861929,1.89924177673814,1.20873280964484,19909.0394082343,90.960591765624,1.79962329125734,0.453231301594176,0.400376708742656,0.0146335747012476,0.00507870928422202
1090,0.302777777777778,1497.24163147796,0.0309340107035464,10.54099698078,295.570295003571,0.000763351152961118,1.89923664884704,1.22921408159612,19908.9784059477,91.0215940521744,1.79627910299486,0.461543096691294,0.403720897005134,0.0147633010935294,0.00516476504872319
